"","GSM4083583","GSM4083584","GSM4083585","GSM4083586","GSM4083587","GSM4083588","GSM4083589","GSM4083590","GSM4083591","GSM4083592"
"hsa-miR-4786-3p",1.772821122,1.761050543,1.627292698,1.666729716,1.704010783,1.989025671,1.677696998,1.791627595,1.739087358,1.715527862
"hsa-miR-4786-5p",1.69463121,1.66081566,1.718192399,1.874356564,2.123346391,1.738641842,1.694097758,1.555148065,1.872704825,1.747105766
"hsa-miR-4787-3p",5.054883314,3.638556485,5.018034229,4.113687519,3.655836519,2.911725652,4.760361011,4.372051642,2.452799183,3.162200855
"hsa-miR-4787-5p",5.848452558,3.899637073,2.278933248,1.988671138,2.150339495,1.910936051,2.050512405,2.90147283,2.281189787,2.146311896
"hsa-miR-4788",5.071625541,6.180750453,7.476351284,9.495358399,9.452589634,10.79694937,10.60062327,6.894344342,2.325220333,10.85310546
"hsa-miR-4789-3p",1.742304865,1.836505762,1.976006025,2.082839345,1.794571002,2.149589285,1.944996158,1.798902822,2.225726244,1.92413413
"hsa-miR-4789-5p",1.633452091,1.723841708,1.72681602,1.756135478,1.846181566,1.648014482,1.948808094,1.915559298,2.105354758,1.721091295
"hsa-miR-4790-3p",1.748415399,1.660197163,1.648988436,1.679940915,1.639206611,1.954279101,1.654522526,1.668960156,1.682784862,1.707970433
"hsa-miR-4790-5p",1.793634612,1.813551266,2.004696148,1.850726123,1.903887168,1.806156858,2.151357436,1.661248103,2.681450112,1.940969727
"hsa-miR-4791",1.688749724,1.795108029,1.942580791,1.759768996,1.790305665,1.890741665,1.944589095,1.647026347,2.285154166,1.804678534
"hsa-miR-4792",1.580071264,1.950192722,1.869089502,1.948934426,1.705092301,1.748438404,1.762631129,3.106255322,1.796976474,1.737494823
"hsa-miR-4793-3p",1.710892145,1.913595308,2.267871763,2.115420204,1.79232608,1.893762883,1.848766186,1.666433621,1.74211307,1.750677584
"hsa-miR-4793-5p",6.205617177,2.643914763,2.457370221,2.816631309,2.774275483,1.719712701,1.803635898,5.698238128,1.684660144,1.76573729
"hsa-miR-4794",1.698291239,1.753812811,1.763407772,1.767557904,1.731715136,1.727813425,1.765399053,1.656983208,1.749339371,1.730599255
"hsa-miR-4795-3p",1.756472402,1.687057592,1.77573664,1.837808054,1.758520556,1.895241292,2.006139445,1.656263121,1.98372721,1.657089438
"hsa-miR-4795-5p",1.727430708,1.980470059,2.216787735,2.194473664,2.382711656,1.742894945,1.895271307,1.724786752,3.513904393,2.363921916
"hsa-miR-4796-3p",1.867344823,1.862634142,1.725143449,2.013513502,1.719391279,1.912552828,1.662140782,1.625003259,2.066573583,1.736299355
"hsa-miR-4796-5p",2.074643955,1.731559161,2.014130208,1.833345918,2.536813325,1.796188907,2.073019177,1.808551693,3.264877947,1.889963317
"hsa-miR-4797-3p",1.770468028,1.647773535,1.761169754,1.785566753,1.783611793,1.769564288,1.865603988,1.698762964,1.776548529,1.735497413
"hsa-miR-4797-5p",1.71008098,1.731631378,1.852003079,1.829116583,1.744162248,1.818715999,1.585041218,1.615686045,1.701500171,1.704510664
"hsa-miR-4798-3p",1.746306443,1.686778416,1.765022279,1.744322058,1.803512706,1.760716539,1.726893173,1.63020368,1.744443615,1.709431125
"hsa-miR-4798-5p",1.815115394,1.64782534,1.805003402,1.706233695,1.771284811,1.760076523,1.724344315,1.870467345,1.925756295,1.841642337
"hsa-miR-4799-3p",1.867187792,1.808295824,1.819602334,1.751581254,1.763930323,1.84575036,1.854946018,1.7189377,1.804892777,1.732541647
"hsa-miR-4799-5p",1.793867548,1.873364946,1.982524918,1.777303595,1.837277545,1.888594325,1.697131805,1.586529787,1.749885178,1.791975567
"hsa-miR-4800-3p",1.728236294,1.794271791,1.69764917,1.664709518,1.669736202,1.885676812,1.823669607,1.686151677,1.719560779,1.69824241
"hsa-miR-4800-5p",8.929292379,8.785834241,9.779426363,8.663016512,9.522134292,6.700604861,9.040418228,11.34647169,2.26294085,8.479476926
"hsa-miR-4801",1.746185691,1.646147002,1.731370392,1.653544819,1.638348097,1.815833222,1.941620451,1.68216089,1.659383468,1.638805635
"hsa-miR-4802-3p",1.661763203,1.650231109,1.671999174,1.71316054,1.735647887,1.701059746,1.77385651,1.735258877,1.739080473,1.61767936
"hsa-miR-4802-5p",1.679234508,1.796679295,1.761860371,1.787196938,1.814671277,1.804768588,1.770925661,1.641654854,1.782674356,1.84173556
"hsa-miR-4803",1.762429505,1.842357723,1.705169355,1.899832179,1.716457574,1.688447336,1.836836574,1.6735646,3.206774443,2.595638815
"hsa-miR-4804-3p",1.681491911,1.695299398,1.654184981,1.652604335,1.692479751,1.756673194,1.66876014,1.722496123,1.670183309,1.667556583
"hsa-miR-4804-5p",1.755088344,1.697640503,1.631328468,1.668136037,1.637543381,2.005753051,2.073203007,1.634417321,1.709730446,1.655504529
"hsa-miR-483-3p",1.934660952,2.221550172,2.045761593,2.083165816,1.917180588,2.06487947,2.441005178,1.67739454,2.513605714,2.404350706
"hsa-miR-483-5p",9.802648159,9.465717183,10.5069347,8.639957824,8.924821055,7.318995368,8.305926974,10.66444572,1.998682084,7.47710684
"hsa-miR-484",3.856910138,3.86975267,3.402371874,3.750900852,2.938520986,3.999631403,3.670248677,3.525231048,3.745424658,4.851051601
"hsa-miR-485-3p",1.653996108,1.948254033,2.304970502,1.916092023,1.977943453,1.925768498,1.77187466,1.649006641,2.915461193,2.03529903
"hsa-miR-485-5p",1.692838686,1.691493069,1.808152493,1.746141034,1.745288401,1.609305783,1.68491327,1.605455405,1.786829382,1.82686594
"hsa-miR-486-3p",1.593017862,1.846703701,1.853028852,1.840537332,1.739940573,1.758031307,1.673470991,1.720956265,1.859944513,1.709604567
"hsa-miR-486-5p",4.410843801,2.357647514,2.864251444,2.722247279,3.885789822,1.800352975,2.034681726,4.03999903,1.756117292,4.361492666
"hsa-miR-487a-3p",1.622227607,1.834218907,1.761581401,1.832049831,1.749252504,1.734527755,1.688520758,1.645961732,1.826295262,1.757417508
"hsa-miR-487a-5p",1.785726145,1.993210009,1.816977399,1.823749307,2.048092829,1.633911109,1.719466588,1.636543243,1.717167245,2.081699527
"hsa-miR-487b-3p",1.689214366,1.650906329,1.707700579,1.856632455,1.823140917,1.764678848,1.923341808,3.299956671,1.836190834,3.972094937
"hsa-miR-487b-5p",1.700792483,2.005781834,1.762027973,1.758410113,1.698113622,1.829901201,1.75986347,1.674069937,1.739428252,1.731454773
"hsa-miR-488-3p",1.823031047,1.750308296,1.887511828,1.883258707,1.806621785,2.134672176,1.801687117,1.787399873,1.93388456,1.744427582
"hsa-miR-488-5p",1.724324866,1.792621811,1.98601478,1.823120733,1.889151048,1.827316351,2.670379395,1.721532564,2.756386221,2.015889028
"hsa-miR-489-3p",1.671327446,1.759523763,1.862733108,1.779162618,1.887129074,1.68051696,1.738270606,1.630860392,1.86308069,1.804664682
"hsa-miR-489-5p",1.810922457,1.697193382,1.654509323,1.662971315,1.695250772,1.752610409,1.851249968,1.696813124,1.762944131,1.597881213
"hsa-miR-490-3p",1.753775385,1.709304524,1.681047675,1.669736796,1.756346861,1.794648858,1.75133164,2.207417672,1.701562664,1.786566761
"hsa-miR-490-5p",1.860232771,2.257417104,1.76878612,1.677171294,1.819185629,1.746855914,1.640008245,2.011312474,1.722858931,1.825915084
"hsa-miR-491-3p",1.683347249,1.831783594,1.962512605,1.689661185,1.643916185,1.81732449,1.712079064,1.81466374,1.892786698,1.710602523
"hsa-miR-491-5p",1.69386475,1.693476516,1.738869895,1.741676039,1.730240723,1.871071013,1.705924638,1.839011395,1.702139581,1.717814462
"hsa-miR-492",1.750219732,1.857132612,1.791701348,2.134217835,1.751829032,1.926686836,1.906139507,1.599294003,2.534787121,1.852181474
"hsa-miR-493-3p",1.656379345,1.791357849,1.752486545,1.855128497,1.840067096,1.833288632,1.748369656,1.729184355,2.177836591,1.863102796
"hsa-miR-493-5p",1.840616702,1.81446892,1.688987623,2.085850252,1.810381909,1.678337546,1.779897634,1.831673958,1.8886164,1.818771626
"hsa-miR-494-3p",4.841753427,4.081836207,1.850838245,2.112319163,2.161239682,1.803536891,1.893860952,5.191072115,1.878202971,3.062119358
"hsa-miR-494-5p",1.782211162,1.800493058,2.175424109,1.775139886,1.853934009,1.869317442,1.695575688,1.730840808,1.84344422,1.655321356
"hsa-miR-495-3p",1.707330265,1.818400119,1.869696162,2.430198015,2.262600298,2.314717549,1.992885379,2.894876585,2.598066397,4.133239818
"hsa-miR-495-5p",1.718779857,1.768615305,1.844924418,1.909393259,2.382096373,1.747197498,1.951668376,1.728502334,2.486032988,2.011103992
"hsa-miR-496",1.700183274,1.782364778,1.867144257,1.788454977,1.973244366,1.748342833,2.322276016,1.672837652,2.02892476,1.784415285
"hsa-miR-497-3p",1.664346496,1.8148722,1.990292619,1.812877252,2.011281531,1.695395618,1.67198583,1.65532827,1.805437025,1.755086087
"hsa-miR-497-5p",1.775065134,1.797924783,1.942855701,3.152907456,5.213144458,2.245887227,2.336932292,5.473615272,2.896391434,8.930839591
"hsa-miR-498",1.97106091,1.772061243,1.780249929,1.85946587,1.933669379,1.727088114,1.627082049,2.694771815,2.030842766,1.836824233
"hsa-miR-4999-3p",1.604601738,1.746058726,1.77898134,1.852246132,2.407580131,1.648583293,1.891127741,1.647549739,3.170606447,2.069708499
"hsa-miR-4999-5p",1.886941484,1.811559508,1.81097164,1.860102818,1.978705951,1.711789495,1.746262668,1.812286339,1.909261508,1.994711777
"hsa-miR-499a-3p",1.648885283,1.700534058,1.736097932,1.797580393,1.743852738,1.686212929,1.733462423,1.629085706,2.079148915,1.636445426
"hsa-miR-499a-5p",1.955063652,2.105905123,1.884591884,1.837271207,1.77493937,1.869962522,1.826409448,2.188153692,1.771923091,1.915176915
"hsa-miR-499b-3p",1.668959058,1.706543793,1.812240692,1.844015153,2.161929852,1.827996516,1.787982875,1.634187121,1.908374624,1.826132285
"hsa-miR-499b-5p",1.862792357,1.834989981,1.939678266,1.77003915,1.76666138,1.808443166,1.796928592,1.713111362,1.933518005,1.789292389
"hsa-miR-5000-3p",1.778871496,1.741992203,1.733525742,1.989733307,1.993594486,1.803639885,1.895302593,1.730118499,2.102276888,2.058341766
"hsa-miR-5000-5p",1.783258283,1.678606391,1.880655303,1.775369884,1.748909449,1.636107315,1.744203416,1.732422444,1.775604579,1.710419366
"hsa-miR-5001-3p",1.721845591,1.67867696,1.99470197,1.749502,1.75540343,1.748724642,1.722098847,1.628093813,1.936943773,1.694680018
"hsa-miR-5001-5p",7.427892891,4.168553854,3.040603232,2.835197411,4.701012053,3.127421353,3.025932492,3.801901029,1.8373385,4.962751227
"hsa-miR-5002-3p",1.685736215,1.699393223,1.791483079,1.830116649,2.370055675,2.229473673,1.657628267,1.689823947,1.70982115,1.660386479
"hsa-miR-5002-5p",1.687725273,1.759686338,1.801249586,1.750853295,1.831987336,1.733740348,1.868711005,1.70625856,1.754274352,1.807778535
"hsa-miR-5003-3p",2.047407801,2.114214062,1.802818133,2.240972123,3.037673475,2.483870231,3.706014006,4.066406826,2.051302396,3.987622431
"hsa-miR-5003-5p",1.812652296,1.697371969,1.652395767,1.753888502,1.633065333,1.827264493,1.647309665,1.68591622,1.662728393,1.672560424
"hsa-miR-5004-3p",1.729134894,1.670108667,1.659894838,1.745894794,1.739991415,1.676456287,1.736000142,1.622060568,1.86410622,1.667618665
"hsa-miR-5004-5p",1.596564702,1.722322889,1.7072516,1.718483867,1.703304126,2.153657225,1.981387473,1.666628535,1.651896927,1.71954378
"hsa-miR-5006-3p",1.743902928,1.84088668,1.825524207,1.726542245,1.722069008,1.95375064,1.803932268,1.696433389,1.721339191,1.799910224
"hsa-miR-5006-5p",6.570169647,3.198325135,3.717315871,2.010406717,1.981218519,1.716723448,2.59793028,5.875949679,1.750545801,2.411773354
"hsa-miR-5007-3p",1.761007043,1.894284435,2.291315814,2.016318153,2.037981108,1.757444284,1.896349147,1.709821095,1.87050138,1.869775302
"hsa-miR-5007-5p",1.700513955,1.71142312,1.748200027,1.742616796,1.867072275,1.872513195,1.717365424,1.713490766,1.797439456,1.813281701
"hsa-miR-5008-3p",1.684170976,1.654313885,1.654754177,1.712561152,1.674144097,1.79318382,1.652436288,1.811086319,1.837841533,1.729455252
"hsa-miR-5008-5p",3.37748093,1.858222791,1.843635813,2.023459515,1.708478384,1.760646979,1.827229079,3.222639184,1.734202545,1.676100796
"hsa-miR-5009-3p",1.744572185,1.76186375,1.843974237,1.732066297,2.124791078,1.756492281,1.767208527,1.734254944,2.149299623,1.735396609
"hsa-miR-5009-5p",1.769949047,2.093671811,1.865875429,1.721427959,1.773322087,1.841885465,1.934976261,1.708854424,2.09373305,1.862395531
"hsa-miR-500a-3p",2.356656534,1.796628239,1.760769062,1.985132163,4.603707326,2.423214754,4.132257712,5.818152307,1.890360077,7.615396979
"hsa-miR-500a-5p",1.928146142,1.872644153,1.848030279,1.860932967,1.802006979,1.722240505,1.824204734,1.924747454,1.748879028,1.708245296
"hsa-miR-500b-3p",1.690555102,1.752722049,1.784553025,2.007322951,1.916860149,1.691475894,1.661789785,1.683739878,1.866110372,1.817025451
"hsa-miR-500b-5p",1.775967565,1.839378302,1.746924648,1.787303158,1.775011503,1.660568488,1.827453074,2.653759931,1.680914837,2.100978044
"hsa-miR-501-3p",1.782179424,1.744953524,1.73400111,1.831550141,1.87037865,1.755354059,1.77506715,2.583164668,1.749347381,1.870324867
"hsa-miR-501-5p",2.412551566,1.931157477,2.278119868,1.694057263,2.248483848,2.011370295,2.026358537,2.322530772,1.828062093,2.323879888
"hsa-miR-5010-3p",2.085332214,2.535583913,2.536155708,2.303309374,2.030368111,2.490889843,3.745783969,2.316362619,3.525898957,3.126786807
"hsa-miR-5010-5p",2.036617549,2.048555698,2.375901235,2.265536343,2.044515974,1.662533602,2.084234833,1.983857287,1.984642626,2.133146566
"hsa-miR-5011-3p",1.850524897,1.827867241,1.901127478,1.889924853,1.75700904,1.80516696,1.931996614,1.592194702,1.83966214,1.857744227
"hsa-miR-5011-5p",1.675234013,1.692004741,1.790867905,1.848086961,1.82484644,1.752363192,1.710389387,1.680399059,1.75447721,1.952381161
"hsa-miR-502-3p",1.891285438,1.799112581,1.684820766,1.869496842,4.515923629,2.662152619,2.017735117,6.556579858,1.778362332,7.616958666
"hsa-miR-502-5p",1.779250151,1.718234789,1.742220533,1.828904606,1.784809797,1.730284539,2.006297513,2.126899984,1.871739479,1.864710907
"hsa-miR-503-3p",1.770508997,1.767722968,1.715814271,1.801595132,1.771079931,1.849286033,1.707021411,1.80500994,1.632251245,1.706185308
"hsa-miR-503-5p",1.756534111,1.684346082,1.650727388,1.672542565,1.592882673,1.65438474,1.761538505,1.716542889,1.818027735,1.711374355
"hsa-miR-504-3p",1.862574348,1.783170476,1.884972486,1.847651497,1.789955508,1.783149886,1.699364082,5.089037115,1.766166218,1.769240344
"hsa-miR-504-5p",1.730282094,1.960489551,1.682410335,1.720318145,1.678290975,1.845298398,1.775222014,1.651719098,1.919602261,1.750982163
"hsa-miR-5047",1.85779994,1.820868009,1.654944915,2.045679972,1.811960049,1.713975628,1.737799718,1.623627165,1.735959426,1.735021806
"hsa-miR-505-3p",3.548974053,1.807766555,2.088071605,1.862161428,2.164924167,2.336264792,2.634566872,4.085462155,2.153271207,3.410961035
"hsa-miR-505-5p",2.03973087,1.869320759,1.808868579,1.796839465,1.760044698,1.881573518,1.724051238,1.873827799,1.795774085,1.981993549
"hsa-miR-506-3p",1.619526389,1.871195097,2.2111069,1.763871083,1.733653332,1.72447999,2.105377161,1.6571458,1.859868602,1.99134609
"hsa-miR-506-5p",1.752580526,1.752590344,1.791683255,1.993977249,1.831846549,1.795611358,1.827224737,3.943904938,1.81405303,2.243025308
"hsa-miR-507",1.691584939,1.873946916,1.826677703,1.822744456,1.797079442,1.815194027,2.050499644,1.628825937,2.318867277,2.020709942
"hsa-miR-508-3p",1.765276845,1.799925915,1.900626526,1.817730444,1.908110135,1.745805161,1.749550334,1.815202896,1.760335906,1.848270533
"hsa-miR-508-5p",1.711055471,1.719643743,1.641692337,1.75034892,1.639421207,1.662689726,1.758566116,1.633529116,1.775989266,1.744688458
"hsa-miR-5087",1.644482852,1.687444967,1.761340923,1.768449846,1.834161461,1.6275064,1.681788519,1.648307957,1.85333645,1.759827008
"hsa-miR-5088-3p",1.759510959,1.750703903,1.659012495,1.642529893,1.656572615,2.815125395,1.78995535,1.69215354,1.617906769,1.660546139
"hsa-miR-5088-5p",7.083452142,1.684617294,2.081776798,1.802554901,1.810386745,1.817310401,1.927290385,4.022540024,1.791991791,1.735273994
"hsa-miR-5089-3p",1.79104575,1.631401633,1.718398198,1.706250111,1.769081949,1.960423025,1.772457157,1.598845655,1.686258784,1.788360914
"hsa-miR-5089-5p",1.736221376,1.732193745,1.67380319,1.764880191,1.661421383,1.881570078,1.803750056,1.720797566,1.699091572,1.694684475
"hsa-miR-509-3-5p",1.836627952,1.818458522,1.745246473,1.816718201,1.736963203,1.624647867,1.81825397,1.755588947,1.794564106,1.712431442
"hsa-miR-509-3p",1.728478603,1.73026079,1.903413195,1.871361378,1.831049156,1.674724626,1.768237163,1.749344185,1.989763018,1.804541592
"hsa-miR-509-5p",1.695813846,1.829436503,1.677333733,5.670653096,7.503464902,4.484385303,5.880479593,7.27037869,2.008264071,9.838529795
"hsa-miR-5090",1.782423075,1.752399093,1.816378494,1.574911632,1.651323846,2.00029655,1.667738399,3.874115319,1.832360962,1.607823853
"hsa-miR-5091",1.725038398,1.667495207,1.695083756,1.736633454,1.759347151,1.768068149,1.672920564,1.632338155,1.751648524,1.648443249
"hsa-miR-5092",1.646874272,1.771591814,2.222591253,1.922072182,1.787040493,1.725826311,1.688830556,1.577329965,1.69811157,1.789354257
"hsa-miR-5093",1.719655029,1.685520512,1.865620801,1.788484283,1.706493349,1.717145149,1.652317695,1.682981832,1.652763574,1.723972531
"hsa-miR-5094",1.669938475,2.098953668,1.721849237,1.711862244,1.682215762,2.211550384,2.354679017,1.604197914,1.920689921,1.739543187
"hsa-miR-5095",1.736433766,2.176100622,1.884195929,1.75319357,1.768919743,1.857781909,1.68438259,1.807564837,1.750175965,1.847779693
"hsa-miR-5096",2.025407984,2.513558825,1.901796452,1.765741268,1.718354219,1.799988435,2.133290851,1.64547233,1.839473944,1.690138154
"hsa-miR-510-3p",1.858566006,1.890121394,1.74920836,1.911893936,2.003670013,1.683193573,1.718020852,1.7858446,2.113271226,1.899498576
"hsa-miR-510-5p",1.733021522,1.696447648,1.779838626,1.79904695,1.895000563,1.89157132,1.693307862,1.673676231,1.667862469,1.752788834
"hsa-miR-5100",10.87488161,9.150872322,5.232889281,11.51795396,9.852858767,10.57398002,10.51924842,6.975063615,8.093206905,10.03759297
"hsa-miR-511-3p",1.622902769,1.78222354,1.663969876,1.694839773,1.668728927,2.009021159,1.684208132,1.726815429,1.722797874,1.625653886
"hsa-miR-511-5p",1.635048435,1.834770831,1.751944385,1.785636409,1.740282537,1.954427687,1.736507012,1.598028739,1.815405305,1.886468872
"hsa-miR-512-3p",1.852081916,1.848230304,1.927206674,1.801102702,1.804359797,1.8843602,1.875372271,1.674455826,2.157552302,1.754471585
"hsa-miR-512-5p",1.702918498,1.805826305,1.663901414,1.684746297,1.645531009,1.821646065,1.746920968,1.850187504,1.957604695,1.761451951
"hsa-miR-513a-3p",2.404609073,1.63617666,1.586685639,1.657955214,1.702014432,2.003532448,1.672091847,3.078291667,1.702787259,1.623065091
"hsa-miR-513a-5p",3.370572849,3.641997522,4.434746441,2.699543987,3.689445384,2.572023248,4.013506896,2.891568207,2.061336876,2.796744738
"hsa-miR-513b-3p",2.136043329,1.76352788,1.808640807,1.732362199,1.76000037,1.819637538,1.724494847,1.836470526,2.118654953,1.870372412
"hsa-miR-513b-5p",1.750665413,1.879541728,1.792106167,2.046417482,1.8467235,1.722217433,1.675540188,1.76199608,2.139635985,1.802896711
"hsa-miR-513c-3p",1.845263953,1.619650527,1.82351857,1.825150955,1.768636031,1.847729471,1.875717674,1.992600039,2.215375784,1.71845418
"hsa-miR-513c-5p",1.808426466,1.871524064,1.694822761,1.805337407,1.893974848,2.019874247,1.891910466,1.930006526,2.184263088,1.832372955
"hsa-miR-514a-3p",1.738311132,1.779681631,1.824503005,1.772594153,2.082568529,1.817663513,1.783666621,1.670243111,2.119824222,1.979126394
"hsa-miR-514a-5p",1.845352806,1.747207255,2.513979049,1.906175739,2.619368707,1.78468352,1.847252031,4.812468366,1.69987928,3.446733725
"hsa-miR-514b-3p",1.828767261,1.700045866,1.720881416,1.776188951,1.747395132,1.651583467,1.708384478,1.732247808,2.53507256,1.807865221
"hsa-miR-514b-5p",4.640987827,3.133726415,4.092360746,1.956075323,2.141389306,2.046335073,2.81908443,7.345201439,2.336673349,4.752360802
"hsa-miR-515-3p",2.010363973,1.679368171,1.802513868,1.757663169,1.772407751,1.985410697,1.949566351,1.727539978,2.070549057,1.754796682
"hsa-miR-515-5p",2.021211004,1.709172333,1.726227395,1.764212984,1.67360128,1.663725202,1.839844555,1.747143797,1.807932339,1.705936017
"hsa-miR-516a-3p",1.82233989,1.720955549,1.72736619,1.84265628,1.808747482,1.74763516,1.762506073,1.695957944,1.708506825,1.706055048
"hsa-miR-516a-5p",2.471918284,1.926604157,1.969616502,1.767952714,1.820795401,1.897295515,1.956149487,3.146691239,1.789857382,1.828141378
"hsa-miR-516b-5p",1.776610302,1.705120369,2.000271796,1.998839638,1.882077749,1.746947823,1.815342757,3.727062673,2.121302816,1.768091458
"hsa-miR-517-5p",1.673603182,1.834866386,1.868244331,1.828914515,1.808822394,1.803988552,1.764290756,1.720174589,2.018406162,1.949408899
"hsa-miR-517a-3p",1.744572241,1.729499955,1.653296756,1.694256429,1.663167779,1.928106159,1.808777059,1.780717424,1.629428364,1.678787463
"hsa-miR-517c-3p",1.704590709,1.796079669,1.760558116,1.780645949,1.846960812,1.745756746,1.873854853,1.704546583,1.863317622,1.848296423
"hsa-miR-5186",1.787023304,1.842553954,1.686295833,1.719256413,1.726039546,1.883994096,1.761395846,1.762825201,1.694390867,1.652967445
"hsa-miR-5187-3p",1.729225088,1.911306618,2.174982516,2.329921363,1.812187208,1.717101935,2.206681766,1.705952666,1.854268013,1.823597824
"hsa-miR-5187-5p",1.771006357,1.646072935,1.742567649,1.870291767,1.801744506,1.76331692,1.67520707,1.652720455,1.820153197,1.866753972
"hsa-miR-5188",1.797418635,1.835039545,1.703901835,1.698776906,1.718250444,1.795204914,1.649267067,2.010194402,1.628804197,1.670185927
"hsa-miR-5189-3p",1.857823534,1.7726087,1.857160267,1.943205815,1.888034689,1.694793636,1.72410013,2.20081913,1.793793977,1.769487002
"hsa-miR-5189-5p",2.611057846,1.869052563,1.982043622,1.744790864,1.939995059,1.724197978,1.694040022,2.477563942,1.628152235,1.822445382
"hsa-miR-518a-3p",1.71974526,1.771622669,1.752472013,1.643135304,1.746710223,1.775455426,1.685472232,1.738184713,1.732067533,1.657762037
"hsa-miR-518a-5p",1.766971097,1.810595682,1.801125078,1.66742781,1.727676979,1.755549542,1.817202314,1.671435073,1.849056494,1.718894608
"hsa-miR-518b",1.806341165,1.785840129,2.016239474,1.922763085,2.12674352,2.036162389,2.746111517,1.755164475,2.534214708,1.867379292
"hsa-miR-518c-3p",1.994237603,1.748623255,1.848114144,2.266475355,2.001329683,1.732791424,2.361246335,1.753043061,1.769476107,1.820890195
"hsa-miR-518c-5p",1.921729424,1.927709485,1.809509698,1.78869289,1.89641925,1.745242151,1.754721279,2.003453182,1.683372114,1.834104967
"hsa-miR-518d-3p",1.590657164,1.978241377,1.894931451,1.839574115,1.656232271,1.795950256,1.725379692,1.639563215,1.921031951,1.790375329
"hsa-miR-518e-3p",1.715028225,1.657370363,1.697020162,1.702496973,1.714709955,1.829856058,1.7038265,1.696696885,1.661567346,1.617259171
"hsa-miR-518e-5p",2.266062126,1.860047552,2.406306743,3.133167879,2.119877373,1.730052122,1.703193841,2.195762617,1.965108543,2.040422792
"hsa-miR-518f-3p",1.983925188,1.622334758,1.701270391,1.803518063,1.715444184,1.818108866,1.764122708,1.917491116,1.761827148,1.754844914
"hsa-miR-518f-5p",1.927022696,1.894082004,1.758311184,1.798499967,1.779706424,1.666746382,1.725798945,1.692726011,1.899997462,1.707781387
"hsa-miR-5190",2.00096386,1.852254661,1.868164981,1.797960814,2.010178564,1.82634959,2.15630147,2.387917823,1.843291989,1.961242077
"hsa-miR-5191",1.743077534,1.785868355,1.909333446,1.932426851,1.81194986,1.867510003,1.80491727,1.987614771,1.937444976,1.834309929
"hsa-miR-5192",1.790248297,1.636112397,1.663254711,1.673729107,1.653668753,2.188756814,1.829553683,1.676964763,1.720162587,1.638479628
"hsa-miR-5193",1.899921827,1.752621006,1.749057047,1.830190758,1.790819812,1.754096799,1.816420115,1.713911732,1.783850074,1.667890629
"hsa-miR-5194",2.721914637,1.792882469,1.933471242,2.057263229,2.851357159,1.712598633,2.031173156,2.267901742,2.447443734,2.457289843
"hsa-miR-5195-3p",4.355580448,1.960702889,1.900357379,2.753420413,2.468565976,1.915786895,2.106170034,5.636237729,1.812326897,2.322231235
"hsa-miR-5195-5p",1.776154564,1.785167682,1.904878338,1.751976634,1.700965414,1.875046476,1.758749218,1.793639862,1.743438394,1.762098623
"hsa-miR-5196-3p",2.984470832,1.939319681,2.068784136,2.315741132,1.851586008,1.982485679,2.202669152,1.990225144,1.829042725,1.878058204
"hsa-miR-5196-5p",7.264014705,8.537729435,8.66767825,8.963742625,9.254442111,7.476784617,9.470999136,6.499227091,2.170531343,8.106555988
"hsa-miR-5197-3p",1.666475121,1.775366707,1.708838507,1.835590807,1.712941558,1.771737579,1.722031219,1.712536142,1.687433077,1.798902199
"hsa-miR-5197-5p",1.81737882,1.658773816,1.743504404,1.662459619,1.737869287,1.930410888,1.996911777,1.693918529,1.78025539,1.646837966
"hsa-miR-519b-3p",1.826366472,1.743997469,1.782177018,2.001239942,1.785151012,1.887762437,1.892900171,1.772431989,2.104947219,1.740272458
"hsa-miR-519c-3p",1.792911167,1.724768398,1.86623807,1.8591326,1.869454276,1.725370072,1.862717867,1.681595085,1.831601659,1.918016822
"hsa-miR-519d-3p",1.74250624,1.772379839,1.70197337,1.802251391,1.800689396,1.791807097,1.84055744,1.689366957,2.060511456,1.719896161
"hsa-miR-519d-5p",1.795375082,1.763885901,1.784780044,1.828382574,1.834007823,1.741268383,1.703649584,1.654984781,1.74058035,1.816085497
"hsa-miR-519e-3p",1.772654903,1.915540268,1.802980329,1.699127064,1.696129222,2.172798097,2.578355941,1.738355576,2.419842183,1.775162335
"hsa-miR-519e-5p",1.809935285,1.724754491,1.857740449,2.248146989,1.856501495,1.721137918,1.794008482,2.108008074,1.933975495,1.909828086
"hsa-miR-520a-3p",1.823074154,1.986483125,1.758977198,1.842571527,1.780831094,2.053883606,1.816363856,1.700322344,1.929692874,1.929803075
"hsa-miR-520a-5p",1.824923155,1.805421848,1.72389505,1.877959645,1.744766588,2.115397737,1.7857101,1.792442875,1.730157854,1.677833035
"hsa-miR-520b",2.440206645,2.495004971,2.266361079,2.007962609,2.602386945,2.49750353,2.082955186,3.979809195,1.880368102,3.442148261
"hsa-miR-520c-3p",1.852405447,1.827274251,1.921415401,1.809502391,2.235405849,1.770236369,1.772619454,1.643689774,1.879973883,1.94414283
"hsa-miR-520d-3p",1.77689189,1.809915509,2.19479713,2.068349076,2.147967766,1.797027049,1.743155226,1.754013675,1.924627714,2.087175921
"hsa-miR-520e",2.041870127,1.774151606,1.883217644,1.931732192,2.235417725,2.135375835,2.728372523,3.97138133,1.91178753,3.667515636
"hsa-miR-520f-3p",1.76346714,1.83554682,1.861293983,1.951712908,1.969383535,2.002024762,1.83653813,1.940932082,1.954101164,1.92529821
