"","GSM3139433","GSM3139434","GSM3139435","GSM3139436","GSM3139437","GSM3139438","GSM3139439","GSM3139440","GSM3139441"
"hsa-miR-5585-3p",4.24,11.02,8.96,1,6.31,1,4.48,6.79,1
"hsa-miR-5586-5p",1,1,3.33,1,1,1,1,1,1
"hsa-miR-5586-3p",1,1,0,1,1,1,1,1,1
"hsa-miR-5587-5p",1,5.73,1,1,1,1,1,3.5,1
"hsa-miR-5587-3p",1,7.66,3.77,1,5.27,1,1,3.37,1
"hsa-miR-548au-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-548au-3p",1,5.14,1,1,1,1,1,1,1
"hsa-miR-1295b-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-1295b-3p",1,1,1,1,1,2.17,1,1,1
"hsa-miR-5588-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-5588-3p",1,6.77,2.65,1,3.02,1,1,1,1
"hsa-miR-5589-5p",3.42,7.54,3.37,1,4.05,1,4.7,4.76,1
"hsa-miR-5589-3p",1,1,1,1,1,1,1,1,2.48
"hsa-miR-5590-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-5590-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-5591-5p",1,1,2.69,1,1,1,1,1,1
"hsa-miR-5591-3p",3.94,4.74,3.43,1,1,1,2.95,1,1
"hsa-miR-548av-5p",1,1,9.53,1,1,1,1,1,1
"hsa-miR-548av-3p",1,1,9.68,1,1,1,1,1,1
"hsa-miR-5680",1,1,1,1,1,1,1,1,1
"hsa-miR-5681a",1,1,1,1,1,1,1,1,1
"hsa-miR-5682",1,1,1,1,1,1,1,1,1
"hsa-miR-548aw",1,1,1,1,1,1,1,1,1
"hsa-miR-5683",1,1,1,1,1,1,1,1,1
"hsa-miR-5684",6.68,7.84,3.9,4.29,4.07,1,4.46,1,1
"hsa-miR-548ax",1,1,1,1,1,1,1,1,1
"hsa-miR-5685",5.37,7.37,3.97,1,4.54,1,5.31,3.6,1
"hsa-miR-5692c",1,1,1,1,1,1,1,1,1
"hsa-miR-5687",1,1,4.25,1,1,1,1,1,1
"hsa-miR-5688",1,1,1,1,1,1,1,1,1
"hsa-miR-5681b",1,4.99,1,1,1,1,2.96,1,1
"hsa-miR-5689",1,1,3.57,1,1,1,1,1,1
"hsa-miR-5690",1,1,3.18,1,1,1,1,1,1
"hsa-miR-5691",1,1,9.16,1,1,1,1,1,1
"hsa-miR-5692a",1,1,3.3,1,1,1,1,1,1
"hsa-miR-4666b",1,1,1,1,1,1,1,1,1
"hsa-miR-5693",1,7.01,1,1,1,1,1,1,1
"hsa-miR-5694",1,4.34,2.1,1,1,1,1,1,1
"hsa-miR-5695",1,1,1,1,1,1,1,1,1
"hsa-miR-5696",1,1,3.24,1,1,1,1,1,2.52
"hsa-miR-5697",1,1,1,1,2.56,1,1,4.04,1
"hsa-miR-5698",2.99,10.66,5.9,1,6.04,1,3.87,7.39,1
"hsa-miR-5699-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-5700",1,1,7.13,1,1,1,1,1,1
"hsa-miR-5701",3.26,1,0,1,1,1,2.38,1,1
"hsa-miR-5702",1,1,2.21,1,1,1,1,1,1
"hsa-miR-5703",1,7,4.44,1,4.89,3.16,4.55,1,1
"hsa-miR-5692b",1,1,4.33,1,1,1,1,1,1
"hsa-miR-5704",1,5.77,9.16,1,1,1,1,1,1
"hsa-miR-5705",2.85,7.35,5.39,1,4.84,3.05,3.15,5.72,1
"hsa-miR-5706",1,1,4.97,1,1,1,1,1,1
"hsa-miR-5707",1,4.09,1,1,1,1.96,1,1,1
"hsa-miR-5708",1,6.2,1,1,2.38,2,1,1,1
"hsa-miR-197-5p",8.07,11.86,6.95,5.07,8.1,5.52,6.86,8.67,3.46
"hsa-miR-181b-3p",5.08,1,1,1,1,1,5.14,1,1
"hsa-miR-204-3p",11.59,16,14.71,9.26,13.75,12.23,12.06,11.34,7.52
"hsa-miR-211-3p",5.7,9.8,6.49,3.11,6.15,3.54,6.39,8.41,3.56
"hsa-miR-212-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-301a-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-382-3p",1,1,2.01,1,1,1,1,1,1
"hsa-miR-345-3p",4.05,9.45,4.35,1,5.49,1,4.78,7.06,1
"hsa-miR-450a-1-3p",1,1,5.39,2.8,1,1,1,1,1
"hsa-miR-506-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-514a-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-539-3p",1,1,2.33,1,1,1,1,1,1
"hsa-miR-561-5p",1,1,9.55,1,1,1,1,1,1
"hsa-miR-584-3p",1,6.43,4.17,1,3.54,1,1,1,1
"hsa-miR-652-5p",7.84,12.77,8.04,6.7,10.2,8.62,9.44,9.33,2.12
"hsa-miR-659-5p",1,1,1,1,1,1,3.86,1,1
"hsa-miR-660-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1271-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1185-2-3p",4.64,11.3,5.77,1,7.73,3.83,5.27,9.23,1
"hsa-miR-766-5p",1,1,1,1,1,1,2.43,1,1
"hsa-miR-873-3p",1,7.66,3.64,1,5.77,1.94,3.79,5.16,1
"hsa-miR-1285-5p",1,6.7,1,1,4.13,1,3.37,1,1
"hsa-miR-1304-3p",2.86,8.26,3.23,1,4.71,1,4.24,5.58,1
"hsa-miR-1247-3p",8.18,11.69,9.05,6.17,9.01,6.77,9.57,8.26,3.34
"hsa-miR-548g-5p, hsa-miR-548x-5p, hsa-miR-548aj-5p",1,1,6.25,1,1,1,1,1,1
"hsa-miR-1277-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-1255b-2-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1306-5p",4.66,9.57,9.59,1,5.26,1,5.33,6.09,1
"hsa-miR-1307-5p",5.43,8.47,0,1,4.57,1,4.91,5.17,1
"hsa-miR-513c-3p",1,1,9.54,1,1,1,1,1,1
"hsa-miR-3184-3p",4.25,9.51,9.61,1,5.13,1,4.85,6.06,1
"hsa-miR-3191-5p",1,8.41,4.26,1,4.06,1,3.43,4.83,1
"hsa-miR-374c-3p",1,7.51,3.09,1,1,1,1,5.3,1
"hsa-miR-642b-5p",1,8.89,4.12,1,3.9,1,1,5.31,1
"hsa-miR-550b-2-5p",1,6.33,2.85,1,3.65,1,2.55,4.34,1
"hsa-miR-3529-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1273g-3p",11.79,12.64,9.14,8.7,9.11,5.52,9.77,8.43,1
"hsa-miR-365b-5p",5.72,7.83,4.14,2.92,4.77,2.11,5.43,5.07,1
"hsa-miR-1185-1-3p",5.82,11.74,7.41,3.87,8.48,4.31,5.9,10.02,2.41
"hsa-miR-3190-3p",1,7.05,6.44,1,3.52,1,2.73,4.59,1
"hsa-miR-98-3p",3.33,7.53,0,1,4.92,1,4.74,5.5,1
"hsa-miR-216a-3p",3.66,1,9.16,1,1,1,3.39,1,1
"hsa-miR-376c-5p",1,1,9.47,1,1,1,1,1,1
"hsa-miR-381-5p",1,4.34,8.97,1,1,1,1,1,1
"hsa-miR-376b-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-495-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-503-3p",2.86,8.68,3.61,1,5.37,1,3.81,6.84,1
"hsa-miR-376a-2-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-758-5p",3.65,5.74,1,1,1,1,5.1,1,1
"hsa-miR-937-5p",8.75,12.57,6.72,5.98,8.66,4.97,9.79,9.19,4.37
"hsa-miR-939-3p",5.06,9.42,5.58,1,5.48,3.43,5.32,5.98,1
"hsa-miR-1178-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-1227-5p",7.85,13.62,8.83,5.22,10.25,7.04,8.99,11.33,4.45
"hsa-miR-1229-5p",6.56,14.24,8.79,4.6,10.67,7.83,7.76,10.5,2.61
"hsa-miR-1233-5p",8.86,15.98,10.21,6.99,12.95,9.75,8.6,13.44,5.27
"hsa-miR-1236-5p",3.12,9.24,4.75,1,6.21,3.82,3.64,7.84,1
"hsa-miR-1237-5p",10.25,16,11.68,7.78,14.03,9.01,10.86,14.52,7.68
"hsa-miR-1238-5p",7.31,11.63,8.11,4.45,8.53,5.37,7.87,8.57,3.29
"hsa-miR-1292-3p",4.93,10.15,6.35,1,7.08,4.66,5.49,6.55,1
"hsa-miR-3606-3p",1,1,2.44,1,1,2.03,1,1,1
"hsa-miR-3617-3p",1,6.88,2.52,1,2.93,1,1,3.5,1
"hsa-miR-3620-5p",6.4,11.92,6.24,2.72,8.52,4.65,6.72,10.02,2.73
"hsa-miR-3927-5p",1,5.58,1,1,1,1,1,1,1
"hsa-miR-3934-3p",3.59,1,1,1,1,1,3.6,1,1
"hsa-miR-4632-5p",8.74,13.56,9.13,5.97,10.24,7.63,7.89,10.36,4.63
"hsa-miR-4743-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-4750-3p",6.66,10.21,6.15,5.14,7.13,4.52,7.28,7.89,1
"hsa-miR-5089-3p",1,4.67,1,1,1,1,1,1,1
"hsa-miR-5739",9,12.38,7.52,6.22,9.92,5.32,10.15,10.7,3.79
"hsa-miR-5787",10.18,16,12.7,7.85,14.03,9.61,11.23,16,7.69
"hsa-miR-6068",3.58,12.17,6.77,1,9.09,3.71,4.35,7.74,1
"hsa-miR-6069",4.13,9.7,4.58,1,5.93,2.29,4.85,7.42,1
"hsa-miR-6070",1,1,1,1,1,1,1,1,1
"hsa-miR-6071",1,11.81,2.69,1,8.36,1,1,4.17,1
"hsa-miR-6072",1,6.65,1,1,1,1,1,1,1
"hsa-miR-6073",1,9.75,2.83,1,5.84,1,1,1,1
"hsa-miR-6074",1,4.62,1,1,2.33,1,1,1,1
"hsa-miR-6075",8.15,15.64,9.79,5.79,12.19,7.75,7.78,9.94,2.51
"hsa-miR-6076",6.05,11.16,7.16,4.88,8.67,6.04,8.27,10.6,2.78
"hsa-miR-6077",6.1,6.76,3.47,4.18,3.94,1,6.12,4.36,1
"hsa-miR-6078",1,1,1,1,1,1,1,1,1
"hsa-miR-6079",1,1,1,1,1,1,1,1,1
"hsa-miR-6080",4.1,8.54,2.89,1,5.26,1,4.78,7.53,1
"hsa-miR-6081",3.96,10.4,4.03,1,7.64,1.93,4.03,4.9,1
"hsa-miR-6082",1,1,1,1,1,1,1,1,1
"hsa-miR-6083",1,6.11,3.51,1,1,1,4.13,3.34,1
"hsa-miR-6084",3.95,6.33,2.01,3.52,3.76,2.11,3.1,4.35,1
"hsa-miR-6085",10.39,15.95,10.09,7.91,12.84,8.2,12.3,14.37,5.87
"hsa-miR-6086",2.61,10.25,5.73,1,6.55,1,5.27,5.94,1
"hsa-miR-6087",9.14,15.71,11.35,5.88,11.82,7.96,10.05,12.23,6.09
"hsa-miR-6088",8.64,14.74,10.44,5.39,11.21,7.35,9.51,12.93,4.99
"hsa-miR-6089",12.55,16,12.39,8.8,13.38,9.39,12.78,14.83,7.9
"hsa-miR-6090",10.85,16,12.53,8.21,13.73,9.91,11.55,14.97,7.97
"hsa-miR-6124",5.25,13.97,8.45,2.66,9.15,6.69,6.43,9.98,1
"hsa-miR-6125",10.02,16,12.55,7.77,13.82,10.3,9.98,14.62,7.21
"hsa-miR-6126",11.25,16,15.69,8.78,13.19,12.88,10.1,12.98,6.49
"hsa-miR-6127",3.91,8.74,3.33,1,3.98,1,4.33,5.8,1
"hsa-miR-6128",1,1,1,1,1,1,1,1,1
"hsa-miR-378j",2.91,1,1,1,1,1,3.26,1,1
"hsa-miR-6129",4.16,5.75,3.06,1,3.45,2.53,4.99,3.58,1
"hsa-miR-6130",1,1,2.6,1,1,1,1,1,1
"hsa-miR-6131",6.12,13.61,7.41,4.48,8.83,4.55,6.61,8.35,2.6
"hsa-miR-6132",6.83,15.03,8.9,4.88,11.15,6.62,7.96,10.14,3.3
"hsa-miR-6133",1,7.86,4.26,1,3.72,1,3.6,5.09,1
"hsa-miR-6134",1,3.62,1,1,1,1,2.66,1,1
"hsa-miR-6165",6.72,10.29,5.56,4.54,6.23,4.95,8.81,7.23,1
"hsa-miR-6499-5p",5.91,7.75,4.76,1,4.78,1,5.23,4.14,1
"hsa-miR-6499-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-548ay-5p",1,1,1,1,1,1,1,1,2.23
"hsa-miR-548ay-3p",1,1,2.26,1,1,1,1,1,1
"hsa-miR-6500-5p",1,4.92,4.36,1,1,1,1,1,1
"hsa-miR-6500-3p",1,5.26,3.13,1,1,1,1,1,1
"hsa-miR-548az-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-548az-3p",1,1,1,3.07,1,1,1,1,1
"hsa-miR-6501-5p",1,6.41,1,1,5.09,3.03,3.58,5.99,1
"hsa-miR-6501-3p",5.08,8.52,6.02,3.1,4.33,3.82,6.22,1,1
"hsa-miR-6502-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-6502-3p",1,1,3.88,1,1,1,1,1,1
"hsa-miR-6503-5p",1,6.57,2.68,1,3.74,1,3.77,4.58,1
"hsa-miR-6503-3p",3.64,6.64,3.52,1,3.27,1,4.5,4.45,1
"hsa-miR-6504-5p",2.71,1,1,1,1,1,1,1,1
"hsa-miR-6504-3p",3.54,6.39,1,1,1,1,1,1,1
"hsa-miR-6505-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-6505-3p",1,6.03,1,1,1,1,1,1,1
"hsa-miR-6506-5p",2.78,1,1,1,1,1,2.99,1,1
"hsa-miR-6506-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-6507-5p",1,1,4.13,1,1,1,2.5,1,1
"hsa-miR-6507-3p",2.31,7.31,3.22,1,3.29,1,3.94,4.29,1
"hsa-miR-6508-5p",3.45,7.89,2.49,1,2.91,1,1,4.48,2.14
"hsa-miR-6508-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-6509-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-6509-3p",1,7.83,3.97,1,4.02,1,2.49,5.09,1
"hsa-miR-6510-5p",4.59,13.14,7.43,3.51,9.34,5.67,5.99,9.31,1
"hsa-miR-6510-3p",2.79,4.68,2.41,2.5,1,1,2.71,1,1
"hsa-miR-6511a-5p",5.33,12.3,6.92,3.31,9.28,4.78,6.49,7.3,2.67
"hsa-miR-6511a-3p",4.47,9.66,4.91,2.65,5.15,2.84,5.47,6.32,1
"hsa-miR-6512-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-6512-3p",1,6.8,3.12,1,1,1,1,1,1
"hsa-miR-6513-5p",3.76,1,1,1,1,1,4.87,1,1
"hsa-miR-6513-3p",1,5.1,1,1,1,1,2.44,1,1
"hsa-miR-6514-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-6514-3p",4.81,7.27,2.93,1,3.63,1,4.71,3.82,1
"hsa-miR-6515-5p",1,9.04,4.19,1,2.96,1,1,4.72,3.13
"hsa-miR-6515-3p",7.95,11.84,7.35,6.52,9.82,6.16,9.48,10.43,4.05
"hsa-miR-6715a-3p",1,3.96,1,1,1,1,1,1,1
"hsa-miR-6715b-5p",4.92,7.05,6.08,3.73,3.84,4.22,4.97,1,1
"hsa-miR-6715b-3p",1,1,1,1,1,2.35,2.44,1,1
"hsa-miR-6716-5p",5.1,11.83,5.42,1,6.95,2.9,5.55,8.69,2.65
"hsa-miR-6716-3p",1,8.34,5.26,1,3.88,2.23,1,4.56,1
"hsa-miR-6717-5p",1,9.54,6.41,1,4.63,3.93,1,6.26,4.1
"hsa-miR-6511b-5p",5,9.53,5.3,3.11,7.44,2.98,5.89,5.54,1
"hsa-miR-6511b-3p",4.53,9.85,5.64,3.23,5.68,2.7,5.89,6.57,1
"hsa-miR-6718-5p",1,7.7,1,1,4.33,1,1,1,1
"hsa-miR-6719-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-6720-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-6721-5p",6.32,12.06,6.7,3.42,8.85,5.36,5.4,9.48,1
"hsa-miR-6722-5p",7.56,9.33,7.67,4.68,6.61,5.01,8.19,5.75,2.92
"hsa-miR-6722-3p",6.56,12.43,7.88,3.96,9.36,5.26,6.67,10.69,4.01
"hsa-miR-6723-5p",6.07,7.63,4.96,3,6.39,1,6.3,5.02,1
"hsa-miR-6724-5p",9.59,15.64,10.35,7.13,12.63,8.2,9.54,12.93,5.26
"hsa-miR-892c-5p",1,3.91,1,1,1,1,1,1,1
"hsa-miR-892c-3p",1,1,1,1,1,1,1,1,1
"hsa-let-7c-3p",1,1,3.2,1,1,1,1,3.42,1
"hsa-miR-95-5p",1,1,2.99,1,1,1,1,1,1
"hsa-miR-208a-5p",5.54,9.47,4.75,3.06,6.38,2.58,5.5,8.76,1
"hsa-miR-210-5p",6.23,9.83,5.56,1,6.04,2.58,6.47,6.78,1
"hsa-miR-215-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-128-1-5p",7.17,10.69,6.66,4.08,7.81,3.52,7.36,8.54,1
"hsa-miR-133a-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-152-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-153-5p",3.24,1,1,1,1,1,1,1,1
"hsa-miR-134-3p",6.97,7.87,4.56,3.87,4.86,2.55,7.08,3.69,1
"hsa-miR-190a-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-370-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-372-5p",1,1,1,1,1,1,1,3.04,1
"hsa-miR-383-3p",1,3.67,1,1,1,1,1,1,1
"hsa-miR-328-5p",8.61,16,10.39,6.18,12.74,8.52,9.35,13.69,6.04
"hsa-miR-433-5p",5.67,8.7,5.15,2.86,6.29,1,6,1,1
"hsa-miR-329-5p",1,1,0,1,1,1,2.9,4.52,2.29
"hsa-miR-412-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-410-5p",1,1,2.33,1,2.7,1,3.83,1,1
"hsa-miR-487a-5p",3.92,5.97,3.35,1,1,1,4.52,1,1
"hsa-miR-489-5p",3.55,1,1,1,1,1,3.52,1,1
"hsa-miR-511-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-494-5p",3.78,4.77,1,1,1,1,2.94,1,1
"hsa-miR-181d-3p",2.95,6.9,4.28,1,3.36,3.56,3.19,3.95,1
"hsa-miR-520f-5p",1,3.74,4.52,1,2.67,1,1,3.09,3.1
"hsa-miR-519d-5p",1,1,4.25,1,2.24,1.82,2.75,1,2.62
"hsa-miR-520g-5p",1,1,1,1,1,1.8,3.14,1,1
"hsa-miR-504-3p",4.15,10.18,4.6,1,5.54,2.69,3.66,6.43,1
"hsa-miR-510-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-487b-5p",6.25,8.12,4.15,3.61,3.84,1,6.82,4.88,1
"hsa-miR-552-5p",2.34,1,1,1,1,1,3.97,1,1
"hsa-miR-579-5p",3.46,5.95,5.77,1,3.24,2.44,3.41,4.38,1
"hsa-miR-580-5p",1,1,5.27,2.62,1,1,1,1,1
"hsa-miR-585-5p",2.62,7.44,1,1,4.04,1,4.33,4.9,1
"hsa-miR-597-3p",1,1,1.91,1,1,1,3.1,1,1
"hsa-miR-598-5p",1,5.97,9.2,1,3.36,1,2.68,1,1
"hsa-miR-605-3p",1,1,8.98,1,1,1,1,1,1
"hsa-miR-619-5p",6.49,12.7,4.98,3.98,7.8,1,7.29,7.87,1
"hsa-miR-627-3p",1,1,3.95,1,1,1,1,1,1
"hsa-miR-651-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-653-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-655-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-656-5p",1,4.51,1,1,1,1,2.75,1,1
"hsa-miR-668-5p",1,7.12,2.96,1,3.89,1,2.64,4.51,1
"hsa-miR-1296-3p",3.67,8.2,1.96,1,4.43,2.03,3.66,4.88,1
"hsa-miR-1468-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1301-5p",5.51,7.97,5.3,1,4.61,1,5.35,4.64,1
"hsa-miR-670-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1298-3p",1,3.8,2.61,1,1,1,2.53,1,1
"hsa-miR-891a-3p",1,1,1,1,1,1,2.57,1,1
"hsa-miR-874-5p",9.56,10.12,7.45,6.18,6.82,3.89,9.72,7.4,1
"hsa-miR-889-5p",1,1,8.79,1,1,1,1,1,1
"hsa-miR-887-5p",5.91,8.76,8.85,1,5.37,1,6.66,4.87,1
"hsa-miR-216b-3p",1,7.17,4.42,1,1,1,1,5.1,1
"hsa-miR-208b-5p",1,1,3.73,1,1,1,1,1,1
"hsa-miR-942-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1180-5p",2.78,6.68,4.32,1,3.2,2.41,3.81,1,1
"hsa-miR-548e-5p",1,5.33,1,1,1,1,1,1,1
"hsa-miR-548j-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1287-3p",1,3.71,1,1,1,1,1,1,1
"hsa-miR-548f-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-1250-3p",1,7.8,2.86,1,3.34,1,1,4.65,1
"hsa-miR-1251-3p",3.25,5.48,1,1,1,1,2.8,1,1
"hsa-miR-1266-3p",1,6.5,4.06,1,3.35,1,3.84,4.7,1
"hsa-miR-1288-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-1252-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-513b-3p",1,1,1,1,1,1,1,1,1
"hsa-miR-1537-5p",1,1,8.6,1,1,1,1,1,1
"hsa-miR-1908-3p",1,7.78,5.57,1,4.6,1.94,4.01,5.8,1
"hsa-miR-1910-3p",5.98,8.54,9.28,1,4.44,1,5.74,1,1
"hsa-miR-2276-5p",1,5.47,9.31,1,1,1,1,1,1
"hsa-miR-3151-3p",5.8,9.09,4.59,2.67,4.76,1.79,6.37,5.99,1
"hsa-miR-3192-3p",2.4,8.5,3.7,1,4.51,1,2.81,4.7,1
"hsa-miR-500b-3p",3.77,8.19,3.15,1,4.16,1,4.86,4.2,1
"hsa-miR-3912-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-3928-5p",1,7.47,2.22,1,4.02,1,1,4.66,1
"hsa-miR-1343-5p",8.59,15.68,10.17,6.82,12.48,8.77,9.73,13.86,5.91
"hsa-miR-5088-3p",2.8,8.78,4.13,1,4.39,1,2.59,4.67,1
"hsa-miR-5189-3p",4.08,8.98,4.53,1,5.73,3.65,4.91,5.24,1
"hsa-miR-5699-5p",5.35,8.64,6.31,3.94,5.66,3.65,5.79,6.27,1
"hsa-miR-6720-5p",4.33,6.49,2.51,2.55,2.81,1,3.9,5.3,1
"hsa-miR-6726-5p",5.26,10.84,6.91,1,7.3,4.64,5.61,7.53,1
"hsa-miR-6726-3p",4.39,9.8,5.3,1,5.56,2.52,5.02,6.06,1
"hsa-miR-6727-5p",9.53,16,12.33,6.8,13.07,9.61,9.37,14.17,7.11
"hsa-miR-6727-3p",4.29,9.8,5.82,1,6.29,2.67,4.62,6.71,1
"hsa-miR-6728-5p",1,6.23,9.19,1,3.66,1,3.74,1,1
"hsa-miR-6728-3p",4.6,9.11,0,1,5.28,2.28,4.91,5.91,1
"hsa-miR-6729-5p",9.67,16,11.83,7.39,13.95,9.71,9.54,14.5,7.05
"hsa-miR-6729-3p",7.32,11.23,6.26,5.53,8.2,4.7,8.12,8.79,1
"hsa-miR-6730-5p",1,6.08,1,1,2.23,1,1,4.43,1
"hsa-miR-6730-3p",5.02,9.85,5.19,1,5.64,1,5.91,6.35,1
"hsa-miR-6731-5p",7.06,10.38,5.04,3.9,7.24,3.33,6.2,6.16,1
"hsa-miR-6731-3p",5.54,9.72,4.79,3.77,6.42,3.64,6.36,7.34,1
"hsa-miR-6732-5p",5.95,12.78,7.54,3.5,10.34,6.11,5.94,9.89,4.28
"hsa-miR-6732-3p",4.32,10.01,5.2,1,5.41,2.98,4.24,6.21,1
"hsa-miR-6733-5p",1,1,4.49,1,1,1,1,1,1
"hsa-miR-6733-3p",1,1,7.17,1,1,1,3.24,1,1
"hsa-miR-6734-5p",1,9,3.6,1,4.95,1,4.31,6.62,1
"hsa-miR-6734-3p",1,8.83,4.45,1,4.41,3.12,3.53,5.44,1
"hsa-miR-6735-5p",7.75,10.07,6.37,4.73,7.39,3.92,7.59,6.53,1
"hsa-miR-6735-3p",3.17,8.2,4.96,1,3.83,1,3.4,4.38,1
"hsa-miR-6736-5p",3.58,7.97,4.78,1,4.38,1,4.02,4.54,1
"hsa-miR-6736-3p",1,9.02,4.95,1,4.09,1,2.62,4.96,1
"hsa-miR-6737-5p",5.52,11.6,6.46,1,9.27,4.34,5.94,9.85,2.56
"hsa-miR-6737-3p",3.48,8.12,3.06,1,4.37,1,4.14,5.16,1
"hsa-miR-6738-5p",4.03,10.81,5.82,1,6.76,4.34,5.12,7.95,2.84
"hsa-miR-6738-3p",1,7.82,2.89,1,3.15,1,3.05,4.01,1
"hsa-miR-6739-5p",1,1,1,1,1,1,1,1,1
"hsa-miR-6739-3p",1,6.06,1,1,2.38,1,1,1,1
"hsa-miR-6740-5p",1,7.06,1,1,1,1,1,3.18,1
"hsa-miR-6740-3p",1,9.46,3.49,1,4.69,1,3.68,5.68,1
"hsa-miR-6741-5p",8.95,10.95,7.26,6.08,8.04,5.84,9.77,8.85,3.97
"hsa-miR-6741-3p",3.19,10.11,4.89,1,5.47,1.93,4.52,5.9,1
"hsa-miR-6742-5p",6.6,9.41,5.47,2.82,6.33,3.78,6.81,8.14,1
"hsa-miR-6742-3p",4.4,8.39,4.35,1,5.12,1.83,5.64,5.99,1
"hsa-miR-6743-5p",8.62,12.92,10.26,7.44,10.31,8.71,11.04,11.16,6.3
"hsa-miR-6743-3p",4.73,9.6,9.15,1,5.52,2.72,5.16,6.03,1
"hsa-miR-6744-5p",2.68,8.85,4.81,1,5.13,1,3.96,5.22,1
"hsa-miR-6744-3p",5.44,7.18,5.73,1,5.95,2.73,5.77,5.54,1
"hsa-miR-6745",1,8.93,2.87,1,3.91,1,3.54,4.25,1
"hsa-miR-6746-5p",4.97,10.94,7.46,1,7.64,5.35,6.75,8.3,3.22
"hsa-miR-6746-3p",1,8.42,4.69,1,4.8,2.41,3.72,5.12,1
"hsa-miR-6747-5p",3.24,9.22,2.99,1,4.14,1,3.77,5.04,1
"hsa-miR-6747-3p",3.99,8.72,3.74,1,4.46,1,4.29,5.07,1
"hsa-miR-6748-5p",2.89,8.24,4.98,1,4,2.14,4.37,4.45,2.41
"hsa-miR-6748-3p",1,8.7,4.17,1,4.36,1,3.55,4.82,1
"hsa-miR-6749-5p",7.38,14.37,9.14,5.23,11.26,7.51,8.75,12.16,4.29
"hsa-miR-6749-3p",5,10.04,5.87,2.88,6.36,1,5.41,6.5,1
"hsa-miR-6750-5p",5.44,7.73,4.91,3.91,5.24,3.15,6.46,4.41,1
"hsa-miR-6750-3p",4.22,9.28,4.24,1,4.91,2.05,5.32,5.85,1
"hsa-miR-6751-5p",1,9.31,4.33,1,4.76,1.83,4.22,7.46,1
"hsa-miR-6751-3p",1,8.36,9.16,1,3.85,1,2.62,4.59,1
"hsa-miR-6752-5p",7.86,15.66,10.46,5.39,11.55,7.19,8.61,12.66,6.21
"hsa-miR-6752-3p",4.91,9.86,0,2.69,6.41,2.87,6.15,7.25,1
"hsa-miR-6753-5p",6.35,10.37,9.52,3.5,7.14,4.42,6.01,5.95,1
"hsa-miR-6753-3p",3.72,8.14,2.98,1,4.34,1,4.63,4.29,1
"hsa-miR-6754-5p",4.98,9.91,4.43,1,6.44,3.19,5.36,5.25,1
"hsa-miR-6754-3p",3.96,8.71,4.48,1,4.52,1.91,4.68,5.51,1
"hsa-miR-6755-5p",1,1,1,1,1,1,1,1,1
