"","GSM971829","GSM971830","GSM971831","GSM971832","GSM971833","GSM971834","GSM971835","GSM971836","GSM971837","GSM971838","GSM971839","GSM971840","GSM971841"
"hsa-miR-378",4.669408099,4.614178121,7.199144413,6.85139998,5.145471755,5.387105647,5.283433547,6.491918255,7.003826984,6.565702666,6.223694008,4.737108058,4.912651594
"hsa-miR-34c",4.390546539,2.942453144,3.828743417,4.235322888,4.350931294,6.338276392,14.62368993,7.331598548,4.855806616,6.659979554,4.213761003,5.001949268,3.839564898
"hsa-miR-942",2.572132099,4.405874121,4.585910413,5.41537698,2.868917755,7.534059647,6.627807547,7.601583255,9.396958984,7.587726666,3.806208008,4.758026058,4.411855594
"hsa-miR-1300",4.590856099,5.160551121,5.665302413,4.59642998,5.930519755,5.249594647,6.324777547,6.134958255,5.955041984,6.434072666,4.692663008,5.672843058,5.111846594
"hsa-miR-9",3.603616539,3.622898144,4.257527417,4.179736888,3.831476294,6.826139392,8.705400928,10.81063455,6.371028616,4.167609554,5.025621003,4.875507268,4.399583898
"hsa-miR-493",5.273061539,5.334806144,4.301107417,4.451640888,7.168924294,5.153512392,6.726468928,6.051324548,6.116168616,4.570346554,5.100924003,4.767751268,4.557069898
"hsa-miR-331",4.263618539,4.313154144,5.280847417,4.322354888,6.567529294,5.454032392,6.743474928,6.642139548,5.437431616,4.099971554,6.047231003,5.290609268,4.952535898
"hsa-miR-425#",5.115782099,5.687263121,6.330465413,5.96473298,5.989635755,7.929632647,8.174490547,8.682738255,7.316375984,2.644288666,1.651699008,1.689673058,2.056291594
"hsa-miR-1180",4.935261099,3.400232121,3.582410413,4.39737898,6.045636755,4.983375647,5.544630547,5.165697255,6.032419984,8.062298666,4.673418008,5.190077058,6.959329594
"hsa-miR-424#",2.734615099,3.848096121,2.261430413,3.71979898,5.871801755,4.781484647,7.241985547,14.91900826,3.901513984,6.758461666,3.227644008,5.310907058,4.147594594
"hsa-miR-21#",2.744224099,3.085005121,4.485698413,3.10728498,4.893598755,5.606399647,8.608295547,8.658643255,5.659224984,7.107242666,3.822502008,8.056206058,2.508201594
"hsa-miR-301b",3.853338539,4.415577144,3.848829417,3.775008888,4.553519294,5.193389392,6.555532928,11.16101055,5.166166616,5.422964554,4.187267003,4.779442268,4.963862898
"hsa-miR-95",3.726588539,5.741541144,4.480182417,5.255179888,2.739635294,6.432104392,6.310729928,4.683958548,8.538181616,5.679389554,4.990901003,4.860761268,4.422488898
"hsa-miR-213",3.758848099,3.405220121,3.066654413,5.41107898,6.527490755,4.157224647,8.012138547,5.911404255,4.753476984,9.471881666,4.054419008,4.569833058,3.872917594
"hsa-miR-125a",4.252765539,3.876474144,4.813499417,4.398641888,6.355682294,4.620931392,5.150159928,5.235954548,5.838441616,6.771852554,5.342096003,6.216547268,3.982875898
"hsa-miR-148b#",2.944523099,4.336120121,3.125455413,2.88881498,4.484143755,8.919597647,6.064718547,6.140980255,4.631543984,5.469304666,5.288959008,5.826521058,5.893665594
"hsa-miR-1276",4.929453099,4.425336121,3.764415413,3.72735298,3.169738755,4.183502647,6.596845547,7.455446255,7.285083984,5.140912666,5.807310008,5.435709058,3.637729594
"hsa-miR-199a",3.817368539,3.933044144,2.987020417,5.087934888,5.808054294,5.717285392,6.346099928,5.475410548,3.692230616,6.022954554,4.881124003,5.245516268,4.551599898
"hsa-miR-19b",3.355085099,4.128326121,4.496156413,4.00495098,4.055965755,5.762304647,6.063047547,5.935316255,5.665399984,5.294730666,4.497978008,4.154697058,5.933950594
"hsa-miR-505#",4.199411099,5.250814121,4.224680413,4.20096698,4.348726755,4.883104647,4.753623547,5.592405255,5.737935984,4.709935666,4.496380008,5.518341058,5.182859594
"hsa-miR-214#",4.431548099,2.669538121,3.820570413,3.95766298,7.550921755,7.083857647,8.509815547,9.018995255,5.785125984,4.081569666,0.715206008,2.663820058,2.693614594
"hsa-miR-656",3.277848099,2.113817121,2.751461413,1.34113298,7.308901755,5.298167647,13.71166055,9.291238255,3.386790984,3.338203666,2.393848008,3.865095058,3.060451594
"hsa-miR-148b",4.024120539,4.696415144,3.470365417,3.795549888,3.503489294,6.112589392,5.620383928,7.729054548,5.163076616,4.478479554,4.160081003,3.509433268,4.555971898
"hsa-miR-391#",3.496305099,2.995338121,3.960701413,3.93353498,3.832683755,6.534400647,8.196765547,6.943443255,5.199044984,4.200511666,3.247381008,3.485571058,4.491550594
"hsa-miR-671",4.398136539,3.977745144,3.898867417,4.243026888,4.980093294,4.504039392,4.197970928,4.886032548,4.773992616,5.442214554,4.596054003,5.086157268,4.017621898
"hsa-miR-574",4.863567539,3.967371144,3.684930417,4.977832888,5.911415294,4.152269392,4.544997928,4.507747548,4.597731616,5.078716554,4.078833003,4.205492268,4.119926898
"hsa-miR-215",3.885972539,3.912792144,4.149429417,3.975955888,3.641027294,5.531786392,5.303813928,7.118022548,4.030458616,3.511072554,3.852074003,4.001945268,5.181689898
"hsa-miR-381",6.019851539,3.589722144,3.414770417,2.622367888,2.682872294,3.018356392,15.19643593,4.052825548,3.057300616,3.359231554,3.389391003,3.195543268,3.829309898
"hsa-miR-196b",3.834159539,3.840852144,2.523275417,4.366352888,5.494743294,5.023174392,5.069802928,3.957178548,4.784500616,5.610128554,4.034451003,4.784790268,4.021258898
"hsa-miR-335#",3.282797099,3.032425121,3.857935413,1.72224398,5.363813755,5.396076647,7.742828547,5.957062255,4.822961984,5.120233666,3.621962008,3.077748058,4.192051594
"hsa-miR-505",3.785041539,3.082105144,2.725559417,3.500226888,3.899446294,4.814096392,5.853137928,6.643089548,5.157554616,5.032719554,4.845051003,3.607950268,3.337909898
"hsa-miR-572",2.808309099,4.263821121,3.382156413,3.41575098,2.904855755,5.174678647,5.706860547,4.698240255,5.902411984,5.015876666,6.847921008,2.548435058,2.922451594
"hsa-miR-1291",-0.562505901,0.153982121,2.240655413,0.92980998,3.459766755,1.178739647,14.58081055,8.220438255,3.035366984,14.31853867,2.834591008,2.030851058,0.174646594
"hsa-miR-142",3.052708539,3.415850144,3.208406417,3.265382888,1.644209294,5.525041392,6.336101928,6.926591548,4.317256616,3.571176554,3.705177003,3.562906268,3.852876898
"hsa-miR-9#",2.786611099,2.468276121,5.424913413,2.35008598,2.432591755,6.234384647,8.645204547,6.734268255,3.152062984,3.866798666,2.412090008,2.116779058,2.482749594
"hsa-miR-144",2.265168099,2.528562121,3.349384413,2.58700198,1.664176755,7.895477647,8.564346547,6.945251255,3.425082984,3.053113666,2.502762008,2.319815058,3.402701594
"hsa-miR-101",3.757428539,3.616602144,3.037737417,3.636680888,2.028929294,4.587204392,5.440035928,5.177272548,3.866369616,3.544052554,3.848741003,3.505583268,4.006063898
"hsa-miR-223#",2.684744099,3.700056121,3.840635413,3.65604598,2.970689755,4.415777647,4.346230547,4.677307255,6.174306984,3.558442666,2.682512008,2.723692058,3.132022594
"hsa-miR-375",2.068650539,4.525265144,4.005037417,2.810366888,2.229489294,3.586492392,3.948291928,4.589141548,4.919574616,2.170324554,3.557545003,4.907773268,3.491344898
"hsa-miR-452",3.582540539,3.032608144,2.662527417,3.701268888,4.043076294,4.091929392,3.731829928,3.305200548,3.750596616,4.744859554,2.931524003,3.478302268,3.346769898
"hsa-miR-324",2.758514539,2.242424144,3.302723417,2.694917888,3.833181294,3.365692392,5.153239928,4.673267548,3.528941616,4.754799554,3.366213003,4.017811268,2.534051898
"hsa-miR-1271",2.579122099,1.641866121,2.330293413,2.27924498,5.014684755,4.093311647,5.741008547,5.758756255,3.616548984,3.489248666,2.152832008,4.544695058,2.543525594
"hsa-miR-601",1.107647099,2.801076121,3.338634413,3.37300698,2.297029755,5.027192647,4.369235547,5.258368255,4.929879984,5.835286666,3.589211008,1.769558058,1.997459594
"hsa-miR-455",3.603948539,2.374658144,2.507727417,3.272603888,4.359386294,3.016210392,4.419614928,4.407194548,3.825441616,3.711037554,3.598598003,3.607913268,2.596536898
"hsa-miR-642",1.744779539,3.224209144,2.760040417,3.576192888,2.039009294,2.987270392,4.964110928,3.883949548,4.333989616,3.990649554,3.932877003,4.778475268,2.491320898
"hsa-miR-1275",0.757002099,0.772385121,4.562749413,0.18145898,1.782470755,0.309755647,7.497585547,5.620439255,0.340817984,14.31853867,3.756414008,2.485168058,1.733843594
"hsa-miR-99b#",4.056074099,1.550835121,2.629421413,1.54611798,3.558253755,1.933877647,3.673604547,3.948150255,5.620238984,5.899998666,2.816458008,3.307293058,2.452571594
"hsa-miR-185",2.016454539,2.074745144,2.232450417,2.260862888,2.857935294,4.240106392,4.412892928,6.213857548,3.725047616,3.046049554,2.844824003,2.651843268,3.306533898
"hsa-miR-29a#",1.920065099,1.152798121,1.390670413,1.01374298,2.498311755,2.371419647,14.58081055,3.975639255,1.813651984,1.281138666,2.466219008,4.138870058,2.640315594
"hsa-miR-106b#",0.674849099,2.695114121,1.520790413,2.69983898,2.096328755,3.867702647,3.891914547,5.292339255,3.250726984,3.390521666,2.072557008,4.056707058,2.928789594
"hsa-miR-483",3.013738099,-0.432946879,1.373024413,1.68250298,2.538535755,4.506117647,2.654056547,5.391353255,3.279887984,1.310798666,1.312160008,4.736460058,6.772367594
"hsa-miR-487b",2.642656539,2.496385144,2.058200417,2.365327888,3.130031294,3.044296392,4.344617928,3.939204548,2.708593616,2.762393554,2.664959003,2.558977268,2.950866898
"hsa-miR-425",1.881511539,2.867362144,2.277223417,3.118119888,1.898616294,3.537382392,3.010013928,3.061324548,3.539472616,2.532384554,3.354755003,2.489436268,3.467845898
"hsa-miR-339#",1.497002099,2.335369121,1.643867413,2.15206698,0.683791755,4.674281647,5.154539547,5.351204255,4.014863984,2.836240666,2.318363008,1.518845058,2.535848594
"hsa-miR-22#",1.328497099,1.315088121,0.476382413,1.44581398,3.351289755,2.638480647,6.376539547,5.358038255,2.069536984,5.533300666,1.640760008,2.530878058,1.341101594
"hsa-miR-145#",2.296963099,1.065732121,1.040680413,1.09203298,3.252355755,4.028816647,5.714328547,4.961139255,2.621417984,2.944194666,1.962566008,2.758724058,0.866096594
"hsa-miR-625#",1.366547099,1.374252121,1.625690413,1.20330598,1.320729755,2.707240647,5.092067547,4.303323255,3.039784984,4.296008666,2.165270008,2.815641058,2.386665594
"hsa-miR-151",1.972430099,1.659067121,1.665922413,2.00833098,2.466092755,3.166446647,3.579011547,3.880264255,2.646623984,2.955909666,2.191154008,2.622333058,2.423568594
"hsa-miR-10b",1.128748539,2.216886144,1.135915417,2.859647888,2.288053294,3.520265392,3.664372928,3.921524548,3.229701616,2.415927554,2.231853003,2.544098268,2.062587898
"hsa-miR-181a",1.586256099,1.985936121,1.052906413,2.34487898,3.722654755,2.520049647,4.345100547,3.861242255,2.463702984,4.184501666,0.850634008,2.658398058,1.531015594
"hsa-miR-15a#",0.591946099,2.028759121,-0.371715587,2.43359298,2.272872755,2.785156647,3.166010547,5.318248255,5.507323984,2.441491666,1.866216008,1.389900058,2.723924594
"hsa-miR-323",2.468164539,0.986248144,1.810949417,1.189506888,5.237703294,1.887219392,4.014398928,3.008445548,2.222246616,2.556759554,1.773516003,2.792120268,2.082616898
"hsa-miR-93#",1.732441099,0.799284121,1.525574413,0.68176998,2.784635755,2.601745647,4.356136547,4.398332255,3.361996984,2.571140666,1.104090008,2.866581058,2.978161594
"hsa-miR-543",2.620506099,1.369796121,2.144813413,1.19856998,3.781963755,3.148980647,4.630971547,4.110391255,3.595378984,1.540164666,0.776656008,1.033155058,1.227671594
"hsa-miR-134",2.217273539,0.677448144,2.795487417,0.955092888,5.695104294,1.344087392,3.236150928,1.676116548,2.419589616,3.253029554,1.597095003,2.884933268,1.420987898
"hsa-miR-149",2.177970539,0.744921144,0.559517417,2.326083888,4.787067294,2.511169392,5.283315928,1.246892548,2.347471616,3.110513554,2.342511003,1.434238268,1.288785898
"hsa-miR-212",1.174396539,1.291237144,1.907575417,1.502639888,2.988929294,3.473909392,3.410028928,2.474214548,2.038669616,2.691247554,2.819101003,2.153536268,1.738994898
"hsa-miR-1260",1.683856099,0.963518121,0.915042413,2.11610298,3.807689755,0.585550647,4.087863547,2.962678255,0.211183984,3.445976666,3.642673008,4.649078058,0.523544594
"hsa-miR-744",1.877082539,1.626886144,0.882377417,2.411264888,2.955649294,2.240051392,1.946328928,1.607490548,3.030843616,2.744201554,2.773221003,2.829052268,2.432681898
"hsa-miR-370",1.423040539,-0.510141856,0.884222417,0.103145888,5.960647294,0.917282392,7.153359928,3.145364548,2.251520616,2.061277554,1.753759003,1.711503268,1.676181898
"hsa-miR-128",1.133087539,1.271177144,1.626873417,1.035369888,2.574396294,2.083448392,3.588043928,3.743862548,2.369077616,1.642482554,2.229717003,2.528087268,2.423257898
"hsa-miR-193b#",1.730829099,1.052186121,1.767775413,1.11033098,4.494371755,1.809032647,3.073337547,1.571188255,1.523353984,4.757375666,0.624361008,2.703531058,1.055818594
"hsa-miR-532",1.843198539,1.349197144,1.398159417,2.349802888,1.415594294,1.948411392,2.491775928,2.367684548,2.567035616,2.566297554,2.550915003,2.410523268,1.402999898
"hsa-miR-203",1.635225539,2.111637144,1.340127417,2.292573888,3.009489294,2.113576392,2.682625928,2.577779548,1.690095616,1.786209554,2.313555003,2.345766268,0.716161898
"hsa-miR-454",0.991151539,1.353567144,1.278897417,1.834733888,1.266473294,2.463068392,3.379515928,2.588506548,2.697243616,1.969783554,1.932926003,1.896835268,1.920901898
"hsa-miR-433",1.559606539,1.307032144,1.549375417,0.845536888,3.038765294,1.203670392,1.973210928,1.513694548,2.521640616,1.373266554,1.982817003,1.968168268,2.018056898
"hsa-miR-206",0.625000099,0.707331121,2.319604413,0.73906898,1.377429755,1.204660647,7.827495547,2.200108255,1.339702984,1.096723666,0.822954008,1.090823058,1.306833594
"hsa-let-7g",0.835485539,2.355568144,0.456726417,2.623754888,-0.446615706,2.037981392,1.724999928,2.335424548,2.628047616,2.051708554,1.642553003,1.211811268,1.011519898
"hsa-miR-18a",0.195787539,0.772999144,0.347734417,1.112878888,0.756815294,1.676039392,3.114821928,5.293657548,2.017631616,0.905887554,1.153324003,1.084629268,1.804451898
"hsa-miR-136#",0.815445099,-0.626575879,0.721067413,-0.14972902,1.290057755,2.288022647,5.552602547,4.372030255,0.707839984,1.396751666,-0.138099992,1.102911058,0.283086594
"hsa-miR-137",1.163442539,0.116116144,0.702262417,0.356031888,2.751839294,0.703807392,3.056329928,3.104394548,-0.146516384,2.708129554,-0.117517997,2.902633268,-0.074463102
"hsa-miR-27a#",0.058393099,0.590864121,-0.227651587,0.65349198,0.419238755,1.448590647,3.019100547,2.547398255,1.425631984,2.065566666,1.177547008,1.894615058,0.986568594
"hsa-miR-379",0.702045539,0.737274144,0.300197417,1.098010888,1.532385294,1.446603392,2.206512928,1.370954548,1.929836616,0.802761554,1.293691003,1.016769268,1.349853898
"hsa-miR-204",0.871708539,1.069225144,1.142940417,0.923320888,0.622167294,1.490719392,1.849898928,2.216430548,1.278732616,1.062992554,1.127462003,0.715206268,0.986766898
"hsa-miR-10a",1.025146539,0.473408144,0.265067417,1.460350888,1.312153294,0.748968392,1.123033928,1.422580548,0.921932616,1.057897554,0.994547003,2.140209268,0.963338898
"hsa-miR-194",0.673276539,0.771602144,-0.423684583,0.660970888,0.421934294,1.948219392,1.617045928,2.462308548,1.501990616,0.585085554,1.046682003,1.350387268,0.610700898
"hsa-miR-494",0.739232539,0.371472144,0.249572417,0.054191888,1.136371294,1.062239392,1.451894928,1.688651548,1.301873616,0.485942554,0.952608003,0.906465268,1.282685898
"hsa-miR-1243",-8.553353901,-9.826512879,-6.489860587,-8.21118402,-2.830458245,-8.038156353,-8.611252453,-7.041387745,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-22",0.574408539,-1.163138856,0.001117417,0.163318888,3.024656294,0.303272392,3.104274928,4.778205548,-1.153686384,3.021692554,-0.854270997,1.208653268,-1.465900102
"hsa-miR-122",1.019094539,0.899605144,-0.128744583,0.922807888,1.102598294,0.413322392,0.678100928,0.174627548,3.141277616,0.093112554,1.363453003,-0.073432732,0.995597898
"hsa-miR-195",0.208368539,-0.099139856,-0.490329583,0.458051888,0.629795294,1.846893392,1.761241928,2.125997548,0.587233616,0.619045554,0.828846003,1.040241268,0.813428898
"hsa-miR-29c",0.404577539,0.118940144,0.631037417,0.740846888,-0.555880706,1.403684392,2.270871928,2.198137548,-0.286566384,1.027979554,0.703346003,0.797670268,0.169328898
"hsa-miR-148a",0.718584539,-0.171857856,-0.312110583,-0.211351112,1.397629294,1.213962392,2.441819928,3.022102548,-0.049158384,0.701602554,0.171028003,0.441801268,0.066217898
"hsa-miR-423",0.842717539,0.185675144,1.153282417,0.060411888,1.589046294,0.594684392,0.147330928,0.081649548,0.852367616,0.591375554,0.200488003,0.564228268,1.397239898
"hsa-miR-345",-0.198574461,-0.843932856,0.133712417,-1.017252112,2.147849294,0.154306392,2.373015928,1.869527548,0.441219616,1.120311554,-0.020743997,1.421713268,0.633880898
"hsa-miR-495",0.506092539,-0.065358856,-0.316669583,-0.212947112,0.651209294,1.370647392,2.436031928,1.661220548,0.926315616,0.110608554,0.314621003,0.217083268,0.392034898
"hsa-miR-130b",0.374208539,-1.186256856,-0.726942583,-1.629589112,3.982226294,-0.681217608,2.796489928,3.946712548,-0.124864384,-0.839735446,-0.810608997,0.820291268,1.345918898
"hsa-miR-20b",-0.344251461,0.086914144,0.037698417,0.137712888,-0.318446706,0.950637392,1.085828928,1.470066548,1.088025616,0.655071554,0.491266003,0.187343268,0.743968898
"hsa-miR-886",-0.343452461,-1.662349856,-2.209947583,-0.139662112,1.153631294,1.385566392,0.221379928,0.475921548,2.102001616,1.265014554,-0.148268997,1.647806268,0.884099898
"hsa-miR-133a",-0.001188461,-1.471364856,1.379833417,-2.598112112,2.526895294,0.465814392,2.358805928,2.696231548,-0.038231384,-1.861780446,-1.090556997,-0.462844732,1.471383898
"hsa-miR-708",-0.345431461,0.077329144,-1.044145583,0.303554888,1.679161294,-0.189895608,-0.225340072,-0.400011452,0.556890616,1.818334554,-0.462779997,0.717583268,-0.065208102
"hsa-miR-365",0.221942539,-0.719171856,-1.424661583,0.216727888,1.654754294,0.386692392,0.904099928,1.017270548,-0.227726384,0.550878554,-0.193553997,0.213201268,-0.240423102
"hsa-miR-184",-0.028659461,0.482710144,0.812937417,-1.110603112,-1.086370706,1.030403392,0.014298928,-1.077257452,2.131933616,-0.076948446,1.767437003,-0.238134732,-0.358921102
"hsa-miR-660",-0.895319461,-0.609466856,0.392452417,-0.001518112,-0.253965706,-0.426557608,3.347793928,1.077747548,-0.825460384,1.628824554,0.332991003,-0.366666732,-1.194494102
"hsa-miR-19a",-0.360408461,-0.158105856,-0.544628583,-0.589612112,-0.814790706,0.774072392,2.281285928,1.646717548,-0.443533384,-0.223587446,0.026407003,-0.323596732,-0.002538102
"hsa-let-7d",-0.510059461,-0.729097856,-1.301642583,0.366441888,0.118936294,0.370105392,-0.025054072,0.428140548,0.423736616,0.717031554,0.007845003,-0.035796732,-0.293079102
"hsa-miR-335",0.498432539,0.008751144,0.260046417,-0.988048112,-0.205377706,0.250654392,0.813869928,1.207651548,-0.166349384,-0.035795446,-0.314518997,-0.913354732,-0.926580102
"hsa-miR-432",0.037968099,-0.647683879,0.110464413,-1.42467702,1.169454755,0.164049647,1.458205547,0.955971255,0.658826984,-0.293091334,-1.973275992,-0.604468942,-0.855354406
"hsa-miR-301a",-0.904977461,-0.703965856,-0.917003583,-0.667910112,-0.597553706,0.622324392,1.077252928,1.717203548,0.127012616,-0.583965446,-0.094128997,-0.526775732,0.201827898
"hsa-let-7c",-0.706995461,-1.187312856,-0.743085583,0.434582888,0.030307294,-0.103631608,-0.827530072,-0.028831452,0.116481616,0.727064554,0.089588003,0.376730268,0.570157898
"hsa-miR-144#",-1.385501901,-0.899763879,-0.750808587,-1.20146702,-1.721882245,0.788881647,3.137271547,3.571842255,0.038579984,-1.144083334,-1.557940992,-2.002498942,-1.468746406
"hsa-miR-224",-0.482929461,-0.978232856,-1.333215583,-0.821995112,0.382797294,-0.295995608,-0.466713072,-0.811658452,-0.152393384,-0.419265446,-6.5e-05,-0.373445732,0.090690898
"hsa-miR-192",-1.343357461,-1.435109856,-1.106582583,-2.129829112,-0.965009706,0.213453392,0.877112928,1.686369548,-0.312679384,-1.359157446,-1.039964997,-1.067464732,-0.838741102
"hsa-miR-10b#",-1.937761901,-1.503951879,-0.018901587,-2.47776202,-1.665794245,0.554059647,1.965658547,2.302458255,-0.707743016,-0.866184334,-2.413188992,-1.065436942,-2.155298406
"hsa-miR-374b",-1.312145461,-1.161532856,-1.622957583,-0.654991112,-1.799726706,-0.088620608,0.997491928,0.605882548,-1.202822384,-0.679195446,-0.538611997,-1.179103732,-1.524574102
"hsa-miR-197",-0.956833461,-1.368619856,-1.068441583,-0.895311112,-1.109475706,-0.925042608,-0.760964072,-1.323879452,-0.866460384,-0.438335446,-1.159581997,-0.552541732,-1.204576102
"hsa-miR-28",-1.656084461,-1.189462856,-1.986900583,-0.978754112,-1.454387706,-0.523618608,-0.995211072,-1.104715452,0.160621616,-0.131770446,-0.704436997,-0.850192732,-1.724552102
"hsa-miR-390",-1.179531461,-2.025512856,-1.018384583,-2.238415112,-0.056468706,-1.075618608,0.945521928,0.549106548,-1.581428384,-1.782213446,-1.545859997,-1.500983732,-1.586040102
"hsa-miR-26b",-1.548219461,-1.227578856,-1.776929583,-1.006884112,-2.533338706,-0.573997608,-0.117462072,0.971233548,-1.309341384,-1.285020446,-1.409551997,-1.560771732,-1.434872102
"hsa-miR-376c",-1.104491461,-2.072537856,-1.980672583,-2.298765112,-0.735378706,-1.062229608,0.477548928,-0.029682452,-1.355650384,-1.782342446,-1.827618997,-1.776750732,-1.513785102
"hsa-miR-374a",-2.167331461,-1.685597856,-2.429116583,-1.156523112,-2.702605706,-0.417081608,0.260338928,0.776578548,-1.743766384,-1.170356446,-1.232205997,-1.725614732,-1.686003102
"hsa-miR-130a",-1.291901461,-3.087499856,-2.190397583,-2.786985112,1.564321294,-2.455272608,0.726972928,1.539657548,-2.188984384,-1.422525446,-2.354878997,-0.886157732,-2.803385102
"hsa-miR-31#",-0.963557901,-2.560819879,-3.156848587,-2.13553702,-1.131908245,-1.167316353,0.330938547,0.140667255,-2.612949016,-1.178251334,-2.468903992,-1.420456942,-1.127643406
"hsa-let-7b",-1.267328461,-2.090285856,-2.632362583,-1.306633112,-0.852554706,-1.647027608,-2.178718072,-2.432062452,-1.684251384,-1.233490446,-1.749686997,-1.092780732,-1.544474102
"hsa-miR-34a#",-2.838655901,-3.334963879,-1.120191587,-2.66996402,-1.016906245,-2.299757353,1.094070547,1.453818255,-2.689390016,-0.466882334,-3.525689992,-1.698033942,-3.641567406
"hsa-miR-186",-2.334718461,-2.254512856,-2.224380583,-2.344999112,-2.213966706,-1.373450608,-0.580372072,-0.805810452,-1.633648384,-1.874140446,-2.023026997,-1.675683732,-2.285290102
"hsa-miR-391",-2.462329461,-2.160464856,-2.714929583,-1.939854112,-2.040518706,-1.319875608,-0.852724072,-0.769632452,-1.951372384,-2.177873446,-1.893359997,-2.374538732,-2.040358102
"hsa-miR-210",-2.347526461,-2.492410856,-3.057821583,-1.968902112,0.301468294,-2.169750608,-1.880949072,-1.388516452,-2.358207384,-0.765129446,-3.226418997,-0.953801732,-2.703045102
"hsa-miR-143",-1.790546461,-2.555977856,-4.045402583,-2.261860112,-1.451373706,-0.973260608,-0.616115072,-0.499862452,-1.657070384,-1.992145446,-2.626138997,-1.949014732,-3.114326102
"hsa-miR-320B",-2.448764901,-2.841243879,-1.628224587,-2.68387202,-2.308290245,-2.139774353,-0.710111453,-1.144498745,-1.607019016,-0.943622334,-2.659276992,-1.912520942,-2.577514406
"hsa-miR-27b",-1.927901461,-3.665719856,-3.284196583,-2.877127112,-1.242210706,-1.647166608,0.378861928,0.187948548,-3.232013384,-1.879515446,-2.868485997,-1.798747732,-2.166260102
"hsa-miR-99b",-2.492151461,-2.579734856,-3.486043583,-1.385221112,-1.988067706,-1.660980608,-2.210297072,-2.200580452,-1.819820384,-1.204650446,-1.329980997,-1.855596732,-1.949377102
"hsa-miR-93",-2.898942461,-2.519437856,-2.663341583,-2.798502112,-2.389568706,-2.137770608,-1.704164072,-1.509420452,-1.714576384,-2.530553446,-2.012834997,-2.008606732,-1.764404102
"hsa-let-7a",-2.340250461,-2.335452856,-4.097949583,-0.953594112,-2.113565706,-2.133829608,-3.016130072,-1.543585452,-1.222179384,-1.670974446,-2.846347997,-2.269124732,-2.185400102
"hsa-miR-15b",-3.521228461,-2.890740856,-3.247482583,-2.873440112,-2.802325706,-1.450578608,-0.588760072,-0.558122452,-2.127596384,-2.741174446,-2.060595997,-2.423336732,-1.825365102
"hsa-miR-214",-2.315944461,-3.786517856,-3.222959583,-2.695713112,-0.621255706,-1.886686608,-2.864046072,-2.504989452,-1.992889384,-1.423805446,-2.630101997,-1.740901732,-1.549263102
"hsa-miR-1290",-3.133256901,-2.989595879,-1.275400587,-3.33555602,-3.927496245,-2.069629353,0.085525547,-0.685386745,-1.860786016,-2.151125334,-3.365060992,-3.070266942,-2.030603406
"hsa-miR-30a",-3.021891901,-3.131323879,-2.998212587,-2.37192502,-2.292654245,-2.042305353,-1.170032453,-1.004285745,-2.592741016,-1.886734334,-3.623984992,-2.205926942,-2.674984406
"hsa-miR-376a",-2.308937461,-3.714353856,-3.313360583,-3.392904112,-1.372216706,-1.999212608,-1.234035072,-1.505514452,-1.956197384,-2.502700446,-3.127018997,-3.130560732,-2.861433102
"hsa-miR-29a",-2.916151461,-3.570359856,-2.840257583,-2.735683112,-2.594583706,-2.296644608,-0.864973072,-1.647555452,-3.535093384,-2.309776446,-2.876058997,-2.499431732,-3.120508102
"hsa-miR-382",-2.636409461,-3.493417856,-3.570379583,-3.422260112,-0.485997706,-3.228221608,-1.474459072,-2.481222452,-2.327259384,-2.286756446,-3.329928997,-2.680628732,-3.041981102
"hsa-miR-30e",-3.436954901,-3.436263879,-3.118196587,-2.88958902,-3.469518245,-2.177818353,-1.514299453,-1.219527745,-2.781073016,-1.912946334,-3.413953992,-2.451919942,-2.872816406
"hsa-miR-328",-2.458811461,-3.739457856,-2.812047583,-3.105567112,-1.872260706,-3.098333608,-2.778875072,-2.087860452,-2.930845384,-2.468744446,-3.042735997,-1.945462732,-2.651487102
"hsa-miR-126#",-3.388419901,-3.300578879,-3.521982587,-3.43670102,-3.925610245,-1.676472353,-0.182926453,-0.464175745,-2.497816016,-2.695573334,-3.339829992,-3.951812942,-3.579740406
"hsa-miR-30d",-4.404501901,-3.642513879,-2.532742587,-3.51436802,-3.545171245,-2.570697353,-1.057380453,-0.963359745,-1.967803016,-1.283157334,-3.321397992,-3.419784942,-4.335493406
"hsa-miR-34a",-3.393999461,-3.032987856,-2.454568583,-2.550003112,-2.263028706,-3.598794608,-2.751627072,-2.208702452,-3.695506384,-1.634518446,-3.373919997,-2.522186732,-3.975362102
"hsa-let-7e",-3.383876461,-3.562117856,-4.091705583,-2.460899112,-2.598375706,-2.630570608,-3.166672072,-2.997225452,-2.745677384,-2.556888446,-3.284096997,-3.435952732,-3.549049102
"hsa-miR-152",-3.352455461,-4.619130856,-3.740782583,-4.084154112,-2.209533706,-3.001914608,-2.234796072,-2.335323452,-3.836790384,-3.123428446,-3.767859997,-2.889442732,-4.075537102
"hsa-miR-132",-4.416152461,-4.611537856,-3.869125583,-4.337074112,-1.959147706,-3.892880608,-2.435377072,-3.640348452,-4.220104384,-2.619731446,-3.314456997,-3.499416732,-4.361685102
"hsa-miR-99a",-3.932041461,-4.330987856,-4.567942583,-3.569650112,-2.958230706,-3.943113608,-3.646418072,-3.784648452,-4.137746384,-3.480640446,-3.750152997,-3.842698732,-3.943808102
