"","GSM2283811","GSM2283812","GSM2283813","GSM2283814","GSM2283815","GSM2283816","GSM2283817","GSM2283818","GSM2283819","GSM2283820","GSM2283821","GSM2283822"
"hsa-miR-3663",1.94761,1.30188,2.09665,1.62076,0.958648,1.69619,1.5475,1.12775,1.32354,1.17428,1.10596,2.80307
"hsa-miR-509-3",1.65994,0.767766,0.868415,1.16926,4.24272,0.936959,4.12065,1.09718,0.850074,1.12192,0.84713,0.980334
"hsa-miR-4776-1",1.35884,1.67569,1.42642,0.884953,2.24061,1.757,3.81121,1.44797,1.10596,0.634441,1.25892,1.00499
"hsa-miR-933",2.38735,1.79944,1.75261,1.99903,1.69764,1.04912,1.37229,1.62264,0.879561,1.73057,0.870479,1.43631
"hsa-miR-2110",1.66979,1.81106,1.23465,2.03009,1.83218,2.24146,1.19864,1.34338,1.32354,0.494954,1.13389,2.23591
"hsa-miR-509-1",1.7947,1.44433,0.757635,0.544094,4.10476,0.740661,3.67888,1.14995,1.15279,1.2211,1.08164,0.773625
"hsa-miR-5096",1.028,1.07002,0.915265,1.02864,0.33321,0.98381,1.07933,0.723402,0.841125,4.9583,0.466116,4.89869
"hsa-miR-31",0.990622,1.28438,0.83214,1.21695,2.8731,1.86891,3.70571,1.3301,0.900155,0.791104,1.4186,1.04683
"hsa-miR-183",0.987438,0.821946,1.24673,0.942681,5.0785,0.648712,3.77292,1.0186,0.699063,0.565265,1.14829,1.31876
"hsa-miR-4638",1.10238,0.910227,4.60685,1.00068,1.29174,1.01731,2.45292,0.985263,1.07415,0.840373,0.674827,2.13253
"hsa-miR-548an",1.12063,1.10596,0.886336,1.17966,3.69826,1.08136,3.06723,1.17428,1.25314,1.83249,0.883598,0.757491
"hsa-miR-3163",1.15823,1.23824,0.868415,1.22759,2.73401,1.22462,4.01298,0.985263,1.57754,0.840373,0.591618,1.52112
"hsa-miR-3177",1.32354,1.54197,1.04912,1.70418,2.37178,1.97372,2.63996,1.51259,0.895394,0.735164,1.53444,0.674338
"hsa-miR-4510",1.42277,1.28266,2.3125,1.38334,1.31622,1.22553,1.43897,3.30546,1.07209,1.24875,0.875757,1.04511
"hsa-miR-498",1.75671,1.30143,1.44636,1.23546,1.73562,1.76822,0.77536,1.54581,1.5141,1.02815,1.15574,2.66119
"hsa-miR-4417",1.10284,1.04661,4.81604,1.11915,1.14843,1.22633,0.911275,1.19687,1.17694,1.41805,1.32354,1.42463
"hsa-miR-3907",1.03396,1.12281,0.935037,0.852551,0.562969,1.76707,1.00467,0.985263,1.03165,3.44986,1.14503,3.97196
"hsa-miR-4769",1.51259,2.02892,1.93558,1.6854,1.10781,0.836896,1.51259,0.966473,1.58365,1.12195,1.43628,2.13253
"hsa-miR-1256",0.852571,0.944725,1.01163,0.991677,4.96485,1.24139,2.49149,1.54925,0.895394,0.770299,0.890998,1.2515
"hsa-miR-483",1.90609,1.30919,1.40432,1.04681,1.66232,1.46053,3.24149,1.15023,1.2995,1.09568,1.32271,0.889286
"hsa-miR-3646",1.31285,1.23279,1.8038,1.12337,1.28685,0.555323,0.995242,1.3011,1.82753,2.20184,1.45037,2.61298
"hsa-miR-4458",0.97345,2.45498,1.2932,1.2993,1.11204,4.00036,1.19087,1.26694,0.988053,1.03872,0.976257,1.09917
"hsa-miR-3154",1.11213,2.36976,2.12793,1.92277,1.21221,2.1755,2.21881,1.17428,0.748151,1.01059,0.737538,0.868415
"hsa-miR-589",0.933521,3.05835,1.09127,2.03597,1.13797,1.86497,1.12395,0.948187,1.44214,1.41669,1.25634,1.35332
"hsa-miR-516b-1",1.13506,1.53381,1.18284,1.05371,0.902022,1.50469,1.11075,0.869831,1.57662,2.85909,1.44272,2.46824
"hsa-miR-575",1.28497,0.877769,3.52445,1.02048,1.81637,1.32531,2.0425,0.854231,0.895394,0.869045,1.34573,1.77822
"hsa-miR-1260",1.13419,1.56742,1.4017,1.39305,1.64177,1.19518,1.18861,1.45697,2.1943,1.4325,0.957288,2.06376
"hsa-miR-4520a",1.13419,1.63407,1.93474,1.61934,1.57343,1.14611,3.588,0.958404,1.10455,0.958404,1.06621,0.908216
"hsa-miR-636",1.73872,1.34854,1.84601,0.973935,1.59918,1.22462,1.44288,1.34338,1.10706,1.34338,1.52655,2.0828
"hsa-miR-3916",1.13205,1.67265,0.94396,3.10036,1.32354,0.997021,1.08362,1.79878,1.16602,1.5535,1.56052,1.23473
"hsa-miR-340",1.14515,1.08892,1.06899,1.25275,3.19694,1.15762,2.80176,0.829595,1.21924,1.7203,1.034,1.04912
"hsa-miR-4439",1.37461,1.6198,1.42266,1.11297,2.66634,1.28064,1.9912,1.47936,2.05453,0.521935,0.934663,1.0726
"hsa-miR-4722",1.22538,0.921382,1.44308,2.17413,1.18899,0.97266,1.88203,1.83635,0.849998,1.4867,1.02692,2.50202
"hsa-miR-921",2.47105,0.991158,0.868415,1.2713,2.18988,0.976145,2.99461,1.20726,1.12148,1.37636,0.94236,1.07765
"hsa-miR-4447",1.94761,1.30919,1.88468,1.15948,2.02568,1.3716,1.90543,1.17464,1.05546,0.942931,1.2744,1.42772
"hsa-miR-4321",1.28481,1.25658,3.05396,1.17097,1.93111,1.26657,0.969108,1.6632,0.602131,0.990989,1.36549,1.91303
"hsa-miR-34b",0.810438,1.01016,1.16751,0.934752,3.91949,1.05535,3.8153,0.974401,0.918027,1.18296,0.781264,0.894629
"hsa-miR-3620",2.6615,1.25107,1.16686,1.01264,1.05015,1.07275,1.35629,1.50269,1.32663,1.3578,1.29641,2.34551
"hsa-miR-668",1.65178,1.2292,1.52746,1.24684,1.69078,1.33787,1.58289,1.35482,1.47351,1.5535,1.19217,1.45476
"hsa-miR-1229",1.7191,2.22285,1.47257,0.803339,1.47257,1.43113,1.34338,1.34338,1.30174,1.58483,1.19354,1.38502
"hsa-miR-26b",1.05641,1.90543,1.11261,1.71108,0.934879,1.63583,1.12453,1.72889,1.69506,1.32921,1.41309,1.58765
"hsa-miR-548c",1.33548,0.981658,1.28946,0.901992,2.33931,1.64845,3.76531,1.23912,0.895394,1.34338,0.748504,0.74411
"hsa-miR-4697",1.30982,1.77662,1.18047,0.910329,1.2794,1.4466,1.35629,1.74086,1.87993,1.23786,1.56213,1.53222
"hsa-miR-1273d",1.47306,1.53581,1.38884,1.25911,1.07917,0.781944,0.656896,1.13474,1.06644,2.40158,1.29358,3.08591
"hsa-miR-941-1",0.752511,1.84977,1.08494,2.69399,1.08859,1.80914,0.882168,1.29407,1.56118,1.54503,1.84784,0.745383
"hsa-miR-663b",1.03776,1.10596,2.35696,1.0589,0.791631,0.832546,0.771618,1.19162,0.64996,3.39061,0.762699,3.20081
"hsa-miR-4502",1.51259,0.965789,1.65912,1.02159,2.03493,2.0575,1.95145,1.06051,1.1771,0.734308,0.911797,2.06264
"hsa-miR-610",0.97755,1.76835,1.18785,0.995145,0.727485,1.07754,0.901126,1.17428,1.32354,1.34338,0.970798,4.67123
"hsa-miR-101-1",1.29775,1.64384,1.28153,1.32322,1.17551,2.36149,1.44729,1.33043,1.56311,1.17551,1.02269,1.4946
"hsa-miR-134",0.677985,0.911724,0.868357,0.849857,0.838621,1.10874,1.01866,0.829596,4.43036,0.969032,2.4162,2.16288
"hsa-miR-3936",1.33057,1.51259,1.25985,1.3725,2.47708,1.23495,2.10181,1.16961,1.02305,1.17486,1.10596,1.27243
"hsa-miR-606",0.961924,1.30919,0.882858,1.18253,3.77851,1.21309,2.71083,0.856387,1.24477,1.12407,0.877465,0.877465
"hsa-miR-605",1.31579,1.40625,2.1351,1.51078,1.23375,1.0086,1.1731,1.32787,1.09045,1.79227,1.32354,1.6748
"hsa-miR-378e",1.54407,2.26022,0.996098,2.05331,1.37344,1.75809,0.706923,1.41853,1.26641,0.968056,1.40478,1.23473
"hsa-miR-512-1",1.48041,1.43264,1.07222,1.20664,1.10616,1.30273,1.38368,1.85034,1.81989,1.5535,1.04259,1.72805
"hsa-miR-3153",1.86619,1.64771,1.08333,1.40067,1.20712,1.23686,3.09741,1.04755,1.2937,1.44723,0.572335,1.05616
"hsa-miR-658",1.07136,1.03505,1.64177,1.42837,2.08941,1.12837,2.04233,2.0153,0.976162,0.896984,1.24542,1.37819
"hsa-miR-615",1.03071,1.51259,1.14331,0.81088,0.842766,1.16537,1.14512,1.85465,0.555142,2.86245,1.00894,2.98274
"hsa-miR-943",1.6373,0.940459,1.74212,1.1663,1.30217,1.57723,1.01071,1.71694,1.30177,1.75913,1.08922,1.63636
"hsa-miR-3195",1.0203,1.34901,3.03053,1.24646,1.23876,0.976782,1.49481,1.17428,0.557827,0.837584,0.585168,3.36229
"hsa-miR-675",1.66927,1.1381,2.37422,1.02059,2.15848,1.25291,1.51783,1.05051,1.34848,1.20333,0.871703,1.24381
"hsa-miR-4287",1.41807,1.56106,0.90257,0.881492,3.17164,0.881492,2.24115,1.37778,0.989915,1.23713,1.24911,0.935433
"hsa-miR-1911",0.707298,1.23997,0.750559,0.707298,3.82654,1.12563,4.08949,0.841596,0.932573,0.915161,0.895599,0.778568
"hsa-miR-3064",1.07112,0.930342,0.982999,1.71887,1.04214,1.07188,0.975587,1.84845,1.0429,0.611542,0.820532,4.69357
"hsa-miR-1913",1.48741,1.05419,1.39047,1.17943,1.26128,1.04912,1.48252,1.41417,1.52629,1.46961,1.44978,2.03614
"hsa-miR-1306",1.15887,1.35139,0.868415,0.702667,0.894755,1.38881,1.05717,1.01954,0.895394,3.48413,0.700979,3.26405
"hsa-miR-4253",1.55712,1.02966,1.87654,1.30886,0.987314,0.773747,2.09124,1.26164,1.38234,1.11541,1.11673,2.26944
"hsa-miR-4684",1.29555,1.59051,1.23102,1.42837,0.963373,1.94665,1.06484,1.54136,2.32974,1.00095,1.32354,1.04912
"hsa-miR-2116",2.17413,1.20681,1.3827,2.14997,0.852551,0.733388,1.14727,1.31884,1.83235,1.17423,1.21718,1.56047
"hsa-miR-4681",1.31722,0.727878,1.50765,1.20664,1.49178,1.47374,1.32776,0.830786,1.63732,1.36867,2.15061,1.6741
"hsa-miR-1181",2.25098,1.69747,1.28465,1.11364,1.31575,1.04817,1.11475,1.0256,0.972242,2.45658,0.93459,1.47444
"hsa-miR-665",1.57142,1.0058,1.24997,1.60239,0.995879,0.936959,0.65901,0.995879,1.01758,1.17428,2.01573,3.38063
"hsa-miR-4314",0.473367,1.47594,1.06904,1.87084,1.51259,1.3716,3.81956,0.978823,0.954613,0.816247,1.32354,0.905961
"hsa-miR-492",1.26823,1.25388,2.24175,1.38374,1.94252,1.24257,1.6926,1.10791,1.2417,0.8762,1.10596,1.20473
"hsa-miR-760",1.22218,1.10537,2.10499,1.42837,1.25744,1.3716,1.20871,1.32556,0.956204,0.782188,1.44626,2.34367
"hsa-miR-3173",1.37801,1.16043,1.19275,1.19501,1.3333,1.27909,1.61236,1.17206,1.79028,1.68584,1.45029,1.28835
"hsa-miR-3622a",1.60811,0.949663,2.40782,1.12801,2.49513,0.926022,2.27584,0.985263,0.668706,0.830976,0.815723,1.34811
"hsa-miR-3616",1.00261,0.814796,0.827017,0.66394,3.69287,1.93153,3.63947,0.552145,0.980123,0.985263,0.774104,0.573223
"hsa-miR-4518",0.99068,1.09733,1.33141,1.04638,2.13317,1.74733,1.87677,1.48393,1.29488,0.985263,1.73151,0.705365
"hsa-miR-3156-1",1.2573,1.43547,0.730124,1.12782,1.94842,1.22081,2.6509,1.09545,1.32354,1.27386,1.4833,0.81834
"hsa-miR-631",1.22887,1.71996,1.26392,1.07141,1.19155,1.73089,1.00587,0.890586,1.9596,1.45882,0.926986,1.8896
"hsa-miR-548ai",0.877476,1.30919,1.22462,1.40082,1.27423,1.30529,0.842162,1.17109,1.81787,2.59209,1.27423,1.23964
"hsa-miR-4474",1.39356,1.6748,1.3091,0.543721,2.8712,1.07021,1.66267,0.970306,1.3155,1.39044,0.951554,1.11917
"hsa-miR-4788",1.30554,0.753023,1.42837,1.22132,1.6151,1.73818,1.34424,1.33571,0.883345,2.0787,1.25607,1.29869
"hsa-miR-4647",1.2462,1.03783,1.04483,0.673285,1.22511,1.18634,1.01355,1.43072,0.982735,1.92949,1.24319,3.2428
"hsa-miR-4313",1.70313,1.04049,0.842154,1.48206,1.37315,1.46267,1.41945,1.65568,1.07702,1.23424,1.60464,1.32453
"hsa-miR-3673",1.13627,1.42149,1.22462,1.00198,3.56362,1.08131,2.63801,0.987343,0.871719,0.709617,0.859922,0.701142
"hsa-miR-4506",1.3659,1.49025,1.64177,0.666992,2.37467,1.16867,2.24651,1.5022,0.699063,1.06443,1.14758,0.810241
"hsa-miR-138-1",1.16812,1.35902,0.792123,0.898842,1.12083,0.936959,1.2349,0.951619,2.70784,2.13323,1.99921,0.868415
"hsa-miR-431",1.31107,1.20173,0.841078,1.12633,1.15626,0.597594,1.33789,1.51259,2.25983,0.97284,2.10913,1.73814
"hsa-miR-485",0.978205,1.48651,1.45349,1.0424,1.42797,1.05904,1.84314,1.3011,1.82215,1.34338,1.6878,0.699063
"hsa-miR-4673",1.63304,1.56811,1.05884,1.04447,2.46362,1.0489,1.58331,1.02669,1.59954,1.00032,0.957987,1.15863
"hsa-miR-1254",1.59991,1.08088,2.01814,1.17892,1.64177,1.22462,0.955734,1.28206,0.786382,0.985263,0.883598,2.4895
"hsa-miR-4286",1.0394,1.34186,1.18385,1.38341,0.874007,1.78883,1.21934,1.19573,1.32354,1.2159,2.4569,1.09905
"hsa-miR-4760",1.71686,1.38509,1.04912,1.42837,0.797958,1.53165,1.26185,1.39704,1.32354,1.3332,1.56213,1.33362
"hsa-miR-516a-1",2.11197,1.31378,1.60985,1.51902,1.32354,1.22052,0.752871,1.10503,0.936979,1.53098,1.60711,1.0843
"hsa-miR-1244-1",0.803287,2.13253,1.36731,1.14919,0.707951,1.6702,1.0827,1.86243,1.46623,1.01221,1.98414,0.868415
"hsa-miR-3925",0.924127,1.22805,1.23606,1.40013,1.45303,1.41676,1.59662,1.67916,1.26304,1.10902,1.64972,1.12783
"hsa-miR-874",1.69055,0.649583,2.9409,1.20097,1.34276,0.69715,1.31911,0.591675,1.72452,0.91737,1.24694,1.6748
"hsa-miR-641",0.843587,1.3364,0.868415,2.50202,1.46933,1.24691,1.18861,0.985263,2.15974,1.1185,1.2392,1.02722
"hsa-miR-4716",2.26292,1.30919,1.56808,0.817699,1.17428,0.990732,2.01082,1.1511,1.22033,1.15568,1.07308,1.2386
"hsa-miR-623",2.10473,0.853208,1.29678,0.88254,1.37883,1.31986,1.38953,1.04269,1.31052,1.34979,0.916844,2.10999
"hsa-miR-411",1.99994,0.83381,0.868415,1.69224,1.05965,1.60193,1.18209,0.920223,1.11445,2.14752,1.57192,0.900827
"hsa-miR-4436a",1.27221,1.41717,1.36264,0.824307,1.46156,1.22462,2.11969,1.82197,0.854967,1.5875,0.678835,1.23473
"hsa-miR-4683",1.82154,1.16298,1.42837,1.45514,1.17428,1.33053,0.991415,1.36368,0.864276,1.29349,1.10596,1.85554
"hsa-miR-3934",1.05302,2.20742,1.0573,1.42432,1.96526,0.821094,2.03604,1.07754,1.10596,0.983483,1.12214,0.961834
"hsa-miR-576",1.51322,1.65246,1.30975,1.20728,1.22647,1.20228,1.16018,1.11726,2.06241,0.986727,1.1066,1.23537
"hsa-miR-374c",1.41247,1.06779,1.07742,1.6748,1.42473,1.76619,1.18416,1.38497,1.32354,1.24326,1.22343,0.95353
"hsa-miR-4751",1.48942,1.56778,0.921331,1.41398,1.15605,1.07472,1.24152,1.39857,1.041,1.32021,1.37874,1.7204
"hsa-miR-661",1.66759,0.977731,1.22462,1.56605,1.44677,1.28798,1.32629,1.35927,0.825938,1.82522,1.02128,1.19441
"hsa-miR-3200",1.45106,1.39151,1.59432,1.48719,1.16942,1.40479,1.61031,1.60627,0.64707,1.30213,1.01593,1.01593
"hsa-miR-4772",1.15127,1.14012,0.943989,0.989948,2.59247,1.04912,4.14595,0.893647,0.589481,0.725086,0.56332,0.897311
"hsa-miR-135a-1",0.97345,1.06641,2.14334,0.694466,1.60446,1.28108,1.66265,1.17428,1.12244,1.13696,1.05034,1.77055
"hsa-miR-30c-2",0.791125,1.72733,0.915079,0.677985,3.56173,0.774648,3.12443,0.516067,0.942058,0.692714,1.03099,0.920952
"hsa-miR-4499",1.32354,1.50621,0.564354,1.53712,1.01857,1.05462,1.71706,1.17428,1.32905,1.559,1.56213,1.29629
"hsa-miR-4713",1.31952,1.30919,1.42472,1.57072,1.03787,1.02049,1.24034,1.92404,1.27028,1.17126,0.891444,1.42711
"hsa-miR-640",1.51259,0.755742,1.36569,1.14889,1.32354,1.2681,1.04176,1.45331,1.32354,1.47061,1.1397,1.80097
"hsa-miR-4525",1.48659,0.960778,1.53844,0.890818,2.18343,0.965624,1.90176,0.985263,1.32354,1.55621,0.91642,0.868415
"hsa-miR-508",1.32354,1.33003,1.42837,1.42837,1.26293,1.13513,1.35629,1.71598,1.31968,1.26459,1.12715,0.868415
"hsa-miR-216a",1.12451,0.954199,1.04912,0.884478,3.22519,0.651947,2.78824,0.897795,1.13789,0.806727,1.10596,0.900342
"hsa-miR-30a",1.32354,0.767601,1.22462,1.27081,0.692196,1.62355,1.03248,0.824909,1.66179,1.34338,1.48561,2.26899
"hsa-miR-1470",1.51259,1.51934,1.29447,1.40838,0.944419,0.774929,1.43397,1.25885,1.40812,1.4446,1.39607,1.12164
"hsa-miR-129-1",1.27995,1.10596,2.23861,0.999185,0.796482,1.13868,1.27995,1.83613,0.527221,1.38167,0.698985,2.22995
"hsa-miR-7-1",1.12993,1.90236,0.781472,1.44316,1.32378,1.55373,1.29557,1.29557,1.10596,1.17428,1.23393,1.23496
"hsa-miR-493",1.21141,0.942018,1.71899,1.04655,0.472714,1.06421,0.877376,0.850284,2.9979,0.840373,1.68024,1.75202
"hsa-miR-4698",1.132,1.25394,1.37928,1.36746,1.19482,1.04693,1.73872,1.00397,1.5535,1.50441,1.04442,1.21068
"hsa-miR-559",0.470047,1.51259,1.35585,1.5596,1.18448,1.53091,1.30465,0.985263,1.60283,1.30551,1.69336,0.901495
"hsa-miR-1238",0.938129,0.942582,2.09668,2.12371,1.33526,1.22462,1.20432,1.25028,1.36611,1.03162,0.983431,0.897155
"hsa-miR-4327",1.25866,1.04798,2.02545,0.677985,1.73902,1.04641,1.86318,1.2943,0.675345,0.96484,0.699063,2.07413
"hsa-miR-3943",1.45503,1.08918,2.45152,1.32078,1.10446,1.26106,1.03248,1.30937,1.13572,1.47486,0.883598,0.830543
"hsa-miR-3689f",0.530059,0.771842,0.995463,1.00005,0.79402,0.682371,0.963247,0.912311,0.682371,3.91647,1.03069,3.03519
"hsa-miR-29c",1.45355,1.53737,0.900187,1.29708,1.58814,1.75463,1.16419,1.3754,1.02045,0.927238,1.47807,0.795376
"hsa-miR-627",0.889049,1.05637,1.15971,1.42837,1.03906,1.10394,1.44567,1.45906,1.01731,0.920069,2.34393,1.34042
"hsa-miR-3591",1.0529,1.03048,0.943245,0.852551,0.845124,2.12904,1.18861,1.46,2.19707,1.12023,1.38582,0.996913
"hsa-miR-596",1.79824,1.42964,1.48789,1.36019,1.30761,1.10864,1.48755,0.9209,1.10596,1.30012,0.953969,0.92794
"hsa-miR-664",1.13419,1.74829,1.2203,1.18735,1.01506,1.11708,1.00436,1.63462,1.32354,1.27947,1.27039,1.25356
"hsa-miR-212",1.49728,0.808441,1.54437,1.30339,1.00186,1.09964,1.58375,1.14935,0.899444,2.07989,0.980983,1.23473
"hsa-miR-4699",1.26759,1.10596,1.04912,1.78855,1.19471,0.920284,1.03188,1.14873,1.76619,1.225,1.43329,1.23473
"hsa-miR-5095",2.1087,1.48487,1.36349,1.20817,0.949187,1.16803,0.868415,1.35325,0.938075,0.840373,1.13372,1.74933
"hsa-miR-3917",0.903146,1.07875,0.977136,1.12229,0.961272,0.812639,2.02687,1.81998,1.01783,1.26858,1.56213,1.60449
"hsa-miR-3658",1.13419,1.50775,0.914713,1.35204,1.04851,1.356,1.43625,1.1679,0.976403,1.33471,1.2886,1.63603
"hsa-miR-550b-1",1.3955,0.87743,1.55581,1.57553,1.85103,1.30585,1.23731,1.17428,1.26429,1.12375,0.957885,0.833844
"hsa-miR-1303",0.825073,0.721677,1.01078,1.71736,0.895111,1.01078,1.03248,0.889119,0.895394,3.17017,1.5659,1.38964
"hsa-miR-98",1.6086,1.08549,1.22462,1.65433,0.83367,1.04912,1.01201,2.26293,1.89344,0.746175,1.08446,0.66469
"hsa-miR-541",1.72583,1.32994,1.20792,1.0658,1.32354,0.768571,0.614709,1.26725,1.6337,1.00117,1.54543,1.6337
"hsa-miR-4257",2.06248,1.19754,2.05537,0.566331,1.86744,1.04912,1.57059,1.09676,0.850488,1.23173,0.518952,1.04912
"hsa-miR-936",1.73872,1.3424,1.01257,1.29606,1.33289,1.11484,1.44571,1.04607,1.41297,0.857061,1.17168,1.30425
"hsa-miR-3126",1.33165,0.558019,1.11038,0.803821,2.28695,1.04912,2.17413,1.03619,0.916914,1.37364,1.32354,1.05727
"hsa-miR-3181",1.13419,1.06611,1.48233,1.33873,1.51259,1.32309,1.45895,1.2628,1.23805,1.17428,0.883598,1.14239
"hsa-miR-708",1.10883,1.3904,1.64177,1.40301,1.29819,0.926564,1.18861,1.3565,1.13975,1.0716,1.32439,1.12994
"hsa-miR-637",1.44323,1.14963,1.62942,1.2148,1.85608,0.679289,1.40343,0.774822,1.14963,1.3566,0.699063,1.60568
"hsa-miR-4468",1.12826,1.0708,1.32208,0.997318,0.930822,1.313,2.61788,1.71831,1.12715,0.805207,1.12447,0.799866
"hsa-miR-4700",1.61808,1.59754,0.836143,1.14949,1.6095,1.25685,1.18409,1.31111,1.07369,0.94587,1.31903,1.04912
"hsa-miR-504",1.47729,0.862491,1.21202,0.879594,1.01338,1.14961,1.18861,1.64304,1.66051,1.51125,1.44957,0.875139
"hsa-miR-3122",1.24537,1.66229,0.799375,0.866026,1.14263,1.51994,1.32464,1.28058,1.294,1.28058,1.07164,1.42277
"hsa-miR-1299",1.19195,1.06083,1.48613,1.09025,0.974251,1.00399,0.946445,1.40114,0.965714,1.9396,1.517,1.31276
"hsa-miR-1237",0.8213,1.35153,1.90761,1.00792,1.09692,1.06356,0.720634,0.984965,1.26133,1.93433,1.26133,1.47662
"hsa-miR-4648",1.14445,1.10596,0.94326,1.03248,1.17609,1.36805,3.21523,1.17428,1.08333,0.830541,1.26159,0.535986
"hsa-miR-3667",1.29436,1.77937,0.916453,1.66508,0.852973,1.28282,1.05737,1.55749,1.11946,1.17428,1.21937,0.944946
"hsa-miR-338",1.32179,0.813299,1.10169,1.6748,0.714342,0.86558,1.05601,0.985263,0.478029,1.05135,0.886658,3.90925
"hsa-miR-4799",1.21901,1.28835,1.34984,1.21439,1.09677,1.11935,1.71372,1.16765,1.67212,1.29719,0.943947,0.769006
"hsa-miR-381",1.45987,0.902961,1.18239,0.751489,1.32488,1.03691,1.33918,0.985263,1.24229,1.30115,2.48753,0.835387
"hsa-miR-3190",1.4338,1.2111,1.10305,1.20664,1.67546,0.936959,1.2605,1.05716,1.27491,1.28487,1.39544,1.00048
"hsa-miR-4479",1.5606,1.51259,1.4122,1.30917,1.51259,0.778703,1.43147,0.629891,0.96384,1.52905,0.761536,1.42365
"hsa-miR-194-2",1.07968,0.927955,1.46471,1.01123,1.11093,0.801703,1.09226,0.985263,1.08471,1.34338,0.922909,2.99744
"hsa-miR-3198-1",1.24623,1.13368,0.868415,1.29865,1.14804,1.31528,1.56321,1.25804,1.16817,1.65977,1.015,1.14377
"hsa-miR-4517",1.22356,1.52265,1.21533,1.12186,1.31883,1.10418,1.5225,1.48519,0.895394,1.04868,1.48803,0.866808
"hsa-miR-1179",0.903792,1.94332,0.967581,1.46997,0.92487,1.47225,0.779951,1.44802,1.10651,1.10651,1.83535,0.804504
"hsa-miR-3918",1.55553,0.927955,2.13122,0.628794,1.72334,1.22969,2.51802,0.985263,0.787314,0.36746,0.778231,1.07145
"hsa-miR-1973",1.3311,1.25254,1.22462,1.36654,0.699063,1.3838,1.35707,0.98878,0.879911,1.33346,1.32354,1.55932
"hsa-miR-4764",1.41322,0.924827,1.21425,1.34809,1.18451,0.812639,0.788136,1.35536,1.41322,1.44324,1.83222,0.968839
"hsa-miR-3685",1.40233,1.86353,0.881739,0.964332,1.24358,0.891428,1.37129,1.14841,1.78812,0.959391,1.05454,1.12791
"hsa-miR-3189",0.825573,1.41894,1.25046,1.11299,1.99314,1.22462,1.41894,1.34338,1.1318,0.844646,1.2299,0.897758
"hsa-miR-591",1.43303,1.22963,1.90543,1.6748,0.85852,1.31568,1.14614,1.12712,1.24399,0.979771,0.908624,0.859391
"hsa-miR-125b-2",1.07767,1.65039,0.703066,1.30495,1.13933,0.95501,0.718732,2.25459,0.895394,1.25772,1.52718,1.18692
"hsa-miR-4271",1.32354,0.734397,0.900526,0.921733,1.89133,1.56865,3.84853,0.898778,0.663014,0.350624,0.619246,0.937598
"hsa-miR-3125",1.08448,1.44645,1.05632,1.19304,1.26437,1.71209,1.37915,1.01847,0.895811,1.89399,0.736786,0.975376
"hsa-miR-517a",1.20163,1.00202,0.935854,0.975684,1.05205,0.936959,0.746184,0.801118,1.10403,1.04901,0.822196,4.02354
"hsa-miR-370",1.55354,0.711891,0.971286,1.2001,1.10508,1.15943,1.2822,0.952262,1.95952,1.56399,1.10596,1.08109
"hsa-miR-1289-1",1.15467,1.02922,1.35163,1.46562,0.699063,1.07161,1.07525,1.77156,1.15437,1.451,1.28549,1.13223
"hsa-miR-484",1.13482,1.31776,0.940031,1.1041,1.17897,0.872982,0.885683,1.415,1.17758,0.985548,2.57732,1.04912
"hsa-miR-4302",0.65209,1.26728,1.24443,0.787177,1.19123,0.903259,1.37933,1.01783,1.05143,1.54696,0.577719,3.0187
"hsa-miR-3976",1.36571,1.30919,1.10682,1.23825,0.922268,1.53293,1.22785,0.964692,1.36279,1.22607,1.1452,1.23473
"hsa-miR-299",1.73872,1.31001,0.881588,1.21501,0.958762,0.842051,0.988271,1.01212,1.1235,0.960229,2.53388,1.05094
"hsa-miR-545",1.34831,1.42706,1.21592,1.17365,1.16747,1.25806,1.73002,1.73191,0.769439,0.712719,1.13277,0.938724
"hsa-miR-1245b",0.906675,0.982293,1.04912,0.800065,0.83141,1.93218,0.866361,2.3793,1.88373,1.16819,0.877514,0.927753
"hsa-miR-1324",1.5565,1.49458,0.797578,1.65679,1.17428,1.45693,1.18861,0.982104,0.991186,1.07182,1.13177,1.07492
"hsa-miR-4513",1.04563,1.30645,1.26932,1.05591,1.54121,2.15061,0.9322,0.826855,1.10596,1.3522,0.716995,1.27345
"hsa-miR-3622b",1.26605,1.69378,1.62661,0.970588,1.23285,0.936959,1.18861,1.01079,1.28715,0.985264,0.765856,1.60055
"hsa-miR-4457",0.946281,1.05237,1.17353,1.38417,2.43645,1.15449,0.852849,1.33694,0.997542,1.11295,0.934685,1.1646
"hsa-miR-4531",0.868591,1.40773,0.701526,1.51434,1.20968,1.41491,1.22278,1.33842,1.21869,1.29327,1.32354,1.01784
"hsa-miR-1914",0.936545,1.37517,1.22462,1.42837,1.05653,1.14094,1.05666,1.1801,1.40039,1.25388,1.22321,1.2531
"hsa-miR-4261",1.06316,1.23816,1.42718,1.05647,1.57075,1.11144,1.01231,1.18716,1.07754,1.3232,1.4911,0.952332
"hsa-miR-4662a",1.42294,1.10596,1.22462,1.14019,1.07865,1.34614,1.14019,1.00421,1.16056,1.60308,1.16056,1.12151
"hsa-miR-4801",0.859886,1.16052,0.931625,1.0812,1.06071,1.30701,2.52419,0.716031,1.40593,1.21783,1.17137,1.04912
"hsa-miR-377",1.33136,1.54265,0.908309,0.978462,2.03139,0.941225,1.42207,1.50118,1.12885,1.19451,0.89623,0.598499
