"","GSM2123259","GSM2123260","GSM2123261","GSM2123262","GSM2123263","GSM2123264","GSM2123265","GSM2123266","GSM2123267","GSM2123268","GSM2123269","GSM2123270","GSM2123271","GSM2123272","GSM2123273","GSM2123274","GSM2123275","GSM2123276","GSM2123277","GSM2123278","GSM2123279","GSM2123280","GSM2123281","GSM2123282","GSM2123283","GSM2123284","GSM2123285","GSM2123286","GSM2123287","GSM2123288","GSM2123289","GSM2123290","GSM2123291","GSM2123292","GSM2123293","GSM2123294","GSM2123295"
"hsa-miR-4420",0,0,0,2,3.8073549220576,2.32192809488736,9.19721669311005,5.28540221886225,4.85798099512757,11.0881256921882,8.4262647547021,6.39231742277876,0,2,2.58496250072116,0,0,0,1,2,1,0,1,2,2.8073549220576,1.58496250072116,3,1,2,0,8.43879185257826,7.32192809488736,9.69174351917128,8.19475685442225,0,0,1
"hsa-miR-4421",1,0,0,6.70043971814109,7.77478705960117,7.22881869049588,9.04439411935845,7.25738784269265,6.35755200461808,10.7389366816761,8.59245703726808,7.71424551766612,0,6.97727992349992,6.56985560833095,1,1,0,1.58496250072116,3.32192809488736,0,2,3,2.58496250072116,3.58496250072116,3.16992500144231,2.58496250072116,2.8073549220576,5.08746284125034,0,13.0311842621408,12.243173983473,12.9467235507476,11.2437690319619,1,1.58496250072116,4.24792751344359
"hsa-miR-4422",1,0,1,2,4.64385618977472,3.32192809488736,10.3264294871223,5.6724253419715,4.90689059560852,7.08746284125034,4.58496250072116,3.4594316186373,0,6.71424551766612,6.02236781302845,0,0,0,0,0,0,2.58496250072116,2.58496250072116,2.8073549220576,3.70043971814109,4.85798099512757,4.32192809488736,4.16992500144231,5.4262647547021,2.58496250072116,5.4594316186373,5.20945336562895,5.90689059560852,3.58496250072116,2,0,1.58496250072116
"hsa-miR-4423-3p",0,0,1,2,5.28540221886225,2.8073549220576,8.09803208296053,4.64385618977472,4.08746284125034,6.70043971814109,4.16992500144231,3.32192809488736,0,1,0,0,0,0,1,0,0,0,2,1.58496250072116,1.58496250072116,3.32192809488736,2.8073549220576,0,2.32192809488736,0,6.6724253419715,5.52356195605701,7.4178525148859,5.85798099512757,1,0,2.32192809488736
"hsa-miR-4423-5p",1,0,0,7.23840473932508,8.58871463558226,7.69348695749933,9.10328780841202,8.54303182025524,7.59245703726808,8.66888498426625,7.12928301694497,7.01122725542325,0,1.58496250072116,2.58496250072116,0,0,1,1,0,0,1,0,1,1.58496250072116,3,2.58496250072116,0,1,0,8.70735913208088,7.91886323727459,9.73301532168596,8.10852445677817,0,0,1.58496250072116
"hsa-miR-4424",0,0,0,2,3,2.8073549220576,8.57364718749332,5.70043971814109,5.4594316186373,6.90689059560852,4.64385618977472,2.32192809488736,0,1,1,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,3.4594316186373,3,3.8073549220576,3.90689059560852,2,7.27612440527424,6.59991284218713,7.82654848729092,6.4093909361377,0,0,1
"hsa-miR-4425",0,0,0,3.8073549220576,5.4594316186373,3.70043971814109,8.78790255939143,5.52356195605701,4.85798099512757,8.61470984411521,6.20945336562895,5.20945336562895,0,0,2.8073549220576,0,0,0,1,1.58496250072116,0,1,2.32192809488736,2,3.16992500144231,3,3,2,1.58496250072116,1.58496250072116,6.14974711950468,4.90689059560852,7,5.35755200461808,0,0,0
"hsa-miR-4426",0,1,0,4.64385618977472,4.4594316186373,3.90689059560852,9.93810932621924,7.03342300153745,6.52356195605701,6.56985560833095,4.08746284125034,2.8073549220576,0,4.52356195605701,5.12928301694497,0,0,0,0,3.4594316186373,1,2,1.58496250072116,3,5.39231742277876,5.7279204545632,5.4594316186373,2,3.8073549220576,1,5.97727992349992,4.8073549220576,7.03342300153745,5.4594316186373,2,1,1
"hsa-miR-4427",1.58496250072116,1,1.58496250072116,4,6.44294349584873,3.8073549220576,9.75488750216347,7.08746284125034,5.85798099512757,8.81378119121704,7.38370429247405,6.70043971814109,1.58496250072116,5.24792751344359,6.49185309632967,2.58496250072116,5.24792751344359,5.32192809488736,0,2,0,3.70043971814109,6.7279204545632,7.60733031374961,8.33539035469392,7.29462074889163,6.06608919045777,5.70043971814109,4.75488750216347,4.16992500144231,7.37503943134692,7.08746284125034,8.4178525148859,7.07681559705083,3.90689059560852,1.58496250072116,4.95419631038687
"hsa-miR-4428",15.0781925131633,15.0925919878041,15.5158538062291,15.3857276134184,15.7096492743727,15.2430623845527,15.7658040662878,14.2285932517829,11.9822806045583,11.6087168540206,9.37937836707126,8.0389189892923,12.233919208587,14.3614640746316,13.5887146355823,2,0,3.58496250072116,13.7021726853655,13.6822265215054,13.5755392468345,12.6728672764338,12.7827934987334,13.2064039139738,13.4275747475651,11.2209828510818,8.91587937883577,5.08746284125034,4.70043971814109,2.58496250072116,12.6717621863446,11.7723145739217,13.9833499276765,12.1551344548578,8.92777796208234,5,7.02236781302845
"hsa-miR-4429",0,0,1,2.8073549220576,3.16992500144231,2.32192809488736,9.56414948998573,4.75488750216347,4.64385618977472,8.87344411251538,6.62935662007961,5.61470984411521,0,1.58496250072116,2.8073549220576,0,0,0,0,2,1,1.58496250072116,0,1,3.4594316186373,3.70043971814109,3.70043971814109,2,3.70043971814109,1,5.70043971814109,4.85798099512757,6.52356195605701,4.8073549220576,1,0,1
"hsa-miR-4430",2,0,1,3,3.70043971814109,2.58496250072116,9.64565843240871,5.7279204545632,5,8.18487534290828,5.32192809488736,4.32192809488736,0,2.32192809488736,2.58496250072116,0,1,0,0,2,0,1,0,1,2.58496250072116,3,2.32192809488736,1,2.8073549220576,0,5.52356195605701,4.90689059560852,6.32192809488736,4.39231742277876,1,0,1.58496250072116
"hsa-miR-4431",0,1,0,2,3.8073549220576,1.58496250072116,9.98584193700334,5.55458885167764,4.52356195605701,7.32192809488736,4.4594316186373,4.08746284125034,0,0,3.4594316186373,0,0,1.58496250072116,0,1,1,0,1.58496250072116,2.32192809488736,4.16992500144231,3.58496250072116,4,1.58496250072116,2,0,9.44914864537544,8.64745842645492,10.6247954558602,9.33539035469392,0,0,3
"hsa-miR-4432",0,1,0,1,4.08746284125034,1.58496250072116,8.97727992349992,5.39231742277876,4.16992500144231,6.71424551766612,4.32192809488736,4,0,0,2.58496250072116,0,0,0,0,1.58496250072116,0,0,1.58496250072116,1.58496250072116,2.32192809488736,2.8073549220576,2.32192809488736,1.58496250072116,2,0,5.52356195605701,4.52356195605701,5.85798099512757,4.32192809488736,0,0,0
"hsa-miR-4433-3p",0,0,1,3.58496250072116,5.39231742277876,3.70043971814109,9.4898479604393,5.64385618977472,4.32192809488736,11.3987436919382,8.81057163474115,7.4594316186373,0,1,2.32192809488736,0,0,0,1,2.58496250072116,0,1,1.58496250072116,2,2.58496250072116,3.8073549220576,3.4594316186373,0,1,1,9.32418054661874,8.97154355395077,10.6908710092923,9.53915881110803,0,0,1
"hsa-miR-4433-5p",1,1,1,4,5.8073549220576,4.64385618977472,9.72962074355304,5.88264304936184,4.58496250072116,11.0539258815311,8.22881869049588,6.95419631038687,0,3.32192809488736,3.90689059560852,0,0,0,1,3.4594316186373,0,0,1,2.32192809488736,3,3.90689059560852,3.58496250072116,0,0,1,8.97441458980553,8.66533591718518,10.3955341354623,9.29462074889163,0,1,0
"hsa-miR-4434",0,0,0,3,3.32192809488736,2.58496250072116,9.89330153086056,4.32192809488736,4.4594316186373,6.71424551766612,3.90689059560852,3.90689059560852,0,2.58496250072116,3.90689059560852,0,1.58496250072116,0,0,0,0,0,0,1.58496250072116,7.05528243550119,7.67948009950545,7.08746284125034,3.32192809488736,5.04439411935845,2,6.95419631038687,6.24792751344359,7.6724253419715,6.14974711950468,2.8073549220576,0,2.58496250072116
"hsa-miR-4435",2.58496250072116,1,3,2.8073549220576,4.58496250072116,3,9.15987133677839,6.24792751344359,5.97727992349992,9.71080643369935,7.18982455888002,6.28540221886225,0,2,3,0,0,0,0,1,0,1,2.32192809488736,2.32192809488736,3.70043971814109,4.16992500144231,3.8073549220576,2,2,0,8.70390357344466,8.0389189892923,8.90989308377004,7.5077946401987,0,0,2.32192809488736
"hsa-miR-4436a",1.58496250072116,1,0,3.58496250072116,5.49185309632967,4.32192809488736,9.70735913208088,5.39231742277876,4.75488750216347,8.4093909361377,6.06608919045777,5.28540221886225,0,1.58496250072116,2.32192809488736,0,1.58496250072116,2.32192809488736,1,4.08746284125034,1,0,2.32192809488736,2,2.58496250072116,3.32192809488736,2.8073549220576,0,1.58496250072116,0,6.59991284218713,6.08746284125034,6.98868468677217,5.24792751344359,1,0,1
"hsa-miR-4436b-3p",1,0,2,3.16992500144231,4.64385618977472,2.58496250072116,9.95710204156229,5.08746284125034,4.58496250072116,8.72451385311995,5.97727992349992,5.4594316186373,0,3.8073549220576,3.16992500144231,1,0,1,1.58496250072116,3.16992500144231,1.58496250072116,1,3,3.32192809488736,2.58496250072116,3,3,0,1.58496250072116,0,6.44294349584873,5.24792751344359,6.8703647195834,5.24792751344359,1,0,2
"hsa-miR-4436b-5p",1,0,0,2.32192809488736,4.75488750216347,2.8073549220576,10.0781508077346,5.35755200461808,4.95419631038687,8.90388184573618,6.10852445677817,5.52356195605701,0,0,2.58496250072116,0,0,1,0,4.16992500144231,1,0,1,0,3.70043971814109,4.16992500144231,4.4594316186373,1,1,0,6.39231742277876,5.90689059560852,6.58496250072116,4.58496250072116,1,1,1.58496250072116
"hsa-miR-4437",0,0,1.58496250072116,2.58496250072116,4.16992500144231,2.8073549220576,10.0334230015375,5.08746284125034,5,8.72451385311995,5.85798099512757,5.28540221886225,0,1,4.8073549220576,0,1,0,0,1.58496250072116,0,1,0,1.58496250072116,2.8073549220576,3,3.90689059560852,2,1,0,5.83289001416474,5.4594316186373,6.85798099512757,5.64385618977472,0,0,1
"hsa-miR-4438",0,0,0,2,4.85798099512757,2,8.2045711442492,4.8073549220576,4.24792751344359,7.93073733756289,5.32192809488736,4.95419631038687,0,0,2,0,0,0,0,1.58496250072116,0,1,0,1,4.52356195605701,5.24792751344359,4.08746284125034,3.32192809488736,3.90689059560852,2.58496250072116,7.90086680798075,7.36632221424582,8.20945336562895,6.59991284218713,0,0,2.8073549220576
"hsa-miR-4439",0,0,1,3.16992500144231,4,2.58496250072116,8.43879185257826,4.85798099512757,4.24792751344359,8.4262647547021,5.64385618977472,4.90689059560852,0,3,2.58496250072116,0,0,0,2,2.58496250072116,1,1,2.58496250072116,2.58496250072116,3.58496250072116,4.52356195605701,4.08746284125034,1,3.58496250072116,1,7.82654848729092,6.70043971814109,9.43879185257826,7.49984588708321,0,0,1
"hsa-miR-4440",1.58496250072116,1,1.58496250072116,3.4594316186373,5.12928301694497,3,9.68474862042163,5.8073549220576,4.52356195605701,11.4434616122274,9.07146236255662,8.81057163474115,1,3,3.58496250072116,0,1,0,0,3.16992500144231,0,1,2.58496250072116,3.16992500144231,3.8073549220576,4.70043971814109,4.90689059560852,1.58496250072116,3,0,9.82813648419411,9.43462822763673,9.4178525148859,7.65105169117893,1,0,2.58496250072116
"hsa-miR-4441",1,0,0,2,4,3.32192809488736,10.4008794362822,5.61470984411521,4.90689059560852,9.44294349584873,6.4262647547021,5.78135971352466,0,4.75488750216347,3.8073549220576,1,0,1,0,2.58496250072116,1,1.58496250072116,1,1,4,3.4594316186373,3.70043971814109,1,1,0,5.39231742277876,4.70043971814109,5,4.32192809488736,1,0,1
"hsa-miR-4442",1.58496250072116,1.58496250072116,0,3.16992500144231,4.8073549220576,3.8073549220576,10.0714623625566,5.75488750216347,5,9.81858217748086,7.33985000288462,6.2667865406949,0,0,2.32192809488736,0,1.58496250072116,0,1,3,1,3.32192809488736,6.02236781302845,6.88264304936184,7.65105169117893,6.8073549220576,5.8073549220576,4.85798099512757,3.70043971814109,3.4594316186373,6.37503943134692,6.08746284125034,7.93073733756289,6.4594316186373,2,0,2.58496250072116
"hsa-miR-4443",0,0,0,2.58496250072116,4.52356195605701,1.58496250072116,8.66533591718518,5.04439411935845,4,9.34207466799914,6.33985000288462,4.85798099512757,0,1,3,0,0,0,0,2.32192809488736,0,0,2,2,2.8073549220576,3,3.32192809488736,1,2.8073549220576,0,5.7279204545632,5.16992500144231,6.18982455888002,4.64385618977472,0,0,1.58496250072116
"hsa-miR-4444",0,0,0,3.90689059560852,4.64385618977472,4.32192809488736,10.9218409370745,8.83605035505807,8.17492568250068,9.23122118071119,6.76818432477693,5.88264304936184,0,1,4.08746284125034,0,0,0,0,0,1,1.58496250072116,2,1.58496250072116,4.39231742277876,5.55458885167764,4.4594316186373,2.58496250072116,2,0,7.4262647547021,6.62935662007961,8.12928301694497,6.24792751344359,1.58496250072116,1,2
"hsa-miR-4445-3p",0,1,1.58496250072116,3,4.85798099512757,3.4594316186373,8.15987133677839,5.32192809488736,4.75488750216347,7.35755200461808,4.4594316186373,4.58496250072116,0,0,2,0,0,0,1,1.58496250072116,0,0,0,1.58496250072116,2,3,2.8073549220576,0,1.58496250072116,0,8.27146302790437,7.52356195605701,8.71080643369935,7.06608919045777,1,0,1.58496250072116
"hsa-miR-4445-5p",0,1,2,2,4.52356195605701,3,8.29920801838728,4.85798099512757,4.70043971814109,7.63662462054365,4.64385618977472,4.24792751344359,0,0,2.32192809488736,0,0,0,1.58496250072116,1.58496250072116,0,0,1.58496250072116,2.58496250072116,2,3.16992500144231,3,0,2,0,8.1548181090521,7.44294349584873,8.60733031374961,6.89481776330794,0,0,1.58496250072116
"hsa-miR-4446-3p",0,1,2,2.32192809488736,4.24792751344359,1.58496250072116,10.2842457498297,4.85798099512757,3.90689059560852,9.11634396123747,6.20945336562895,5.49185309632967,0,7.61470984411521,6.61470984411521,0,0,0,0,0,1,0,0,1.58496250072116,4,3.90689059560852,3.90689059560852,1,2,0,7.6724253419715,6.76818432477693,7.4178525148859,6.53915881110803,0,0,2
"hsa-miR-4446-5p",1,1,1,4.70043971814109,7.03342300153745,5.7279204545632,9.64205169292798,7.31288295528436,6.12928301694497,9.35974956032233,6.91886323727459,6.61470984411521,0,4,4.24792751344359,0,0,1,0,3.58496250072116,1,0,1.58496250072116,2,3,3.32192809488736,3.4594316186373,3.4594316186373,3.70043971814109,1,7.19967234483636,6.39231742277876,7.8008998999203,6.14974711950468,0,0,1
"hsa-miR-4447",1,2,2.32192809488736,2.32192809488736,5.7279204545632,2.32192809488736,9.49785183695112,5.52356195605701,4.95419631038687,9.59991284218713,6.65821148275179,5.49185309632967,0,1,1.58496250072116,0,0,0,0,3.16992500144231,1.58496250072116,1,2.58496250072116,3,4.4594316186373,3.16992500144231,2.58496250072116,2.32192809488736,3.4594316186373,1.58496250072116,3.70043971814109,4.52356195605701,4.75488750216347,2.8073549220576,0,0,3.8073549220576
"hsa-miR-4448",0,0,0,3.70043971814109,4,3.4594316186373,10.0306671362469,5.4262647547021,4.58496250072116,9.72109918870719,7.76818432477693,6.06608919045777,0,4.24792751344359,4.4594316186373,0,0,0,0,3.8073549220576,1,0,2,2.8073549220576,4,3.58496250072116,4,1.58496250072116,4.08746284125034,1,5.20945336562895,4.32192809488736,5.78135971352466,4.8073549220576,2.32192809488736,0,1.58496250072116
"hsa-miR-4449",2.58496250072116,2.32192809488736,2.58496250072116,3.8073549220576,6.12928301694497,4.39231742277876,9.51175265376738,6.2667865406949,5.90689059560852,12.6375305515253,10.2045711442492,9.51766938813381,0,4.64385618977472,4.16992500144231,0,0,0,0,2.58496250072116,1,0,0,1.58496250072116,3,5,3.90689059560852,2,2.32192809488736,0,9.56033283421244,9.13955135239879,9.38801728534514,7.90086680798075,2.58496250072116,0,3.16992500144231
"hsa-miR-4450",5.4594316186373,5.58496250072116,6.20945336562895,5,6.06608919045777,5.7279204545632,10.5603328342124,5.49185309632967,4.32192809488736,8.40514146313634,5.7279204545632,5.12928301694497,3.32192809488736,7.74146698640115,7.27612440527424,0,0,0,4.08746284125034,4.58496250072116,4.16992500144231,4.32192809488736,4.39231742277876,5.85798099512757,5.4594316186373,5.12928301694497,5.64385618977472,0,3,0,7.91886323727459,7.04439411935845,8.77478705960117,7.467605550083,2,0,1.58496250072116
"hsa-miR-4451",1,0,0,2.8073549220576,3.70043971814109,1,9.42206476617281,4.32192809488736,3.58496250072116,7.56224242422107,5.32192809488736,4.52356195605701,0,0,3,0,0,0,0,2.58496250072116,0,0,1.58496250072116,1.58496250072116,3,2.58496250072116,2.32192809488736,0,3.32192809488736,0,6.93073733756289,6.37503943134692,7.4093909361377,5.95419631038687,0,0,1
"hsa-miR-4452",0,0,0,3,3.16992500144231,1.58496250072116,8.22881869049588,4.32192809488736,3.70043971814109,7.18982455888002,4.64385618977472,3.70043971814109,0,2.58496250072116,3,1,0,0,0,0,0,0,1,2.32192809488736,3.32192809488736,3.8073549220576,3.58496250072116,1.58496250072116,3,1,9.46964181723952,9.07414146275251,9.62570884306447,8.17990909001493,1,1,2
"hsa-miR-4453",1.58496250072116,1,0,4,4.58496250072116,3.4594316186373,8.89784545600551,5.7279204545632,5.08746284125034,11.3342732853072,8.74819284958946,7.09803208296053,0,4.16992500144231,5.04439411935845,0,2,2.32192809488736,1,1.58496250072116,1,3.4594316186373,5.04439411935845,5.88264304936184,6.53915881110803,5.04439411935845,5.04439411935845,3.16992500144231,4.70043971814109,2,8.76155123244448,8.2045711442492,9.37503943134693,7.74819284958946,1,1,3.58496250072116
"hsa-miR-4454",0,1,2,3.16992500144231,6.53915881110803,4.32192809488736,9.07414146275251,6.3037807481771,5.12928301694497,8.77478705960117,6.4594316186373,5.7279204545632,0,6.95419631038687,6.24792751344359,0,0,0,0,3.32192809488736,0,0,1.58496250072116,2.58496250072116,2.32192809488736,3.4594316186373,3,1.58496250072116,3.32192809488736,0,7.35755200461808,6.8073549220576,7.96000193206808,6.7279204545632,1.58496250072116,1,3
"hsa-miR-4455",0,0,0,2.8073549220576,3.4594316186373,1.58496250072116,9.57364718749332,4.64385618977472,3.32192809488736,7.22881869049588,2.8073549220576,2.8073549220576,0,0,0,0,0,0,0,1,0,0,0,0,1.58496250072116,2.32192809488736,2.58496250072116,0,2,0,5.6724253419715,5.12928301694497,6.12928301694497,4.58496250072116,1,0,0
"hsa-miR-4456",1.58496250072116,0,0,2.32192809488736,4.64385618977472,1.58496250072116,9.83130724380205,5.24792751344359,4.16992500144231,9.97441458980553,7.94251450533924,6.59991284218713,1,1,2,0,0,0,0,2.58496250072116,0,0,2,1.58496250072116,4.4594316186373,5.28540221886225,4.85798099512757,0,2.32192809488736,0,6.75488750216347,6.06608919045777,6.95419631038687,5.93073733756289,1,0,1
"hsa-miR-4457",1.58496250072116,0,1,1.58496250072116,4.39231742277876,2.58496250072116,9.17492568250068,5.93073733756289,5.08746284125034,8.56985560833095,5.70043971814109,4.32192809488736,0,6.8703647195834,6,0,0,1.58496250072116,1.58496250072116,4.08746284125034,0,1,0,3,1.58496250072116,4.08746284125034,3.58496250072116,2,2.32192809488736,0,7.15987133677839,6.02236781302845,7.72109918870718,6.35755200461808,1,1.58496250072116,2.32192809488736
"hsa-miR-4458",1,1.58496250072116,2.32192809488736,3.16992500144231,5.39231742277876,3.90689059560852,10.0389189892923,5.4262647547021,4.52356195605701,8.04984854945056,5.39231742277876,4.4594316186373,0,4.16992500144231,3.16992500144231,0,0,0,1,3.4594316186373,1,2.8073549220576,2,3.4594316186373,4.24792751344359,4.32192809488736,4.24792751344359,2,2.32192809488736,0,4.58496250072116,4.24792751344359,5.55458885167764,4.4594316186373,1.58496250072116,0,2.32192809488736
"hsa-miR-4459",2.8073549220576,1,1,4.90689059560852,6.32192809488736,4.39231742277876,10.8336807486547,5.95419631038687,5.24792751344359,8.33985000288462,5.7279204545632,4.90689059560852,0,5.12928301694497,4.4594316186373,0,0,0,1,3.70043971814109,2,0,1,2.58496250072116,4.52356195605701,4.75488750216347,5.16992500144231,1.58496250072116,2.58496250072116,0,6.74146698640115,6.28540221886225,7.61470984411521,6.14974711950468,1,0,3.16992500144231
"hsa-miR-4460",0,0,1,1,3,2.58496250072116,7.68650052718322,3.8073549220576,3,10.8368393597487,7.39231742277876,5.97727992349992,0,1.58496250072116,2.32192809488736,1,0,0,0,1.58496250072116,0,0,1.58496250072116,2.32192809488736,3.16992500144231,2.8073549220576,1.58496250072116,1.58496250072116,0,1,6.02236781302845,5.64385618977472,6.61470984411521,5.49185309632967,0,0,1
"hsa-miR-4461",1,0,0,2.32192809488736,3.32192809488736,2.32192809488736,10.1873520732005,5.55458885167764,4.52356195605701,7.76155123244448,4.90689059560852,4.16992500144231,0,1,4.90689059560852,0,0,0,1,3.8073549220576,0,0,2.58496250072116,3,3.32192809488736,3.16992500144231,3,2,3.4594316186373,1,9.35755200461808,9.09275714091985,10.8241632097442,9.87498134765377,0,0,0
