"","GSM2716217","GSM2716218","GSM2716219","GSM2716220","GSM2716221","GSM2716222","GSM2716223","GSM2716224","GSM2716225","GSM2716226","GSM2716227","GSM2716228","GSM2716229","GSM2716230","GSM2716231","GSM2716232","GSM2716233","GSM2716234","GSM2716235","GSM2716236","GSM2716237","GSM2716238","GSM2716239","GSM2716240","GSM2716241","GSM2716242","GSM2716243","GSM2716244","GSM2716245","GSM2716246"
"hsa-miR-514a-3p",-2.462836515,-1.505714693,-0.087757798,-4.248066899,-4.413598453,-2.462397541,-4.046010932,1.913288923,-5.269520006,-4.67134984,2.671777764,-2.653779389,-5.776747706,-2.494411901,-4.642700679,-3.969124689,-3.131603297,-1.840830538,-2.979480855,-4.593125712,-7.657740375,-4.197571113,-1.104253684,-0.284714689,-8.291266353,-1.33490265,-6.98654747,-1.740914394,-7.974742471,1.58968702
"hsa-miR-515-3p",1.621394501,3.013433945,1.534678958,-4.682101896,-2.495341292,1.672846704,1.727176775,-3.205704838,-5.577776681,1.178867547,-0.656702376,-1.220897349,-1.521538706,-2.643250041,-5.752843099,3.696256231,-4.988680237,-0.884183818,-4.363660955,3.276347048,-7.289158505,-8.419413873,-2.427371124,-0.673204599,-9.366875153,-2.26302521,-6.00178115,-3.256629094,-6.853396791,-4.38118774
"hsa-miR-516a-5p",-2.213124094,-2.351510641,1.926579749,1.053629722,-1.747476737,-3.947413679,2.394334684,-2.826740837,-2.612529507,5.24212799,-1.231816336,-4.382574419,-2.099092406,-4.024271111,-3.489138899,-3.149095769,1.811321513,-3.774892638,-4.850190325,-3.738352622,-8.772687245,2.070145807,-5.322430104,-1.192156409,-9.180227503,-4.12880378,-3.0808821,-2.863772324,-5.084562161,-5.42156371
"hsa-miR-517-5p",-0.441666139,0.640015222,-3.295165822,-2.209534828,-4.120549146,-3.810226259,-0.602434751,-5.546568881,-3.926946539,-4.659348783,-0.127355996,5.315493631,1.025399914,-2.058066521,-4.394424009,-1.631627219,-4.165784677,-4.810203618,-3.212280125,-1.400090832,-7.718936805,-2.995371823,-1.027076124,-5.795364459,-0.411590583,-3.7915914,-6.49786184,-5.367870554,-8.004290551,-1.04392726
"hsa-miR-517a-3p",-2.061238586,-5.10178941,-2.321030303,-0.581498687,-1.377453637,-2.223792353,-1.341327192,0.952881288,2.281802931,-1.344826759,-1.295258796,-2.920860039,-0.277142846,-4.458154551,-5.350532109,-2.807237779,-3.340223927,-0.848378568,-0.735467075,-4.435586082,-8.866600655,-3.468893293,-6.973737404,-2.067180759,-0.402240303,-6.02070576,-7.61242273,-5.816990844,-4.861083021,-4.5544581
"hsa-miR-517c-3p",0.186657702,0.640015222,3.589874416,-1.154941565,-3.83532844,-4.974665107,-0.469586102,0.950651986,-5.170251408,-1.344826759,-1.985112736,-0.093784189,-2.035196876,-2.617767701,-3.552221329,-0.554286839,-1.613427417,-5.426131668,-4.533109945,-1.881844872,-8.090427645,-4.006968403,-7.433577094,0.100700461,0.648280027,-6.93255342,-3.51766511,-6.700079424,-7.029433651,-1.88636947
"hsa-miR-518a-3p",-4.350909434,-5.140569454,-2.311583273,-4.682101896,-0.826238207,-6.086721661,-3.623434584,-0.297290284,-4.021855877,2.045328304,-2.237732116,-4.639797869,-2.820758046,-3.436509791,-3.526825209,0.196680691,-1.542198897,-0.088304078,6.765688095,-4.691482692,-4.113610995,-8.511619653,-6.709934694,-2.925143229,-9.067754213,-6.0068428,-3.0808821,-4.253924004,-7.586609081,0.49573115
"hsa-miR-518a-5p",-2.094436946,-3.823852769,1.926579749,-4.841181213,-0.433805864,-0.842587404,-2.770390952,4.107746636,-5.909720503,-2.71999453,-2.308703216,-1.209291669,-4.812851536,-2.913307471,-0.884266669,-3.606016839,-4.163578977,-4.562992558,-4.596642965,-3.664496012,-8.228961695,-1.321469673,-1.104812684,-6.823096369,-6.991630463,-5.73526026,-5.75331056,0.648059866,-7.500791981,-5.28085835
"hsa-miR-518b",2.791471104,-3.926357171,1.877444452,-5.018130531,-1.747476737,-5.290939092,-3.546701874,-4.325717653,-5.702834222,-4.659348783,-1.689529136,-2.756812439,-2.658498026,-2.507783411,-1.047226299,-1.916000469,-1.526061647,-3.007023918,-3.484072155,-4.051403662,1.178060395,-8.481047303,-4.339577594,-3.411816259,-5.085394113,-1.2576227,-2.77633302,-5.289427384,-4.606684511,-5.61071748
"hsa-miR-518c-3p",-0.951026949,-1.505714693,-1.127584737,-0.653607392,3.906091842,-5.785441267,-1.664451272,1.58841764,-3.71572506,-3.725586268,-2.951717016,-2.546604729,-3.141810206,-2.035780601,-6.118385869,3.989673441,-5.009735897,-3.667024978,-2.493465615,-3.932039612,-3.469038935,-0.708074073,-7.209039024,-3.451268129,-6.749776233,-3.26705913,-4.3654104,-0.836938874,-6.967066721,-3.15177803
"hsa-miR-518c-5p",-4.095474298,-4.427634068,0.85552489,-3.825508517,-0.057170774,0.864204292,-3.04852801,-2.658241958,-0.653688197,-3.962645543,-2.185748086,-0.099633999,-2.323596926,-0.950054361,-5.590880319,1.204979451,2.718542883,-5.333955858,-1.403089215,-4.216153362,-8.772687245,-6.027133783,-0.334028834,-3.451268129,0.111909217,-5.24491129,-7.6394139,-3.595520384,-6.753847871,-1.10556804
"hsa-miR-518d-3p",-1.35367646,-5.211989475,-1.417304232,-3.146210274,-0.826238207,-3.376640514,-2.350448041,-3.205704838,-5.232280486,-2.398725598,-1.192304916,-2.219296969,-4.371257446,4.039746979,-5.364777889,-2.970622319,-3.767689377,-2.062969378,-1.403089215,-1.430082062,-8.316941705,-2.682119053,-4.271452544,-6.191010519,-0.845400393,-3.71033361,-6.09095948,-0.655749354,-7.500791981,-1.04392726
"hsa-miR-518e-5p",-1.059647712,-5.29519508,-2.993616971,-3.933817594,-3.114282109,-5.888610177,-3.903893994,-2.359943381,-1.309548244,-0.419014107,-2.175657836,-3.576499459,-4.737621506,5.162882419,-0.124354649,-0.960927349,-2.586081937,-5.029822378,-3.484072155,-0.620823272,-1.087191175,-2.409956093,-6.973737404,-0.876536519,-7.825186473,-5.93186735,-0.38195908,-4.325230144,-5.139829001,-7.16172057
"hsa-miR-518f-3p",0.413504501,-1.28995789,1.946586909,-4.322367776,-1.905625724,-5.477575674,-3.546701874,-3.92328377,2.349162551,-3.853065142,0.186408474,-3.189005029,-4.737621506,0.334608699,-0.032218729,-2.572527719,-2.071017427,-5.426131668,-2.878129105,-1.297120092,-4.500253485,-2.189093553,-5.498201114,-1.896777609,-7.310698843,-1.13348797,-5.98356262,1.334094996,-3.772082751,-6.50483208
"hsa-miR-518f-5p",-1.265024905,-2.272881025,-1.986989871,-1.533010868,0.355823187,-5.802996738,-0.361668426,-5.593265467,2.206779227,1.638813514,2.905137354,-2.819180289,-5.023684506,-0.287362851,-4.571464259,-1.329904719,-4.979187567,-4.718055828,1.429008635,1.377170818,-5.201301465,2.710564137,1.960950196,-1.192156409,-8.282547283,2.34330366,-5.57259157,-2.501392494,-2.620899801,5.22283267
"hsa-miR-519a-3p",-2.213124094,-2.532053514,-3.295165822,-0.581233106,-4.120549146,-2.291897013,-0.954617197,-5.380867551,-4.187509204,-2.364705796,1.075090514,-3.275350819,-5.161855686,-2.035780601,-4.642700679,3.739315541,-3.173754697,-2.787830178,-3.852120145,5.684195198,-8.191626155,0.588047877,-6.769230734,-3.148120429,-2.656335733,-4.34118648,-7.69972373,-5.413599754,0.356752119,-4.59634915
"hsa-miR-519c-3p",-0.122279222,-4.427634068,1.051007327,-5.032791493,-0.433805864,-0.768313966,-3.623434584,-1.189084096,-2.562702249,0.35875657,3.814231674,1.008319791,5.804226504,-2.221946491,-4.451204939,-2.138259509,0.556372753,-3.726177218,-3.853972565,-3.453955762,-6.233055885,-5.749840253,-5.900638144,0.456713071,-7.441675093,-6.97410727,-6.54425041,-6.006372864,-1.097859461,-5.42248464
"hsa-miR-519d",-2.376182637,-0.955468764,-1.127584737,-2.420157856,-1.942435166,-2.291897013,0.868425456,2.106261574,-5.245935889,-3.470375925,-1.231816336,-1.985004889,-5.473104606,-4.697224241,-2.350572349,-2.436256719,-4.336230327,-0.224048218,-2.068416975,-4.593125712,-5.142266215,-7.256628523,-1.664325824,-7.182952499,-7.347603513,0.07142125,-4.71526153,-6.305118004,-5.053957731,-7.23530921
"hsa-miR-519e-3p",-3.873257028,-5.39075667,-2.733264074,0.195202266,-4.020202778,1.41333259,-4.046010932,-4.112552547,2.019561168,2.130787879,2.905137354,-0.446057509,-3.483601306,-2.612900051,-5.972752169,-1.204245369,-3.386715067,1.352853632,-4.587435215,-1.988035322,-6.332088175,-7.403421683,-7.005022004,-3.714984569,-7.287276783,-3.11903562,-7.23539802,-4.676324194,-1.027441251,-2.98955228
"hsa-miR-519e-5p",-1.830478213,-5.211989475,-1.004535682,-3.066734642,-3.114282109,3.213639144,-3.095054587,0.191989471,2.281802931,2.130787879,-2.369891846,-3.251724339,-5.194979896,3.073559539,-0.032218729,-0.271109519,1.227266913,-0.848378568,-4.440541065,-3.832530472,-7.657740375,-3.154400393,-6.353095184,-2.449401909,-2.807467003,-3.3602353,-7.56884696,-0.280677294,-7.618985431,2.52227971
"hsa-miR-520a-3p",1.712772341,1.262765603,-0.087757798,-4.841181213,2.493059199,0.477387648,-2.109986666,-2.02150677,2.957816874,-3.646413485,-2.237732116,-4.280205699,-2.929879946,-3.046485261,1.183327791,-0.271109519,0.556372753,-3.491842108,-1.933186515,0.363951038,-3.926456315,-7.840989893,-0.402931844,-4.721921319,-2.807467003,-0.93918395,-5.31369534,-6.615138444,-5.379248361,2.52227971
"hsa-miR-520a-5p",-1.705378778,-2.35047432,-3.060563414,1.407638944,-1.646666135,-3.324895857,-3.623434584,0.390746098,-4.851198537,-4.066425794,3.814231674,-4.392465829,-4.833818816,-0.950054361,-3.552221329,-0.192646679,-4.344882187,-1.683175018,-4.144316165,-3.421986612,-4.377803395,-4.876509093,-3.598987944,-4.345072549,-2.166457713,-3.71033361,-1.00431946,-2.863772324,-6.043429191,-4.90587564
"hsa-miR-520b",-3.408201545,-1.502477044,-3.295165822,-0.109045481,2.493059199,-4.329690665,-4.29717223,0.268698557,0.042519993,-3.575613814,0.672444214,-2.819180289,-3.008309706,0.088279249,-2.158018849,-2.479594079,-4.584443157,0.947389642,-3.484072155,0.306681628,-4.469517145,-7.792308163,-1.431546924,-3.714984569,-6.419723773,-4.68310984,-6.09095948,-5.766561144,-6.451212611,-3.5766625
"hsa-miR-520c-3p",-3.408201545,-1.2730566,-4.35706952,-0.149872922,-2.588290716,-5.802996738,-2.216322381,-2.421742939,-2.744206383,-0.076841112,1.075090514,-4.203581959,-2.172931656,-2.213924421,-1.984151049,-2.634993159,-1.542198897,-3.000460028,-0.720753635,1.377170818,-6.251102295,0.595648117,1.976107536,-7.085157939,-0.167722173,6.2957083,-0.35170663,-4.195959714,-8.004290551,6.64303428
"hsa-miR-520d-5p",-4.40857231,-5.045001775,-3.509978182,-4.298512157,-1.747476737,-3.810226259,2.394334684,-5.076946753,-5.232280486,-3.425598915,-2.894700766,1.028992391,-5.507640216,-4.385080691,-5.191737969,-3.915860659,0.590382013,0.880915832,-3.401921765,-1.400090832,-7.366925205,-4.760793433,-3.427307144,-6.347973249,7.218334177,-4.02765077,-1.99028215,-3.376899634,-1.142519621,-6.44279215
"hsa-miR-520e",-4.40857231,-4.487461222,-1.840366966,-2.725125235,-0.931985924,-0.945888346,-0.469586102,-2.02150677,-2.562702249,2.54696051,-0.580295976,-2.345154109,-4.276157346,-1.916184961,0.898295291,-2.338910259,-3.158523687,-1.683175018,-4.628779545,-1.430082062,-2.231981625,2.070145807,-4.261953184,-1.798325759,-8.291266353,-6.84219573,-2.38147073,-5.550402744,-3.180358411,-3.70124787
"hsa-miR-521",-4.27719177,-3.926357171,-0.481170595,-3.522199704,2.248414732,0.684952107,-2.184671199,-2.465988663,-5.476622794,-4.67134984,1.931784754,1.008319791,4.051053944,0.864215809,-2.059046479,-3.879817019,-1.494651737,-4.376807308,-4.440541065,-3.738352622,0.048888665,-8.419413873,-2.253684284,-7.201158149,-7.541094433,1.93701488,-2.05164441,-5.816990844,-2.300537711,-5.63030531
"hsa-miR-522-3p",-2.061238586,-0.391814104,-3.509978182,-4.855361056,-4.072607862,-2.701818166,-3.696490809,1.846047632,-3.905191418,2.045328304,-1.946555686,-4.453109889,-3.873917586,-2.009575281,-3.903188099,-2.634993159,4.152360473,3.927551422,-2.243299095,-1.988035322,-3.661941935,-6.725421403,-1.664325824,-5.483222789,-4.908467163,-0.94950814,-1.54485771,-6.199025324,-3.755222831,-1.17231099
"hsa-miR-524-3p",-3.630449611,-1.2730566,-0.512200471,-2.95325139,2.248414732,1.41333259,0.935921319,-2.961697498,-2.944060595,-2.814874147,-2.391215826,1.149403191,-2.099092406,1.017951269,-1.336908819,-2.900286199,-2.737660367,-0.644164798,-2.979480855,-0.470904292,-2.465842975,-6.868015233,-0.988650584,-6.361821339,-8.498506703,2.99247053,-4.54155669,-0.954715274,-3.954036971,-6.63088765
"hsa-miR-524-5p",-0.122279222,-5.343478192,-2.535792241,-1.67445012,1.882253099,-4.033677631,2.931394215,-0.873760739,-1.752451395,-4.476229734,-1.939634286,-4.310976829,-1.854564276,-3.832507481,-5.394442549,-0.439806079,-4.733510137,-4.843674928,-1.626580245,-1.297120092,-2.618600525,-0.968446263,-5.562690934,-1.265662379,-7.048470663,-3.11903562,-2.05164441,-6.313676924,-0.453839171,-7.57354221
"hsa-miR-525-3p",-4.27719177,-1.776460061,-3.263298814,-0.653607392,-4.264204619,-1.469565684,2.128354404,-3.33917526,-5.37098778,1.766112027,3.814231674,-4.382574419,-2.384636736,0.368520019,-0.884266669,-0.232915839,-2.197977087,1.352853632,-0.568250025,-4.296867592,-9.100087355,7.421846757,-6.453150094,-6.143170849,-2.735813083,-3.8935599,-7.56884696,-2.501392494,-6.966500061,-3.25355113
"hsa-miR-526b-3p",-1.792696265,-5.40894422,1.926579749,-4.800370503,-0.810793441,-2.457850471,-4.29717223,-2.359943381,-2.9536465,-0.896998564,2.183037664,-1.890154099,-3.562578976,-2.213924421,-6.310008169,-2.648141999,-1.168857957,-1.585856228,-1.350985505,-2.283390052,-4.986748335,-5.749840253,-3.611164394,-5.264901399,-7.504708173,-4.92083495,-5.01938186,-2.989529234,-7.531290781,-2.76323069
"hsa-miR-526b-5p",0.681183551,-1.502477044,-0.581415654,-1.018393215,-3.763108307,-3.810226259,-0.469586102,-3.916828742,-5.749530814,-0.968085692,-2.491168076,-2.819180289,-4.858775456,-2.507783411,1.832768381,-1.366541139,-5.173280127,-2.256951068,-2.990267775,-1.430082062,-2.379408905,-5.547321343,-3.000232264,-5.460263769,-7.310698843,-0.8398323,-6.25413257,-4.177971144,-5.015311331,-1.30081413
"hsa-miR-541-3p",1.625064597,0.533387847,-2.261278137,-3.92541562,-1.646666135,-5.785441267,-1.954861316,-5.276106967,0.336332632,-3.575613814,-1.490541326,-4.553210099,-0.847006486,-0.854857681,-0.294092539,-2.663372149,-1.809971867,1.557456682,-3.401921765,-3.932039612,-3.631837805,0.168382707,-1.104253684,-6.401044899,-6.502894753,-5.07303705,-4.12384706,-0.452333864,-7.185216081,-7.24785076
"hsa-miR-541-5p",0.594913686,-4.487461222,-3.873899656,-2.420157856,-1.905625724,-2.223792353,-4.403071525,1.951802429,3.690626006,-1.072376717,-0.126413846,-2.823060519,-1.991911496,-3.660738601,-4.388089429,-2.070356049,-5.073192307,0.272088362,-2.124457205,-0.637343602,0.364597495,-4.557190693,1.619554406,-1.368708659,3.075631767,-3.71848859,-7.23539802,-6.626163664,-3.356901611,6.64303428
"hsa-miR-544a",4.275847352,-5.255757304,1.042678571,-4.841181213,-2.922954727,-0.768313966,5.145109422,-5.67823042,-5.749530814,-1.057866394,2.671777764,0.420245831,-5.765096836,-1.105343481,-3.974992369,-1.174768079,-2.914832867,2.298294422,-0.388028975,-4.216153362,-7.147878765,-8.594756613,1.976107536,-6.361821339,-1.020885643,5.29756308,-6.72503942,-6.615138444,-0.627369361,-7.27563838
"hsa-miR-548a-5p",-0.113346247,-0.391814104,-0.481170595,-0.873199165,-2.495341292,-4.675508739,1.877823982,-0.810377423,-5.977514667,-3.11696531,-2.752388906,-1.220897349,-5.161855686,-2.494411901,-6.118385869,-2.835167649,-0.510922987,-2.028312278,0.749638085,-1.003059482,-8.890898475,-7.317040793,-0.483172404,-0.004058609,-2.322248043,-5.68626192,-2.84599703,-3.949605774,2.270712069,-1.64439713
"hsa-miR-548b-3p",4.275847352,-5.052494746,-2.261278137,-2.858133845,-1.362965226,-3.324895857,-1.304397192,-3.828527246,-5.977514667,0.35875657,2.905137354,-3.576499459,-5.898982186,-1.280454081,-4.316280149,-2.074136929,-4.891345037,-3.824336058,-1.350985505,-4.382897142,1.957141715,-6.901021973,-7.312987904,-5.875741589,-4.908467163,-4.65002325,-0.54655902,-0.765153174,-4.229211431,-4.89695544
"hsa-miR-548d-5p",-3.621190065,-3.427446836,-4.35706952,-3.866648699,-2.588290716,1.520418636,-3.367210674,3.378062552,-1.906154947,-4.721404677,0.165478334,-3.693867249,-1.416086766,-0.287362851,-3.550379949,-2.572527719,-0.510922987,-1.840830538,-2.493465615,-3.810198792,-6.000533395,-1.311847893,-5.265256434,-5.795364459,-8.719631843,-4.73033761,-3.45311504,-4.536072844,-5.492595651,-2.81751359
"hsa-miR-548h-5p",-3.621190065,-5.052494746,-3.939296605,-2.612437796,-4.437670723,-1.029972403,-3.716626182,-0.559074352,-3.443932676,-3.22428901,-0.126413846,-0.028653119,-5.667256596,-0.268791321,-1.622661879,-0.232915839,-4.171682827,-3.688686178,-3.484072155,-4.382897142,1.404958925,-6.556243853,-4.900116964,-6.361821339,-3.518796623,-0.31770442,-7.64501918,-4.325230144,-1.682123671,-2.65127846
"hsa-miR-548i",-0.668611997,-0.522029206,-2.570602903,-4.712362564,-4.271061301,-2.475652822,-4.403071525,-4.712158495,-2.912833041,-3.962645543,-0.126413846,0.590145521,-4.332289426,-3.436509791,-1.047226299,-2.055199909,-4.740715847,-3.358128578,-1.626580245,-2.017156522,-5.969062655,-8.411119583,-7.313120214,-6.467875579,-4.223740903,-6.54163763,-7.62275832,-2.501392494,-1.195850901,-0.87089779
"hsa-miR-548k",-4.152621223,0.267329355,-2.24716827,-3.825508517,-4.622601478,1.751825622,-2.096746926,-0.297290284,-5.932273668,-2.001808167,3.294399324,-2.420766399,-4.729577226,-3.025361831,-5.287037299,-2.070356049,-2.092434857,-1.480750948,-4.051974085,-2.572679642,-7.289158505,-6.088253163,-3.598987944,-5.823168349,-5.085394113,2.05132173,-5.42394591,-4.521448214,-4.251387311,-1.37797197
"hsa-miR-548l",-0.951026949,-0.522029206,6.512235682,2.359223916,2.598725349,2.25886561,-0.602434751,-5.96475065,-0.653688197,-0.991760627,-2.009358926,-3.472106209,-4.371257446,-4.218974221,-2.089701949,-1.714059689,-4.164340707,-1.563598898,-2.949969035,-2.499118112,-2.231981625,-7.474464973,-6.442685084,-3.274238779,-8.349379823,-6.89297922,-1.669398,-2.650646664,2.270712069,-3.82319063
"hsa-miR-548m",1.500693635,-2.532053514,-3.060563414,2.465906121,-3.553289348,-2.291897013,-2.02964898,-2.629150686,-5.232280486,0.93318714,-1.490541326,-2.653779389,-0.527252116,-4.504718081,0.752978211,-3.185144869,-0.845844187,-2.820871488,-4.628779545,1.632011698,-6.035847975,2.710564137,1.976107536,-5.262230669,-3.518796623,-5.68626192,-4.63930259,-4.626705884,-6.295186461,-6.62409774
"hsa-miR-548o-3p",2.998281875,-3.150153971,-3.311422512,-1.971710593,-3.602195853,-3.253012368,-1.071690053,-4.058053209,-1.68996093,-4.901784373,-1.911980576,-2.193466899,-3.777303706,-4.264432051,-4.388089429,-1.174768079,-2.914832867,-5.426131668,4.338707465,-3.394474122,-3.902001955,-3.202314913,-6.365382304,-4.070458549,-9.402917783,-3.78423338,-3.4493688,-5.373781944,-7.732383531,-3.5766625
"hsa-miR-551b-5p",-3.613179541,-2.201741249,-2.311583273,-2.858133845,1.914520916,-2.141139328,1.919777298,1.951802429,-2.936427342,-4.008288372,-0.954835186,-2.920860039,-4.737621506,-2.507783411,-5.146279169,-2.927517069,-0.548281207,-4.397300088,-2.108560095,0.092348938,-4.134512665,-3.482488363,-3.992220304,-7.085157939,-9.053405033,-1.58803511,-7.24652724,-2.455093304,-4.393881041,-2.9183304
"hsa-miR-552",0.413504501,-2.531038813,2.785258622,-2.837517187,-4.568430248,-2.981441143,-3.746700058,-2.961697498,-3.829002865,-3.962645543,-1.936617596,-2.546604729,-5.707087036,-0.854857681,-4.096877249,1.661854771,-4.090789607,-4.376807308,-4.335756655,-4.424229052,-8.228961695,-3.786800943,1.619554406,-4.255939429,-6.531636533,-5.92034081,-2.77633302,-0.564419874,-7.974742471,-3.6521877
"hsa-miR-553",-4.023524829,-2.427180623,-1.004535682,-2.209534828,-3.602195853,-5.902875201,3.472124023,-5.857187374,-2.9536465,2.045328304,-2.648007596,3.337104191,-2.323596926,-3.594687551,-0.152379719,-1.671571899,-1.051696187,-5.012079158,-2.016063165,1.746177358,-7.086403875,-2.826906873,-6.857202444,-6.890057919,-4.991979493,-6.06763545,5.25694727,-6.414162414,-7.868805961,-1.10556804
"hsa-miR-554",-4.041708427,0.825742298,-4.35706952,-4.124651465,-2.273534797,0.228367077,-3.546701874,0.056595891,-2.744206383,2.54289058,-0.281587096,-1.985004889,-4.090889316,0.334608699,-2.990445859,1.700105411,-4.500039247,-4.810203618,-3.212280125,-1.182643002,-6.035847975,-8.535032163,-5.644304264,-2.671803959,-7.289413013,-6.7690816,-2.43710253,-4.252349354,-5.053957731,-2.24947222
"hsa-miR-555",-2.16218344,0.343644269,-4.297768872,-4.682101896,-1.942435166,-1.469565684,-0.738367112,-1.189084096,2.712141102,-1.617036105,-1.490541326,-1.209291669,-3.393533976,-3.436509791,-4.095344179,-3.203816509,-3.869439607,-4.320122698,-3.848399405,-3.370676552,-4.931502265,-8.227848643,-4.662898764,6.990189641,-4.528122133,-1.45824845,-7.7477272,1.835138336,-5.712742361,-3.34095563
"hsa-miR-556-5p",2.27899512,0.225289555,-1.748308334,-4.824704859,2.493059199,-5.449766358,-3.367210674,0.636513472,-4.526915129,-4.819418448,-1.985112736,-2.193466899,-3.089586766,0.368520019,-2.196116859,-2.663372149,-4.249709307,-3.624904468,-4.553575435,-4.460738332,-6.049494625,-0.968446263,0.173914836,-0.673204599,-5.786907893,-0.8398323,-4.71526153,-5.550402744,-7.812162031,-5.51002534
"hsa-miR-557",2.997763835,-4.427634068,-2.48869608,-4.322367776,-4.101057033,-4.105018695,-2.02964898,-2.116193878,2.712141102,-3.275181629,-0.580295976,5.315493631,2.166535104,-3.046485261,-4.415852899,5.494909471,-4.979187567,0.298207412,-4.031726755,-1.724862752,-2.159740165,-3.740360523,-5.282770854,1.995729801,-8.964681043,-5.27378406,-1.03398917,-4.512230444,-2.620899801,-5.07491008
"hsa-miR-558",-4.147141391,2.066351975,-1.950816223,-4.030948331,-0.433805864,-1.683648073,-4.29717223,-3.757333412,-5.932273668,2.117539984,-3.049599076,-4.510839869,-3.393533976,0.324055269,-5.972752169,1.191991711,-1.043441117,-4.718055828,-0.720753635,-0.263083232,-4.520621495,-7.443355913,-5.217980034,-2.925143229,-3.532226293,-4.89033344,1.50523699,-5.623397894,-7.974742471,-5.69018639
"hsa-miR-561-3p",-0.122279222,1.238929508,0.845298493,-4.682101896,-4.568430248,-5.058734034,-1.232659205,-5.972207773,-4.984038626,1.178867547,-1.946555686,-1.733081969,-0.847006486,-3.459677741,-0.244003509,3.000920411,-4.090789607,0.947389642,-0.720753635,-1.558303212,-8.228961695,-6.837886773,-5.322430104,-7.321774589,1.932523217,-4.12880378,-0.77166758,-5.421640184,-3.873250711,-2.161898
"hsa-miR-562",-2.092752279,-2.351510641,-1.950816223,-3.066734642,-2.598374716,-5.334799564,-4.147068402,2.106261574,0.338466093,-3.22428901,-0.656702376,5.315493631,4.051053944,-2.058066521,-4.275907889,3.000920411,-3.580256887,3.927551422,-2.824427535,-4.593125712,-9.119089835,-0.930080513,-0.410749664,-6.401044899,-8.291266353,-6.59196632,-5.12424602,-5.354748954,-5.758520401,-5.09652038
"hsa-miR-564",-0.122279222,1.68888282,-4.17326843,-1.233311709,0.767605238,-3.178858133,-2.572796999,-2.126626601,-2.9536465,-3.894868148,2.183037664,-2.420766399,-4.530733786,-0.693644251,1.832768381,-1.916000469,-4.411953207,-4.392191328,-4.371429155,-2.866369912,-4.736503525,-0.572606063,-4.619016854,-3.451268129,-4.267891423,0.01686454,-7.7477272,-1.921818054,-5.500235491,6.64303428
"hsa-miR-566",-2.319287729,-3.427446836,-4.381846951,-3.066734642,-0.810793441,-4.105018695,-2.216322381,-5.546568881,2.019561168,-4.621575146,-2.384108796,-2.915912329,-2.886633076,-3.903153991,-3.627333489,1.467703111,-5.250205657,-3.726177218,-1.390735565,-4.216153362,-5.927618685,-0.537827283,-4.735167244,-5.823168349,-8.114134913,-0.31770442,-6.54425041,-6.667234254,-4.229211431,-4.8804872
"hsa-miR-567",-4.124532643,-3.150153971,-0.512200471,-4.824704859,-4.355344614,1.41333259,3.472124023,-5.380867551,-5.170251408,3.018369293,-0.281587096,1.008319791,-1.029172576,-3.025361831,-5.590880319,-3.185144869,-1.051696187,-1.900053308,0.209741905,0.956692138,-4.170169425,-8.374753353,-6.659819184,-4.996861959,-1.115666243,0.59724905,-6.00178115,-4.536072844,-4.391227161,-3.82870987
"hsa-miR-571",-0.668611997,-4.054189089,3.589874416,1.039037312,-2.145750078,-4.131639431,-4.419879155,0.390746098,-1.785481056,-2.71999453,-2.308703216,-2.345154109,-2.929879946,-1.433305781,-4.642700679,-2.783025699,-5.173280127,-3.667024978,1.429008635,-4.605801152,-5.579966855,0.074676067,-1.104812684,-6.143170849,0.832337897,-6.88682436,-5.54137122,-5.923102484,-7.831538101,-1.76137744
"hsa-miR-572",-3.345958494,-0.463327776,0.377285721,-2.107067291,-0.931985924,-3.178858133,-4.321863436,-1.034968366,-5.37098778,-4.008288372,0.176373524,-0.800711879,-2.808244236,-3.171540341,0.507423081,-2.138259509,-2.071017427,-2.505081118,3.906919925,-0.470904292,-2.868014215,-6.792004493,-3.504798644,-1.075232399,-5.686811353,-6.34048678,-7.6859112,-5.661359224,-2.908277901,-6.21759493
"hsa-miR-573",2.27899512,-1.496423027,-3.873899656,-2.787723715,-3.114282109,-1.029972403,1.256843024,0.056595891,-2.9536465,-4.594307296,-2.648007596,-1.822451479,-5.240046256,-4.218974221,-5.972752169,-1.366541139,-5.208450087,-4.979477318,3.906919925,-3.932039612,-5.874188145,-1.270485773,-7.312987904,-5.951449839,-7.656435963,-2.64838168,-4.35664721,-2.879439524,-4.229211431,-1.41514295
"hsa-miR-576-5p",-4.331191245,1.262765603,-4.17326843,-1.907153333,-4.622601478,-0.032954055,-0.602434751,-4.058053209,-5.476622794,-1.570791454,1.075090514,-0.093784189,-0.657523286,-1.433305781,-5.997783459,3.739315541,-2.111908987,4.768848522,-2.357322415,-4.216153362,-2.686622145,-2.995371823,-2.489413744,-1.192156409,-4.388512743,-2.70928356,-7.04197507,3.379599306,1.973390599,-5.17311643
"hsa-miR-577",-4.023524829,-1.28065802,0.653361431,-1.67445012,-2.588290716,-6.009226352,-1.341327192,-3.959309241,-5.577827454,-3.954461177,-1.490541326,-4.020637459,-4.751933776,-2.390229191,-1.039082309,-0.513832719,-1.613427417,-3.471249588,-4.744715525,-1.568186972,-2.929048395,-6.725421403,-3.035443754,-2.873849579,1.694864797,-6.7313533,-3.91180687,2.467146656,-7.675682381,-7.41090765
