"","GSM3597761","GSM3597762","GSM3597763","GSM3597764","GSM3597765","GSM3597766","GSM3597767","GSM3597768","GSM3597769","GSM3597770","GSM3597771","GSM3597772","GSM3597773","GSM3597774","GSM3597775","GSM3597776","GSM3597777","GSM3597778","GSM3597779","GSM3597780","GSM3597781","GSM3597782"
"hsa-miR-4655-3p",1.8171272,3.1244664,0,0,7.3706884,2.728382,-2.360354,0,0,0,0,0,0,0,0,-8.259018,7.9875426,0,6.38151,7.240752,0,0
"hsa-miR-4655-5p",-0.021064758,-6.4691525,0,0,0,-0.26524067,-1.1593833,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4656",0.9804733,-1.4786423,0,0,0,-1.1083686,-2.3764195,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4657",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4658",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4659a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-0.8096638,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4659a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4659b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4659b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-466",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4660",-5.868042,-6.4691525,0,0,0,-8.416856,-3.7952204,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4661-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4661-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4662a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4662a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4662b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4663",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4664-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4664-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4665-3p",1.5271215,1.7360835,0,0,6.5783796,0.68899536,-0.43885756,5.348165,0,5.207112,6.816148,6.5260878,6.462887,0,0,1.974556,7.0857563,8.408843,6.470374,7.5687213,6.188296,6.6891623
"hsa-miR-4665-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.0467052,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4666a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4666a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4666b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4667-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4667-5p",1.2061732,2.0960445,0,0,0,-0.6350279,-1.480504,0,0,0,0,0,0,0,0,-2.2011676,0,0,0,4.389725,0,0
"hsa-miR-4668-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4668-5p",2.100706,2.714058,0,5.3481402,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4669",5.808193,6.5175676,0,8.221989,9.122814,4.609432,1.456893,0,0,0,0,0,8.3340225,0,0,1.9193845,8.953196,6.1276374,7.700509,10.581839,0,0
"hsa-miR-4670-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4670-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4671-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4671-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4672",-5.868042,-6.4691525,0,0,0,0.21024752,0.32244062,0,0,0,0,0,0,0,0,0.94535923,0,6.108102,0,0,0,0
"hsa-miR-4673",-0.9278331,-1.2762641,0,0,0,-1.6104159,-3.1884832,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4674",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4675",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4676-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4676-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4677-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4677-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4678",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4679",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4680-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4680-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4681",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4682",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4683",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4684-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4684-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4685-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4685-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.3822765,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4686",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4687-3p",8.48829,8.316242,5.564125,11.562543,11.183891,7.2048645,4.389141,0,0,0,0,7.0061555,10.760818,0,0,4.4254403,13.369024,10.053059,9.927938,12.272213,0,0
"hsa-miR-4687-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4688",-5.868042,-6.4691525,0,0,0,-0.10696602,-2.597116,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4689",4.6889305,3.9429197,0,6.454184,0,1.263032,-0.9471078,0,0,0,0,0,6.55671,0,0,-1.0520315,7.425867,0,5.6382823,7.8539042,0,0
"hsa-miR-4690-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4690-5p",-5.868042,-6.4691525,0,0,0,-1.5816505,-1.8342371,0,0,0,0,0,0,0,0,-0.002375603,0,0,0,0,0,0
"hsa-miR-4691-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4691-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4692",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4693-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4693-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4694-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4694-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4695-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4695-5p",1.3858414,-1.1692119,0,0,0,-2.689322,-1.4037576,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4696",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4697-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4697-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.0517993,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4698",2.1319356,1.8546543,0,0,0,-0.43340635,0.8291769,0,0,0,0,0,0,0,0,-0.5924978,0,5.7237797,0,0,0,0
"hsa-miR-4699-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4699-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4700-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4700-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4701-3p",0.034089565,-0.20586467,0,0,0,1.8174477,-1.1537447,0,0,0,0,0,0,0,0,1.8717027,0,5.7819705,5.5958138,5.9322524,5.3520594,0
"hsa-miR-4701-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4703-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4703-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4704-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4704-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4705",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4706",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4707-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-0.64587736,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4707-5p",-1.0669352,-6.4691525,0,0,0,-1.4498026,-3.5226302,0,0,0,0,0,0,0,0,-2.1577592,0,5.8177485,0,0,0,0
"hsa-miR-4708-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4708-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4709-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4709-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4710",-5.868042,-6.4691525,0,0,0,-1.5169492,-3.3355155,0,0,0,0,0,0,0,0,-1.482379,0,0,0,0,0,0
"hsa-miR-4711-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.0429096,0,0,0,0,0,0,0,0,0.27607775,0,0,0,0,0,0
"hsa-miR-4711-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4712-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4712-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4713-3p",-5.868042,-6.4691525,0,0,0,0.9070592,0.83882236,0,0,0,0,0,0,0,0,-0.66849566,0,0,0,0,0,0
"hsa-miR-4713-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4714-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4714-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4715-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4715-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4716-3p",0.6541016,2.0943184,0,0,0,-0.54878664,-0.0419755,0,0,0,0,0,0,0,0,0.06359005,0,0,0,5.8828287,0,0
"hsa-miR-4716-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4717-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.4494038,0,0,0,0,0,0,0,0,-0.7704506,0,0,0,0,0,0
"hsa-miR-4717-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4718",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4719",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4720-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4720-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4721",-0.07489276,3.7693858,0,8.233495,0,0.7632451,-0.0011549,0,0,0,0,0,6.1747856,0,0,0.27365303,6.4957495,6.4853106,0,0,0,0
"hsa-miR-4722-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4722-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4723-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4723-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4724-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4724-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4725-3p",-5.868042,-6.4691525,0,0,0,-1.3231206,-2.3701382,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4725-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,6.0998926,5.617384,0,0,0,-8.259018,0,0,0,0,5.496622,5.8987913
"hsa-miR-4726-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4726-5p",-5.868042,-6.4691525,0,0,0,0.201581,-5.2459373,0,0,0,0,0,0,0,0,-0.5007963,0,0,0,0,0,0
"hsa-miR-4727-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4727-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4728-3p",-5.868042,-6.4691525,0,0,0,-2.7995133,-4.7295513,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4728-5p",-5.868042,-6.4691525,0,0,0,-1.4686406,0.08042765,0,0,0,0,0,0,0,0,-0.08797693,0,0,0,0,0,0
"hsa-miR-4729",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4730",-5.868042,-6.4691525,0,0,0,-8.416856,-5.0886335,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4731-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4731-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4732-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.616606,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4732-5p",-5.868042,-6.4691525,0,0,0,-0.8585715,-0.5732708,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4733-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4733-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4734",0.6108117,-0.22571969,0,0,0,-1.7686062,-2.0884366,0,0,0,0,0,0,0,0,-2.3359644,0,0,0,0,0,0
"hsa-miR-4735-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4735-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4736",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4737",-5.868042,-6.4691525,0,0,0,-8.416856,-3.5936306,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4738-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.415957,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4738-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4739",7.3655996,6.516362,0,10.431638,7.7664,3.7660007,2.1021795,0,0,0,0,0,9.117975,0,0,2.5931344,9.536618,7.279341,7.6988525,9.763611,0,0
"hsa-miR-4740-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4740-5p",0.9620738,0.57073355,0,0,0,-8.416856,-3.7605987,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4741",6.155341,5.986129,0,9.978332,7.9026117,3.3910904,2.8622808,0,0,0,0,0,9.630051,0,0,2.606535,10.024396,7.6909294,8.256935,7.560961,0,0
"hsa-miR-4742-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4742-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4743-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4743-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.531817,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4744",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4745-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4745-5p",2.5885425,3.920197,0,6.2928753,6.0022073,1.3053937,1.0197754,0,0,0,0,0,7.7692223,0,0,0.6010308,8.681503,5.6828175,7.1622753,8.28732,0,0
"hsa-miR-4746-3p",-5.868042,-6.4691525,0,0,0,-1.3339531,-1.6247783,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4746-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4747-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4747-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.874805,0,0,0,0,0,0,0,0,-0.62635565,0,0,0,0,0,0
"hsa-miR-4748",-5.868042,-6.4691525,0,0,0,-8.416856,-5.223436,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4749-3p",-0.93785834,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,5.4637694,5.0877304,0,0,0,-8.259018,0,0,0,0,0,5.327386
"hsa-miR-4749-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4750-5p",-5.868042,-6.4691525,0,0,0,-2.3355312,-3.8389456,0,0,0,0,0,0,0,0,-1.3881001,0,0,0,0,0,0
"hsa-miR-4751",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4752",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4753-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4753-5p",-5.868042,1.070529,0,0,0,-8.416856,-3.2305284,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4754",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4755-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.4947071,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4755-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4756-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4756-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4757-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4757-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4758-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.4702644,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-4758-5p",4.766653,3.4082189,0,6.663373,0,-1.1568942,0.19134474,0,0,0,0,0,6.143569,0,0,-8.259018,5.141122,0,4.4627657,0,0,0
"hsa-miR-4759",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
