"","GSM1186676","GSM1186677","GSM1186678","GSM1186679","GSM1186680","GSM1186681","GSM1186682","GSM1186683","GSM1186684","GSM1186685","GSM1186686","GSM1186687","GSM1186689","GSM1186690","GSM1186691","GSM1186692","GSM1186693","GSM1186694"
"hsa-miR-518e",13.0905,10.4746,12.1527,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3073,12.2395,13.0117,13.3348,15.3837,13.7929,11.4424,11.2964,11.0287
"hsa-miR-518f",13.7404,8.4023,14.3219,11.2511,11.6633,11.0163,17.1376,17.169,17.256,9.5777,10.2027,11.007,15.7954,12.8615,15.5884,11.4424,11.2964,11.0287
"hsa-miR-519a",9.9027,7.8875,14.6985,11.2511,11.6633,11.0315,17.1376,17.169,17.256,6.6286,7.2162,8.8621,9.1961,15.3837,15.3477,11.0448,11.2964,9.9912
"hsa-miR-519c-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,11.2177,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-519d",15.299,12.6144,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,8.1916,7.7994,10.0562,14.4317,15.3837,15.5884,11.4424,11.2964,10.0111
"hsa-miR-519e",6.177,11.6784,2.43,11.2511,11.6633,11.0315,17.1376,17.169,17.256,11.312,12.2395,13.0117,12.9466,15.0577,12.9986,11.4424,11.2964,11.0287
"hsa-miR-520a-3p",11.4375,15.4243,12.1957,11.2511,10.6229,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-520a-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-520b",15.299,14.9997,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-520d-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-520e",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,7.5651,8.783,8.2588,12.3187,-3.7776,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-520f",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-520g",10.522,12.7478,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,13.7357,11.0595,15.5884,11.4424,11.2964,11.0287
"hsa-miR-521",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,10.4675,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-522",4.7473,9.533,6.5646,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.3535,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-523",8.7733,7.3788,13.6974,11.2511,10.93,10.022,17.1376,17.169,16.0326,12.3187,12.2395,9.0007,15.3671,15.3837,15.0736,11.4424,11.2964,11.0287
"hsa-miR-524-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-525-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1324,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-525-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-526b",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-532-3p",10.805,11.294,10.8524,2.6138,2.6493,2.854,13.6857,13.1563,11.6871,2.3309,2.9435,1.9313,11.1748,11.1581,11.6643,3.9835,4.2673,4.2597
"hsa-miR-532-5p",9.2102,9.7527,9.4617,0.9218,0.6229,0.9069,11.8958,12.0175,10.2167,-0.4408,-0.2521,-1.022,9.3651,9.355,9.8107,2.4152,2.8274,2.8149
"hsa-miR-539",13.2199,15.094,14.0295,11.2511,11.6633,8.0985,17.1376,17.169,16.2365,12.3187,9.2414,6.0093,10.5797,15.3837,10.2202,11.4424,11.2964,11.0287
"hsa-miR-541",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-542-3p",15.299,13.2273,13.8922,10.2287,11.2274,8.99,17.1376,17.169,17.256,9.0242,8.892,8.9799,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-542-5p",14.9942,13.8286,12.773,11.2511,11.6633,11.0315,17.1376,17.169,17.256,10.1899,11.2058,9.4887,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-544",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-545",14.4546,15.4243,14.916,10.0545,9.2469,9.0057,17.1376,17.169,16.5501,6.6585,6.1725,6.5299,14.1733,14.9967,15.5884,9.9669,11.2857,8.9621
"hsa-miR-548a-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,11.2612,10.2337,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-548a-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-548b-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-548b-5p",14.8609,15.4243,15.2635,8.9596,9.5893,8.8166,17.1376,17.169,17.256,9.3354,11.2561,11.8408,15.7954,15.3837,15.5884,11.4424,10.2768,9.9635
"hsa-miR-548c-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-548c-5p",13.8984,14.2715,15.2635,9.603,11.6633,10.0039,17.1376,17.169,17.256,9.2669,8.9159,9.5294,15.7954,14.6886,15.5669,9.5729,11.2964,11.0287
"hsa-miR-548d-3p",15.299,15.4243,15.2635,6.7647,11.6633,11.0315,17.1376,17.169,17.256,9.0155,11.2165,8.5493,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-548d-5p",15.299,15.4243,15.0412,7.4236,8.2116,9.0155,17.1376,17.169,17.256,8.3071,8.0787,8.4046,5.0432,15.3027,10.9117,10.0297,11.2836,9.5709
"hsa-miR-551b",15.299,14.229,14.9897,7.2109,6.8356,6.6702,16.0294,16.1409,14.6839,4.8361,4.6807,2.966,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-556-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-556-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-561",15.299,14.9344,15.2602,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-570",15.299,15.4243,15.2635,10.0211,10.6389,10.1019,17.1376,17.169,17.256,10.2854,9.9005,10.8333,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-574-3p",11.2649,11.4212,11.0673,4.4107,4.2673,4.0158,11.1124,10.8927,10.6076,0.8522,0.9584,0.9899,12.3522,12.9528,13.6221,8.7971,9.1145,9.0467
"hsa-miR-576-3p",15.1165,14.1527,15.2635,6.9619,6.6196,6.6958,17.1376,17.169,16.8725,7.8217,8.0444,7.9792,15.7954,12.6909,15.5884,8.859,11.2964,10.2402
"hsa-miR-576-5p",14.9642,15.4243,14.6403,11.2511,8.6689,7.9964,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-579",14.2594,15.4243,13.6698,6.2149,6.3168,5.8367,16.0484,17.169,17.256,4.7477,4.8267,4.9591,12.7822,15.3837,15.5884,8.4386,8.3725,8.9792
"hsa-miR-582-3p",15.299,15.3844,15.2341,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,12.0002,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-582-5p",14.0985,13.4227,12.899,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-589",15.299,12.9381,15.2635,7.1616,7.1976,8.0027,17.1376,17.169,17.256,7.6122,8.2061,7.3131,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-590-5p",9.541,9.3522,9.4328,2.2124,1.9602,1.9273,11.1069,11.1274,10.8559,-0.2076,-0.0929,-0.0205,10.08,10.3565,10.3406,5.2775,5.2545,5.0088
"hsa-miR-597",12.013,12.3802,13.334,6.009,5.6136,5.9552,16.5297,17.1335,17.256,5.6868,5.6508,4.9475,15.0728,15.3335,15.4948,6.9162,7.9588,7.0085
"hsa-miR-598",11.443,12.0814,12.1177,3.7021,3.6387,3.6431,14.7511,14.0688,13.234,2.1477,2.2116,2.2704,10.0501,10.3291,10.3009,4.3337,4.1814,4.0022
"hsa-miR-615-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-615-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-616",15.299,15.2118,14.7304,8.8118,9.1115,8.0225,17.1376,17.169,17.256,7.4683,7.8895,8.9767,13.7412,15.3837,14.525,11.4424,11.2964,11.0287
"hsa-miR-618",15.299,15.4243,14.5724,9.7079,11.5535,11.0188,16.0655,17.169,16.72,9.423,9.0913,11.9428,13.5864,15.3837,15.1988,11.4424,11.2964,11.0287
"hsa-miR-624",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-625",13.8637,13.8706,14.276,7.2909,7.5099,7.9922,17.1376,17.169,16.9058,8.2882,8.0023,7.0049,13.3521,13.4431,13.4796,8.1393,8.2855,9.1459
"hsa-miR-627",13.7472,15.4243,14.7287,11.2511,11.6633,11.0315,17.1376,17.169,17.256,10.8373,10.1995,9.9594,14.9718,15.3837,13.8398,10.9877,11.2964,11.0287
"hsa-miR-628-5p",15.299,15.3892,14.5706,9.0592,7.8939,7.9851,13.0565,13.6408,14.0193,4.2565,4.8505,5.8581,10.7376,11.3041,11.1157,8.054,7.2427,6.5921
"hsa-miR-629",15.299,13.9552,15.0151,8.9144,8.6355,8.9619,16.2955,17.169,17.2491,4.2864,4.2125,4.6207,15.7954,15.3837,15.5884,9.6164,11.2964,11.0287
"hsa-miR-636",14.2942,13.1613,14.2601,7.0696,7.2829,7.0044,15.8915,15.8583,17.2273,6.0034,5.9401,6.9712,12.9353,14.259,13.8785,9.3826,8.59,10.0252
"hsa-miR-642",14.1759,15.4243,14.5145,7.2285,8.2548,7.3251,17.0754,16.4598,15.2246,5.81,5.5208,4.9724,15.7954,15.3837,15.5884,7.9867,9.2767,7.0726
"hsa-miR-651",15.299,15.4243,15.2635,11.2214,9.4962,11.0315,17.1376,17.169,17.256,12.2852,12.2395,12.9768,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-652",12.5982,12.8968,13.0836,4.8442,4.6525,4.9789,15.5067,14.4406,13.226,3.0735,3.2094,2.1716,15.7954,15.3837,15.5884,9.249,9.8334,8.9912
"hsa-miR-653",15.299,10.1709,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-654-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,11.2744,12.2395,10.8456,11.8142,10.9947,7.9421,11.4424,11.2964,-19.2127
"hsa-miR-654-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-655",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,16.8102,17.256,12.3187,8.8574,7.8104,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-660",9.7121,10.0421,10.2941,1.7123,1.6229,1.6134,12.1119,12.0621,9.998,0.0723,0.2132,-0.3908,9.2386,9.2556,9.8038,2.8102,3.2749,2.935
"hsa-miR-671-3p",12.8499,12.2636,13.1517,6.2192,5.0065,5.0137,15.6846,16.1605,14.8479,5.2658,5.2089,5.5617,13.6319,14.0418,12.1759,7.4311,8.1613,7.9705
"hsa-miR-672",13.484,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-674",14.4566,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-708",11.2995,11.4138,12.305,2.4211,2.5114,2.986,17.1376,17.169,17.256,8.3132,7.7903,10.9556,14.8125,15.3025,15.1713,11.4424,10.2486,11.0287
"hsa-miR-744",13.2784,12.8741,12.8953,4.8962,5.0529,4.9824,14.6895,14.0119,13.2095,3.8617,4.1994,4.669,12.6742,12.2308,12.5716,5.7054,6.2709,6.4825
"hsa-miR-758",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-871",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-872",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7788,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-873",15.299,15.4243,15.2635,11.2511,11.6633,11.0182,17.1376,17.169,17.256,9.6252,10.251,10.986,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-874",15.299,15.4243,15.2635,5.2008,4.7072,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,11.5428,11.3631,9.9366,5.3645,5.872,5.9976
"hsa-miR-875-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-876-3p",15.299,15.4243,15.2635,10.231,11.5601,11.0315,17.1376,17.169,17.256,11.1219,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-876-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0248,17.1376,17.169,17.256,10.3373,10.3804,10.2502,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-885-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-885-5p",15.299,15.2291,14.4094,11.2511,11.6633,11.0315,17.1111,16.1495,16.122,5.305,5.2082,5.5782,13.6865,15.2952,15.0783,11.4424,11.2964,11.0287
"hsa-miR-886-3p",11.2079,12.9255,12.0739,4.2146,5.3695,5.8261,12.5401,13.1288,12.8133,1.2859,1.1923,1.9999,9.2612,10.3572,9.5737,5.3939,5.7392,4.9941
"hsa-miR-886-5p",14.3595,15.4243,13.3307,5.2349,5.3284,5.4307,9.9097,10.1499,10.9824,-1.736,-1.4805,-0.0022,10.1359,9.9327,10.5176,3.1476,3.2943,4.0097
"hsa-miR-887",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-888",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,11.9921,11.1955,13.0117,11.974,15.3837,14.4451,10.3673,11.0046,11.0287
"hsa-miR-889",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,11.2832,10.809,7.0268,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-890",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-891a",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,10.2985,12.2395,9.5421,15.7954,15.3837,15.5884,10.6976,11.2964,11.0287
"hsa-miR-891b",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-892a",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-9",9.2159,9.3004,9.8359,0.8738,0.9509,1.9808,10.6211,10.5619,10.1972,3.3074,4.1841,4.6123,7.915,8.4665,7.5319,3.0827,4.0009,3.0084
"hsa-miR-92a",7.2516,7.3764,7.1556,-2.1302,-2.3698,-2.6321,9.0597,9.0745,8.2277,-4.7122,-4.8341,-4.3693,8.5244,8.3467,8.4584,0.3945,0.621,0.1708
"hsa-miR-93",7.2403,7.3904,6.9977,-1.8179,-2.2358,-2.0161,7.7731,8.1219,7.0322,-3.9832,-3.7975,-3.4944,7.1758,7.3512,6.8142,1.3976,1.5273,1.171
"hsa-miR-95",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.0175,17.127,16.8242,5.7214,6.2076,5.8152,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-96",14.0734,12.6948,12.9735,6.2208,6.6893,6.767,17.1318,17.169,16.2429,11.8807,12.2395,11.6224,14.2749,13.3101,15.5884,7.895,10.282,9.8111
"hsa-miR-98",13.142,12.4055,11.8724,2.2843,2.7447,2.1109,17.0774,16.0014,16.2484,12.3187,12.2395,13.0117,14.5853,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-99a",9.0875,9.188,9.3023,0.1365,0.6354,0.7458,11.7747,11.1283,10.8852,0.3021,0.1257,-0.1724,15.7954,13.919,14.2774,9.3779,10.7176,7.9888
"hsa-miR-99b",15.299,15.4243,15.2635,11.2511,9.4371,10.0041,16.0968,15.9569,15.2198,3.9795,4.1512,3.9418,14.3449,15.2943,14.7002,7.6346,8.2962,4.8561
