"","GSM1112869","GSM1112870","GSM1112871","GSM1112872","GSM1112873","GSM1112874","GSM1112875","GSM1112876","GSM1112877","GSM1112878","GSM1112879","GSM1112880","GSM1112881","GSM1112882"
"hsa-miR-4448",1,2.32192809488736,2.32192809488736,2,3,3.58496250072116,2,1,3.32192809488736,3,4.70043971814109,5,3.70043971814109,3.8073549220576
"hsa-miR-4454",3.4594316186373,2.58496250072116,2.58496250072116,2.32192809488736,1,1,2.58496250072116,3.4594316186373,1,1,4.90689059560852,4.58496250072116,1,1
"hsa-miR-448",2,2,2,1,2.32192809488736,1.58496250072116,2,2,1,2.32192809488736,1,1,1.58496250072116,2
"hsa-miR-4482-3p",1,1,2,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-4485",1.58496250072116,1.58496250072116,1,1,1,1,1,1.58496250072116,1,1,2.32192809488736,2,1,1
"hsa-miR-4488",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-4492",2,3,1,3.8073549220576,1.58496250072116,2,4,2.32192809488736,2.58496250072116,2,4.24792751344359,3.16992500144231,1.58496250072116,2.58496250072116
"hsa-miR-4497",2,1.58496250072116,1,1,2.32192809488736,2.32192809488736,2,2,3.70043971814109,3,2.32192809488736,2.32192809488736,2.58496250072116,2.58496250072116
"hsa-miR-449a",3.58496250072116,3.8073549220576,5.12928301694497,4.75488750216347,4.08746284125034,4.4594316186373,1.58496250072116,2.32192809488736,2.32192809488736,3.8073549220576,4.32192809488736,3.90689059560852,3.16992500144231,3.4594316186373
"hsa-miR-4508",1,1,1,1,1,2,1,1,2.32192809488736,1.58496250072116,1,1,2,1.58496250072116
"hsa-miR-450a-3p",2,2,1,1,2.32192809488736,2,2,1,1,1,2.32192809488736,2.8073549220576,1.58496250072116,1.58496250072116
"hsa-miR-450a-5p",6.61470984411521,6.08746284125034,2,2.58496250072116,6.06608919045777,5.90689059560852,4.32192809488736,4.85798099512757,4.58496250072116,4.70043971814109,4.52356195605701,5.49185309632967,5.28540221886225,5.08746284125034
"hsa-miR-450b-5p",6.2667865406949,6.4757334309664,7.32192809488736,6.96578428466209,7.12928301694497,6.71424551766612,6.08746284125034,6.37503943134692,6.68650052718322,6.4262647547021,6.7279204545632,7.23840473932508,6.85798099512757,6.49185309632967
"hsa-miR-451a",14.4799065448328,14.3908406957667,10.4726908392428,10.4532706340106,12.2511865035243,12.3100446796475,10.243173983473,10.129283016945,9.53915881110803,9.70563238736142,12.0289420433224,12.2410893788609,10.129283016945,10.2312211807112
"hsa-miR-452-5p",2.8073549220576,3.16992500144231,1,1,2.8073549220576,3,2.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231,2.8073549220576,2.32192809488736,3,2.58496250072116
"hsa-miR-454-3p",1,1,1,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-454-5p",1,1,1,1,2,2,1,1,1,1,1,1,1,1
"hsa-miR-455-3p",4,4.4594316186373,1,1,1,1,3.16992500144231,2.32192809488736,1,1,4.75488750216347,4.39231742277876,1,1
"hsa-miR-455-5p",5.49185309632967,5.85798099512757,3,3.70043971814109,6.3037807481771,6.28540221886225,4.4594316186373,4.8073549220576,5.88264304936184,5.88264304936184,6.8703647195834,7.04439411935845,6.33985000288462,6.32192809488736
"hsa-miR-4644",1,1,1,1,1,1,1,1,1,1,1,2,1,1
"hsa-miR-4646-5p",1,1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116
"hsa-miR-4657",1,1,1,1,1.58496250072116,1.58496250072116,1,1,1,1,1,1,1.58496250072116,1
"hsa-miR-4662a-5p",1.58496250072116,1.58496250072116,2,1,1.58496250072116,1,1.58496250072116,1,1,1,1,1,1,1
"hsa-miR-4710",1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1,1
"hsa-miR-4732-3p",1,1.58496250072116,2.32192809488736,3,1,1,1,1,1,1,1,1,1,1
"hsa-miR-4732-5p",2.32192809488736,2,2.8073549220576,2,2.8073549220576,2.8073549220576,1,1,1,1,1,1,2,1
"hsa-miR-4785",1,1,1,1,1,1,1,1,1,1,2.8073549220576,1,1.58496250072116,1
"hsa-miR-4792",1,1,1,2,1.58496250072116,2.32192809488736,2.32192809488736,1,2.8073549220576,2.8073549220576,1,1,2,2.58496250072116
"hsa-miR-483-5p",2.32192809488736,2.58496250072116,1,1,3.70043971814109,3.90689059560852,1,2,3.4594316186373,3,1,1,2.58496250072116,2.58496250072116
"hsa-miR-484",11.6438561897747,11.951284714967,9.72109918870719,9.61286849729104,10.0579917227592,9.82495874052852,12.0664256006356,12.0423433797937,9.70043971814109,9.7797193551434,12.1854949242109,12.556266543583,9.9901039638575,10.007027266894
"hsa-miR-485-3p",2.58496250072116,2.32192809488736,2.32192809488736,2,3.4594316186373,3.16992500144231,2.58496250072116,2.32192809488736,2.8073549220576,2.58496250072116,2.58496250072116,2.8073549220576,3.4594316186373,3.58496250072116
"hsa-miR-485-5p",1,2,1,2,2.58496250072116,2.8073549220576,1,1,1,1.58496250072116,1,1,1,1
"hsa-miR-486-3p",7.55458885167764,7.4594316186373,10.868822554775,11.0973737689902,8.12412131182919,8.11894107272351,1,5.08746284125034,6.08746284125034,5.90689059560852,1,6.10852445677817,6.39231742277876,6.33985000288462
"hsa-miR-486-5p",12.0963857344527,11.8525295094042,16.6528169701091,16.7541959407032,11.3476213685681,11.2603315185576,9.14465824283188,10.5689061545021,9.16992500144231,9.12928301694497,10.0874628412503,10.5877775163282,9.46147944728616,9.40087943628218
"hsa-miR-487a",4.16992500144231,3.8073549220576,3.8073549220576,3.32192809488736,3,2.8073549220576,1.58496250072116,1.58496250072116,1,2.32192809488736,4.32192809488736,3.58496250072116,1.58496250072116,2
"hsa-miR-487b",8.82654848729091,9.12928301694497,7.10852445677817,7.12928301694497,6.91886323727459,6.95419631038687,7.83920378809694,7.61470984411521,5.83289001416474,5.97727992349992,8.82654848729091,9.13955135239879,6.3037807481771,6.28540221886225
"hsa-miR-490-3p",5.28540221886225,5.4262647547021,4.32192809488736,4.24792751344359,6.93073733756289,6.8703647195834,4.70043971814109,3.8073549220576,6.62935662007961,6.64385618977472,5.61470984411521,5.64385618977472,6.44294349584873,6.52356195605701
"hsa-miR-490-5p",6,6.4093909361377,5.55458885167764,5.16992500144231,3.90689059560852,4.32192809488736,5.61470984411521,4.8073549220576,4.58496250072116,4.70043971814109,5.55458885167764,6.02236781302845,3.90689059560852,4.4594316186373
"hsa-miR-491-3p",1.58496250072116,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-493-3p",2.32192809488736,1,1,1,1,2.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-493-5p",2,1.58496250072116,2,1,2.32192809488736,2.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-494",1.58496250072116,2.32192809488736,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1
"hsa-miR-495-3p",9.98299357469431,9.91886323727459,3,3.4594316186373,9.22158712126481,9.34651373316563,8.26209484537018,8.61838550225861,9.09275714091985,9.15228484230658,9.50581155391959,9.70563238736142,9.28540221886225,9.38154295118458
"hsa-miR-495-5p",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-496",3.8073549220576,4.52356195605701,3.32192809488736,2.32192809488736,1,1,2.32192809488736,3.16992500144231,1,1,4.24792751344359,4.52356195605701,1,1
"hsa-miR-497-5p",9.27146302790437,9.55458885167764,6.4757334309664,6.61470984411521,6.06608919045777,5.4594316186373,7.60733031374961,7.72109918870718,5.08746284125034,5.32192809488736,9.69870466677034,9.97441458980553,5.4262647547021,5.58496250072116
"hsa-miR-499a-3p",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-499a-5p",3.4594316186373,3,1,1,6.3037807481771,6.32192809488736,3,3.16992500144231,5.85798099512757,6.04439411935845,2.32192809488736,2.32192809488736,5.97727992349992,6.04439411935845
"hsa-miR-5008-3p",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"hsa-miR-500a-3p",6.8703647195834,6.16992500144231,4.70043971814109,4.70043971814109,4.32192809488736,4.4594316186373,6.06608919045777,6.28540221886225,4.4594316186373,4.39231742277876,6.20945336562895,6.59991284218713,4.8073549220576,4.24792751344359
"hsa-miR-500a-5p",3.90689059560852,3.70043971814109,1,1,1,1.58496250072116,3.4594316186373,2.58496250072116,1,1,3.8073549220576,3,1,1
"hsa-miR-501-3p",10.0781508077346,10.1996723448364,10.981567281903,10.7944158663501,8.61102479730735,8.49585502688717,11.2784494582205,10.8281364841941,8.7515440590891,8.54689445988764,10.7168194613299,10.632995197143,8.63662462054365,8.52356195605701
"hsa-miR-501-5p",3.8073549220576,3.58496250072116,1,1,1,1,1.58496250072116,2.58496250072116,1,1,3.4594316186373,3.16992500144231,1,1
"hsa-miR-5010-5p",1,1,2,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-502-3p",12.010877723007,11.8165837077876,9.17242750864548,8.876516946565,9.18239435340453,8.97154355395077,12.1379517347154,12.0017600283272,9.08214904135387,8.97441458980553,12.1208858427878,12.3429080337916,9.05256805080415,8.81057163474115
"hsa-miR-503-5p",3.32192809488736,3,1,1,3.16992500144231,3,2.58496250072116,2.32192809488736,2.8073549220576,2.58496250072116,2.32192809488736,3.58496250072116,2.32192809488736,2.58496250072116
"hsa-miR-504",1,1,1,1,1,1,1,1,1,1.58496250072116,2.58496250072116,1,1,1
"hsa-miR-505-3p",7.78790255939143,8.05528243550119,3.8073549220576,3.8073549220576,3,3.32192809488736,6.83289001416474,6.93073733756289,3,3.58496250072116,7.09803208296053,7.34872815423108,3.4594316186373,3.58496250072116
"hsa-miR-505-5p",2,1,2.8073549220576,1,6.04439411935845,5.88264304936184,2,1,5.93073733756289,5.83289001416474,2,1,5.24792751344359,5.35755200461808
"hsa-miR-508-5p",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-5100",1.58496250072116,1.58496250072116,1,1,1,1,1,1,1.58496250072116,1,1,1,1,1
"hsa-miR-511",1,1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116
"hsa-miR-514a-3p",1,2,2,1,1.58496250072116,2,1,1,1,1.58496250072116,1,1,1.58496250072116,1.58496250072116
"hsa-miR-5189",1,1.58496250072116,3.4594316186373,1,1.58496250072116,1.58496250072116,2,1,1,1,1,1,1,1
"hsa-miR-518a-3p",1,1,1,1,1,1,1,1.58496250072116,1,1,1,1,1,1
"hsa-miR-5190",1,1,2,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-5192",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-532-3p",6.61470984411521,7.09803208296053,4.39231742277876,3.16992500144231,3.90689059560852,4.16992500144231,6.56985560833095,5.8073549220576,4.08746284125034,4.08746284125034,8.2336196767597,8.04439411935845,3.4594316186373,4.24792751344359
"hsa-miR-532-5p",9.49585502688717,9.36413465500805,8.00562454919388,7.93073733756289,12.5973542529716,12.4961047793401,8.21431912080077,8.73470962022584,12.261213451366,12.1777309670333,9.11634396123747,9.74146698640115,12.3525952311343,12.1774195379892
"hsa-miR-539-3p",3.16992500144231,2.32192809488736,2.32192809488736,2,3.58496250072116,3.32192809488736,2,2.8073549220576,2.58496250072116,2.32192809488736,2,2.58496250072116,2.8073549220576,2.58496250072116
"hsa-miR-539-5p",4.16992500144231,5.35755200461808,3.32192809488736,2.32192809488736,4.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,3.70043971814109,3.8073549220576,4.39231742277876,4.75488750216347,2.8073549220576,3.16992500144231
"hsa-miR-541-3p",1.58496250072116,1.58496250072116,1,2.58496250072116,1,1.58496250072116,2.32192809488736,1,1,1,1,2.32192809488736,1.58496250072116,1.58496250072116
"hsa-miR-541-5p",4.75488750216347,5.12928301694497,4.16992500144231,3.70043971814109,3.8073549220576,3.90689059560852,5.93073733756289,5.12928301694497,4.08746284125034,4.24792751344359,4.90689059560852,5.12928301694497,4,3.90689059560852
"hsa-miR-542-3p",3.16992500144231,3.32192809488736,2,2,5.64385618977472,5.61470984411521,2,2.32192809488736,5.55458885167764,5.32192809488736,3.16992500144231,3.58496250072116,5,4.58496250072116
"hsa-miR-542-5p",1,1,1,1,1,1,1,1,1,1,2.58496250072116,2.32192809488736,1,1
"hsa-miR-543",7.02236781302845,6.98868468677217,4.24792751344359,5.08746284125034,11.0518886559054,11.1098306542788,6.35755200461808,6.56985560833095,10.7952279660287,10.7632123668144,6.14974711950468,6.37503943134692,11.1318569606088,11.1805308073445
"hsa-miR-548ah-3p",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-548e",2,2.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,1,1,1,1,1,2,1,1
"hsa-miR-548h-3p,hsa-miR-548z",2,2.32192809488736,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-548k",2,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1,1
"hsa-miR-548n",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-548o-3p",1,1.58496250072116,1,2,2,2.32192809488736,1,1,1,1,1,1,1,1
"hsa-miR-548t-3p,hsa-miR-548aa",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-550a-5p",2.58496250072116,2.58496250072116,1,2,2.32192809488736,2.32192809488736,2,1.58496250072116,1,1,1,1,1,1
"hsa-miR-551b-3p",3.32192809488736,2.58496250072116,2.8073549220576,1,1.58496250072116,1.58496250072116,2,1.58496250072116,1,1.58496250072116,3.32192809488736,3.90689059560852,1.58496250072116,1.58496250072116
"hsa-miR-551b-5p",1,1.58496250072116,1,1,2.58496250072116,2.32192809488736,1,1,2.32192809488736,2.8073549220576,1,1,2,1.58496250072116
"hsa-miR-570-3p",1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-570-5p,hsa-miR-548ai",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-574-3p",4.58496250072116,4.90689059560852,3.4594316186373,3.4594316186373,3.4594316186373,3,4.16992500144231,3.4594316186373,3,4,6.08746284125034,5.6724253419715,3.4594316186373,3.4594316186373
"hsa-miR-574-5p",3,3,1,2.32192809488736,4.08746284125034,3.70043971814109,2.32192809488736,1.58496250072116,3.32192809488736,3.16992500144231,1,2.8073549220576,2.8073549220576,3.4594316186373
"hsa-miR-576-3p",2,1.58496250072116,1,1,2.8073549220576,2.58496250072116,2,1,2.32192809488736,1,1,1,1.58496250072116,1
"hsa-miR-576-5p",1.58496250072116,2,2.32192809488736,1,1.58496250072116,1,1,1,1,1,1,1,1,1
"hsa-miR-582-3p",2,1,1,1,1.58496250072116,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-582-5p",7.49984588708321,8.13442632022093,3.90689059560852,3.70043971814109,2.58496250072116,3,7.38370429247405,6.32192809488736,2.32192809488736,1.58496250072116,8.40087943628218,8.1548181090521,2.32192809488736,2
"hsa-miR-584-5p",7.71424551766612,7.65821148275179,8.37068740680722,8.06608919045777,7.4594316186373,7.33091687811462,5.49185309632967,6,5.58496250072116,5.39231742277876,3.32192809488736,4.08746284125034,3.90689059560852,3.16992500144231
"hsa-miR-589-5p",3.70043971814109,3.32192809488736,3.90689059560852,3.8073549220576,2.8073549220576,2.8073549220576,2,2,2.32192809488736,2.32192809488736,1,2,1.58496250072116,2
"hsa-miR-592",4,4.24792751344359,4.39231742277876,4.32192809488736,5.61470984411521,5.35755200461808,3.16992500144231,3.8073549220576,4.90689059560852,5.08746284125034,5.04439411935845,5.12928301694497,5.04439411935845,5
"hsa-miR-598",2,1.58496250072116,1,1,2,2,1,1,1,1,1,1,1,1
"hsa-miR-6087",1,2,1,1,1,1,3.4594316186373,2.32192809488736,1,1,2,2.8073549220576,1,1
"hsa-miR-6131",1,1,1,1,3,3.16992500144231,1,1,3.90689059560852,3.70043971814109,1,1,3.16992500144231,3.58496250072116
"hsa-miR-615-3p",2.58496250072116,3.70043971814109,3,3,4.39231742277876,4.52356195605701,4,2.58496250072116,4.52356195605701,4.24792751344359,2.8073549220576,2.58496250072116,4.64385618977472,4.58496250072116
"hsa-miR-615-5p",1,1,4.24792751344359,3.16992500144231,1,1,1,1,1,1,1,1,1,1
"hsa-miR-618",1.58496250072116,1.58496250072116,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-624-5p",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-625-3p",2.58496250072116,2.8073549220576,1,2.32192809488736,3.8073549220576,3.90689059560852,2,1,2.58496250072116,2.58496250072116,1,1,2,1
"hsa-miR-625-5p",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-627",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-628-3p",6.93073733756289,7.15987133677839,3.90689059560852,4.32192809488736,6,6,5.8073549220576,6.68650052718322,5.75488750216347,5.49185309632967,7.3037807481771,7.79441586635011,5.70043971814109,5.70043971814109
"hsa-miR-628-5p",2,2.32192809488736,2.58496250072116,3,3.90689059560852,4,1,1,3.32192809488736,3.58496250072116,1,2,3.32192809488736,3.4594316186373
"hsa-miR-629-5p",4.16992500144231,4.75488750216347,2.58496250072116,3.70043971814109,5.8073549220576,6,3,2.32192809488736,3.16992500144231,3.8073549220576,1,2.58496250072116,3.90689059560852,3.90689059560852
"hsa-miR-6509-5p",1,1,1,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-651",1,1,1,1,2.58496250072116,2.32192809488736,1,1,1,1.58496250072116,1,1,1,1.58496250072116
"hsa-miR-6515-5p",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-652-3p",7.7279204545632,7.86418614465428,5.70043971814109,6.28540221886225,5.64385618977472,5.58496250072116,6.71424551766612,6.76818432477693,5.20945336562895,5.39231742277876,7.37503943134692,7.62935662007961,4.75488750216347,5.28540221886225
"hsa-miR-652-5p",2,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116
"hsa-miR-654-3p",5.20945336562895,5.64385618977472,3.8073549220576,5.58496250072116,5.61470984411521,5.61470984411521,4.4594316186373,4,3.4594316186373,3.58496250072116,1,2.58496250072116,1.58496250072116,2
"hsa-miR-654-5p",1.58496250072116,1.58496250072116,3.4594316186373,3.70043971814109,2.8073549220576,2.58496250072116,1,1,1.58496250072116,1,1,1,1,1
"hsa-miR-655",6.6724253419715,7,2.8073549220576,2.58496250072116,5.49185309632967,5.28540221886225,5.32192809488736,5.97727992349992,4.24792751344359,4.08746284125034,6.95419631038687,7.467605550083,5.12928301694497,5.12928301694497
"hsa-miR-656",10.8826430493618,11.2854022188622,8.02790599656988,8.02790599656988,10.6591039634737,10.4019461239765,11.0761475280225,10.90989308377,9.84077792359505,9.79766152585376,12.4330637651221,12.5529092065339,10.3264294871223,10.3387363825739
"hsa-miR-660-3p",1,2,2,1,1.58496250072116,1,1,1,1,1,1,1,1,1
"hsa-miR-660-5p",6.55458885167764,6.4093909361377,6.8703647195834,6.91886323727459,6,6,4.8073549220576,5.52356195605701,5.93073733756289,5.95419631038687,7.02236781302845,7.77478705960117,5.85798099512757,5.83289001416474
"hsa-miR-663b",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-664a-3p",1.58496250072116,1,1,2.58496250072116,1,1,1,1,1,1,1,1,1,1
"hsa-miR-664a-5p",3.32192809488736,2.58496250072116,1,1,3.16992500144231,2.8073549220576,1,1.58496250072116,1,1,1,1,1,1
"hsa-miR-665",3.4594316186373,3,1,2.32192809488736,1,1.58496250072116,3.32192809488736,2.8073549220576,1,1,3,4.24792751344359,1.58496250072116,2.32192809488736
"hsa-miR-671-3p",2.58496250072116,3.16992500144231,5.04439411935845,5.28540221886225,3.8073549220576,3.70043971814109,3.32192809488736,2,3.70043971814109,3.90689059560852,2.32192809488736,3.16992500144231,4.16992500144231,4
"hsa-miR-671-5p",1.58496250072116,1.58496250072116,1,1,1.58496250072116,1,1,1.58496250072116,1,1,1,2.32192809488736,1,1.58496250072116
"hsa-miR-676-3p",5.93073733756289,5.90689059560852,5.70043971814109,5.04439411935845,8.33985000288462,8.16992500144231,4.70043971814109,5.58496250072116,8.04439411935845,8.06069593168755,5.08746284125034,5.78135971352466,7.97154355395077,7.96578428466209
"hsa-miR-676-5p",1,1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116
"hsa-miR-7-1-3p",7.05528243550119,7.01122725542325,5.04439411935845,4.70043971814109,4.4594316186373,4.70043971814109,5.4594316186373,5.28540221886225,4,4,7.70043971814109,8.00562454919388,4.08746284125034,4.58496250072116
"hsa-miR-708-3p",6.4757334309664,6.37503943134692,6.04439411935845,6.83289001416474,9.64565843240871,9.82495874052852,5.49185309632967,5.20945336562895,9.95710204156229,9.89633240390994,6.16992500144231,6.6724253419715,9.8811139606751,9.90237511448603
"hsa-miR-708-5p",5.32192809488736,5.4594316186373,3.58496250072116,2.8073549220576,5.20945336562895,5.08746284125034,3.32192809488736,4.24792751344359,4.4594316186373,5.04439411935845,5.04439411935845,5.58496250072116,4.64385618977472,4.90689059560852
"hsa-miR-744-3p",5.55458885167764,6.22881869049588,4.24792751344359,3.16992500144231,4.16992500144231,4.39231742277876,4.95419631038687,4.90689059560852,3.58496250072116,3.90689059560852,6.33985000288462,6.4757334309664,4.52356195605701,4.52356195605701
"hsa-miR-744-5p",8.13955135239879,8.48381577726426,11.5289424150649,11.6532929453828,11.9476369379518,12.0450770519349,7.65105169117893,6.96578428466209,12.0569763361782,12.0119260663068,7.98299357469431,7.876516946565,12.18146288127,12.2243032093734
"hsa-miR-758-3p",5.32192809488736,5.75488750216347,1,1,4.85798099512757,4.58496250072116,5.28540221886225,4,4.24792751344359,4.24792751344359,6.4594316186373,5.70043971814109,4.70043971814109,3.58496250072116
"hsa-miR-758-5p",4.58496250072116,4.8073549220576,2.8073549220576,2.58496250072116,1.58496250072116,1.58496250072116,5.04439411935845,3.90689059560852,1.58496250072116,1.58496250072116,5.24792751344359,5.55458885167764,1,1.58496250072116
"hsa-miR-760",5.24792751344359,5.4594316186373,4.8073549220576,5.04439411935845,8.82017896241519,8.97441458980553,5.04439411935845,5.75488750216347,9.99859042974533,9.89481776330794,5.04439411935845,4.85798099512757,9.2667865406949,9.31061278165953
"hsa-miR-765",1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116,1
"hsa-miR-766-3p",2,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-766-5p",1,1,1,1,1.58496250072116,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-767-5p",9.47370574961942,9.56414948998573,9.19721669311005,9.03066713624694,8.60362634498619,8.51175265376738,8.67948009950545,8.94836723158468,8.27612440527424,8.2336196767597,9.7515440590891,9.98299357469431,8.55458885167764,8.51569983828404
"hsa-miR-769-5p",3.4594316186373,3.4594316186373,2.32192809488736,2,2.8073549220576,3,2,1.58496250072116,1,1,1,1,1,1
"hsa-miR-873-3p",8.56605403817109,7.97154355395077,10.7056323873614,10.7976615258538,6.76818432477693,7.04439411935845,8.28540221886225,9.19475685442225,7.85174904141606,7.78135971352466,7.60733031374961,8.18487534290828,7.21916852046216,7.24792751344359
"hsa-miR-873-5p",5.58496250072116,5.97727992349992,7.10852445677817,6.68650052718322,6.2667865406949,5.88264304936184,5.93073733756289,4.58496250072116,6.12928301694497,6,6.4757334309664,6.16992500144231,6.20945336562895,6.3037807481771
"hsa-miR-874",10.4325419003883,10.0320457269308,7.89481776330794,8.37937836707126,7.33985000288462,7.35755200461808,9.48179943166575,10.2155329997457,9.01402047031493,8.91288933622996,10.8336807486547,11.2732128098543,7.72109918870718,7.62935662007961
"hsa-miR-876-3p",4.08746284125034,4.8073549220576,3,2.58496250072116,4.16992500144231,3.90689059560852,3.32192809488736,3,3.32192809488736,3.8073549220576,5.24792751344359,4,3.70043971814109,3.16992500144231
"hsa-miR-876-5p",5.32192809488736,5.04439411935845,3,2.32192809488736,2.32192809488736,2.58496250072116,4.32192809488736,3.32192809488736,2,2.58496250072116,5.70043971814109,5.83289001416474,2.8073549220576,2.8073549220576
"hsa-miR-885-3p",7.5077946401987,7.49185309632967,5.39231742277876,4.52356195605701,8.37503943134693,8.20945336562895,8.22881869049588,8.1548181090521,8.55458885167764,8.49185309632967,6.32192809488736,6.78135971352466,8.3037807481771,8.25266543245025
"hsa-miR-885-5p",11.004922678569,11.3404064908533,8.48784003382305,8.3264294871223,9.13955135239879,8.84862294042934,10.8993569229231,10.4083297407674,8.05528243550119,8.13955135239879,12.3815429511846,12.393390457444,9.17242750864548,9.11634396123747
"hsa-miR-889",7.53915881110803,8.08746284125034,11.2473341780287,11.360298426618,10.9520131648895,10.8121773055144,6.59991284218713,6.71424551766612,10.0741414627525,10.0112272554233,8.09275714091985,8.45532722030456,10.5830827675029,10.4635243732712
"hsa-miR-9-3p",15.5329646316988,15.4699915113996,11.2603315185576,11.1433832139898,14.6349811692735,14.6087168540206,13.9435221339049,14.4086614481794,15.0562566713884,15.0618774310559,15.2098340942726,15.6631411122089,14.7155866863421,14.6679431145465
"hsa-miR-9-5p",12.2691266791494,12.5565060546719,10.6978363579624,10.7507069862249,15.7587957644032,15.6094673406437,11.7834075421735,11.8834069863884,15.0215005481746,14.9706901141396,13.2701492973165,13.4108488064055,15.1312139050863,14.8795353887127
"hsa-miR-92a-1-5p",2.58496250072116,3.16992500144231,2.8073549220576,1,1,1,2,2.32192809488736,1,1.58496250072116,1,2.8073549220576,2.32192809488736,2
"hsa-miR-92a-3p",11.5206186805563,11.9819239873173,13.7971548726296,13.815583433851,13.4236411950759,13.211888294546,11.3869402453243,11.078817949962,13.0327345285867,12.9494619793602,12.3233362892802,12.4141566792741,13.1229897228546,12.9500090418862
"hsa-miR-92b-3p",12.5743570005659,13.0551129359955,15.7905521378054,15.7753530746044,11.3009244909763,11.237209960755,13.6821167649501,12.9277779620823,11.6370776571437,11.6934869574993,13.4169294432136,13.180064544467,11.5655781367843,11.5127404628035
"hsa-miR-92b-5p",2.58496250072116,2.8073549220576,1,2,4.32192809488736,4.39231742277876,2.58496250072116,3.70043971814109,4.70043971814109,4.52356195605701,1,1,4.24792751344359,4.16992500144231
"hsa-miR-93-3p",2,2.8073549220576,1,1,1,1,2.58496250072116,2,1,1,2.8073549220576,3.32192809488736,1,1
"hsa-miR-93-5p",7.11894107272351,7.10852445677817,7.03342300153745,6.96578428466209,7.39231742277876,7.15987133677839,5,5.55458885167764,6.16992500144231,6.04439411935845,6.4757334309664,6.7279204545632,6.95419631038687,6.49185309632967
"hsa-miR-935",5.4594316186373,6.02236781302845,4.64385618977472,3.8073549220576,4.8073549220576,5.16992500144231,5.24792751344359,4.75488750216347,4.70043971814109,4.8073549220576,6.75488750216347,6.98868468677217,5.04439411935845,5.04439411935845
"hsa-miR-940",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-941",2.58496250072116,2.32192809488736,4.70043971814109,4.70043971814109,3,3.16992500144231,1,1,2.58496250072116,2.58496250072116,1,1,2,1.58496250072116
"hsa-miR-942",1,1.58496250072116,2.32192809488736,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-95",1,1,1,1,1,1.58496250072116,2,1,2.32192809488736,2,1,1,2.32192809488736,1
"hsa-miR-96-5p",7.97154355395077,7.59245703726808,5.28540221886225,5.08746284125034,2.32192809488736,2,4.95419631038687,5.70043971814109,1,1,4.75488750216347,4.58496250072116,1.58496250072116,1
