"","GSM4550863","GSM4550864"
"hsa-miR-6732-3p",6.27,3.12
"hsa-miR-6732-5p",9.32,7.9
"hsa-miR-6733-3p",3.09,3.12
"hsa-miR-6733-5p",2.94,3.12
"hsa-miR-6734-3p",3.12,3.12
"hsa-miR-6734-5p",8.46,8.5
"hsa-miR-6735-3p",3.26,3.12
"hsa-miR-6735-5p",3.12,3.12
"hsa-miR-6736-3p",3.24,3.12
"hsa-miR-6736-5p",3.21,3.12
"hsa-miR-6737-3p",3.28,6.72
"hsa-miR-6737-5p",7.84,6.65
"hsa-miR-6738-3p",3.26,3.12
"hsa-miR-6738-5p",9.09,7.95
"hsa-miR-6739-3p",3.26,3.12
"hsa-miR-6739-5p",3.26,9.66
"hsa-miR-6740-3p",3.23,3.12
"hsa-miR-6740-5p",9.58,9.29
"hsa-miR-6741-3p",3.38,3.12
"hsa-miR-6741-5p",8.24,8.84
"hsa-miR-6742-3p",2.99,3.12
"hsa-miR-6742-5p",3.12,3.12
"hsa-miR-6743-3p",3.33,3.12
"hsa-miR-6743-5p",8.17,6.49
"hsa-miR-6744-3p",3.05,3.12
"hsa-miR-6744-5p",5.7,3.12
"hsa-miR-6745",7.69,8.19
"hsa-miR-6746-3p",3.1,3.12
"hsa-miR-6746-5p",6.01,6.61
"hsa-miR-6747-3p",3.13,3.12
"hsa-miR-6747-5p",6.79,7.17
"hsa-miR-6748-3p",3,3.12
"hsa-miR-6748-5p",3.15,7.35
"hsa-miR-6749-3p",3.11,3.12
"hsa-miR-6749-5p",12.84,13.09
"hsa-miR-675-3p",6.89,3.12
"hsa-miR-675-5p",3.1,3.12
"hsa-miR-6750-3p",3.01,3.12
"hsa-miR-6750-5p",7.98,7.25
"hsa-miR-6751-3p",3.24,5.9
"hsa-miR-6751-5p",3.3,3.12
"hsa-miR-6752-3p",3.29,6.17
"hsa-miR-6752-5p",8.71,8.49
"hsa-miR-6753-3p",3.15,3.12
"hsa-miR-6753-5p",7.48,8.19
"hsa-miR-6754-3p",3.19,6.19
"hsa-miR-6754-5p",8.63,9.7
"hsa-miR-6755-3p",3.2,3.12
"hsa-miR-6755-5p",2.96,3.12
"hsa-miR-6756-3p",3.38,3.12
"hsa-miR-6756-5p",10.44,8.46
"hsa-miR-6757-3p",6.56,6.49
"hsa-miR-6757-5p",3.37,8.42
"hsa-miR-6758-3p",3.07,3.12
"hsa-miR-6758-5p",3.31,9.13
"hsa-miR-6759-3p",3.17,3.12
"hsa-miR-6759-5p",3.2,3.12
"hsa-miR-676-3p",3.13,3.12
"hsa-miR-676-5p",3.12,3.12
"hsa-miR-6760-3p",3.31,5.9
"hsa-miR-6760-5p",7.8,7.69
"hsa-miR-6761-3p",3.02,3.12
"hsa-miR-6761-5p",3.35,3.12
"hsa-miR-6762-3p",3.2,3.12
"hsa-miR-6762-5p",6,6.02
"hsa-miR-6763-3p",3.27,6.68
"hsa-miR-6763-5p",10.72,9.91
"hsa-miR-6764-3p",3.02,3.12
"hsa-miR-6764-5p",3.17,3.12
"hsa-miR-6765-3p",7.06,6.8
"hsa-miR-6765-5p",3.27,5.89
"hsa-miR-6766-3p",5.94,7.19
"hsa-miR-6766-5p",6.99,3.12
"hsa-miR-6767-3p",6.11,3.12
"hsa-miR-6767-5p",5.99,7.29
"hsa-miR-6768-3p",2.79,3.12
"hsa-miR-6768-5p",3.21,6.32
"hsa-miR-6769a-3p",3.03,3.12
"hsa-miR-6769a-5p",6.62,7.51
"hsa-miR-6769b-3p",3.19,3.12
"hsa-miR-6769b-5p",10.49,9.78
"hsa-miR-6770-3p",2.84,3.12
"hsa-miR-6770-5p",5.94,3.12
"hsa-miR-6771-3p",7.16,3.12
"hsa-miR-6771-5p",3.2,3.12
"hsa-miR-6772-3p",3.23,3.12
"hsa-miR-6772-5p",7.58,7.09
"hsa-miR-6773-3p",3.02,3.12
"hsa-miR-6773-5p",3.34,7.06
"hsa-miR-6774-3p",3.23,3.12
"hsa-miR-6774-5p",3.19,6.8
"hsa-miR-6775-3p",3.29,3.12
"hsa-miR-6775-5p",10.57,11.28
"hsa-miR-6776-3p",3.29,3.12
"hsa-miR-6776-5p",10.34,10.3
"hsa-miR-6777-3p",3.29,6.63
"hsa-miR-6777-5p",5.9,7.53
"hsa-miR-6778-3p",3.18,3.12
"hsa-miR-6778-5p",6.83,9.04
"hsa-miR-6779-3p",3.14,3.12
"hsa-miR-6779-5p",2.9,6.81
"hsa-miR-6780a-3p",3,3.12
"hsa-miR-6780a-5p",7.64,7.33
"hsa-miR-6780b-3p",3.27,3.12
"hsa-miR-6780b-5p",7.91,8.68
"hsa-miR-6781-3p",7.5,3.12
"hsa-miR-6781-5p",9.08,7.28
"hsa-miR-6782-3p",3.14,3.12
"hsa-miR-6782-5p",7.53,5.89
"hsa-miR-6783-3p",3.01,3.12
"hsa-miR-6783-5p",3.21,3.12
"hsa-miR-6784-3p",3.29,3.12
"hsa-miR-6784-5p",8.18,7.49
"hsa-miR-6785-3p",5.93,5.89
"hsa-miR-6785-5p",3.36,7.66
"hsa-miR-6786-3p",3.31,3.12
"hsa-miR-6786-5p",10.93,10.06
"hsa-miR-6787-3p",3.3,3.12
"hsa-miR-6787-5p",9.48,7.58
"hsa-miR-6788-3p",3.25,3.12
"hsa-miR-6788-5p",6.77,6.94
"hsa-miR-6789-3p",3.26,3.12
"hsa-miR-6789-5p",6.95,7.7
"hsa-miR-6790-3p",7.8,6.47
"hsa-miR-6790-5p",9.89,8.94
"hsa-miR-6791-3p",7.66,3.12
"hsa-miR-6791-5p",9.66,8.04
"hsa-miR-6792-3p",3.24,3.12
"hsa-miR-6792-5p",11.27,9.09
"hsa-miR-6793-3p",5.77,3.12
"hsa-miR-6793-5p",9.23,10.24
"hsa-miR-6794-3p",7.02,3.12
"hsa-miR-6794-5p",9.3,11.02
"hsa-miR-6795-3p",3.29,6.52
"hsa-miR-6795-5p",8.03,7.81
"hsa-miR-6796-3p",6.47,3.12
"hsa-miR-6796-5p",10.55,10.2
"hsa-miR-6797-3p",8.34,7.32
"hsa-miR-6797-5p",3.33,7.56
"hsa-miR-6798-3p",3.1,3.12
"hsa-miR-6798-5p",9.03,7.34
"hsa-miR-6799-3p",3.22,3.12
"hsa-miR-6799-5p",7.54,6.88
"hsa-miR-6800-3p",8.1,7.09
"hsa-miR-6800-5p",10.97,9.44
"hsa-miR-6801-3p",3.1,3.12
"hsa-miR-6801-5p",6.64,7.96
"hsa-miR-6802-3p",3.38,3.12
"hsa-miR-6802-5p",7.09,7.19
"hsa-miR-6803-3p",3.29,3.12
"hsa-miR-6803-5p",10.3,9.79
"hsa-miR-6804-3p",3.37,3.12
"hsa-miR-6804-5p",3.3,7.65
"hsa-miR-6805-5p",3.31,3.12
"hsa-miR-6806-3p",3,3.12
"hsa-miR-6806-5p",3.24,6.09
"hsa-miR-6807-3p",2.96,3.12
"hsa-miR-6807-5p",8.86,8.59
"hsa-miR-6808-3p",3.18,3.12
"hsa-miR-6808-5p",3.27,7.88
"hsa-miR-6809-3p",3.22,3.12
"hsa-miR-6809-5p",3.28,7.5
"hsa-miR-6810-3p",5.45,3.12
"hsa-miR-6810-5p",3.24,3.12
"hsa-miR-6811-3p",3.05,3.12
"hsa-miR-6811-5p",3.26,3.12
"hsa-miR-6812-3p",3.32,7.21
"hsa-miR-6812-5p",11.1,11.31
"hsa-miR-6813-3p",3.35,6.22
"hsa-miR-6813-5p",3.13,3.12
"hsa-miR-6814-3p",3.22,3.12
"hsa-miR-6814-5p",7.42,3.12
"hsa-miR-6815-3p",6.97,3.12
"hsa-miR-6815-5p",9.53,7.38
"hsa-miR-6816-3p",3.33,3.12
"hsa-miR-6816-5p",2.79,3.12
"hsa-miR-6817-3p",3.12,3.12
"hsa-miR-6817-5p",6.67,6.45
"hsa-miR-6818-3p",3.24,3.12
"hsa-miR-6818-5p",7.75,3.12
"hsa-miR-6819-3p",6.34,7.24
"hsa-miR-6819-5p",3.32,7.31
"hsa-miR-6820-3p",3.29,6.63
"hsa-miR-6820-5p",10.18,8.88
"hsa-miR-6821-3p",3.21,3.12
"hsa-miR-6821-5p",10.74,10.97
"hsa-miR-6822-3p",2.72,3.12
"hsa-miR-6822-5p",8.84,3.12
"hsa-miR-6823-3p",3.23,3.12
"hsa-miR-6823-5p",8.58,7.02
"hsa-miR-6824-3p",7.16,6.75
"hsa-miR-6824-5p",6.99,7.06
"hsa-miR-6825-3p",7.34,3.12
"hsa-miR-6825-5p",7.33,3.12
"hsa-miR-6826-3p",3.12,3.12
"hsa-miR-6826-5p",3.23,10.02
"hsa-miR-6827-3p",3.25,3.12
"hsa-miR-6827-5p",6.29,3.12
"hsa-miR-6828-3p",3,3.12
"hsa-miR-6828-5p",3.29,3.12
"hsa-miR-6829-3p",3.35,3.12
"hsa-miR-6829-5p",11.29,10.65
"hsa-miR-6830-3p",6.33,3.12
"hsa-miR-6830-5p",3.27,3.12
"hsa-miR-6831-3p",3.14,3.12
"hsa-miR-6831-5p",9.13,9.54
"hsa-miR-6832-3p",3.2,3.12
"hsa-miR-6832-5p",6.86,3.12
"hsa-miR-6833-3p",3.24,3.12
"hsa-miR-6833-5p",8.2,8.14
"hsa-miR-6834-3p",3.15,3.12
"hsa-miR-6834-5p",6.34,3.12
"hsa-miR-6835-3p",3.19,3.12
"hsa-miR-6835-5p",5.9,3.12
"hsa-miR-6836-3p",6.8,6.13
"hsa-miR-6836-5p",3.34,3.12
"hsa-miR-6837-3p",2.79,3.12
"hsa-miR-6837-5p",6.25,3.12
"hsa-miR-6838-3p",3.21,3.12
"hsa-miR-6838-5p",3.27,3.12
"hsa-miR-6839-3p",3.14,3.12
"hsa-miR-6839-5p",6.23,3.12
"hsa-miR-6840-3p",8.77,8.05
"hsa-miR-6840-5p",2.79,3.12
"hsa-miR-6841-3p",3.34,3.12
"hsa-miR-6841-5p",3.16,3.12
"hsa-miR-6842-3p",2.47,3.12
"hsa-miR-6842-5p",2.98,3.12
"hsa-miR-6843-3p",2.87,3.12
"hsa-miR-6844",3.15,3.12
"hsa-miR-6845-3p",3.21,3.12
"hsa-miR-6845-5p",8.83,7.66
"hsa-miR-6846-3p",3.27,3.12
"hsa-miR-6846-5p",9.84,8.83
"hsa-miR-6847-3p",3.27,3.12
"hsa-miR-6847-5p",5.92,3.12
"hsa-miR-6848-3p",3.34,6.69
"hsa-miR-6848-5p",3.25,3.12
"hsa-miR-6849-3p",3.28,3.12
"hsa-miR-6849-5p",8.23,7.72
"hsa-miR-6850-3p",6.26,3.12
"hsa-miR-6850-5p",6.63,7.6
"hsa-miR-6851-3p",3.25,6.51
"hsa-miR-6851-5p",6.96,7.81
"hsa-miR-6852-3p",3.05,3.12
"hsa-miR-6852-5p",3.18,3.12
"hsa-miR-6853-3p",3.11,3.12
"hsa-miR-6853-5p",3.26,3.12
"hsa-miR-6854-3p",7.42,3.12
"hsa-miR-6854-5p",5.75,3.12
"hsa-miR-6855-3p",3.28,3.12
"hsa-miR-6855-5p",3,3.12
"hsa-miR-6856-3p",3.12,3.12
"hsa-miR-6856-5p",3.21,3.12
"hsa-miR-6857-3p",3.21,3.12
"hsa-miR-6857-5p",3.21,3.12
"hsa-miR-6858-3p",6.45,3.12
"hsa-miR-6858-5p",9.72,8.75
"hsa-miR-6859-3p",3.15,3.12
"hsa-miR-6859-5p",3.2,6.95
"hsa-miR-6860",6.93,7.05
"hsa-miR-6861-3p",3.3,3.12
"hsa-miR-6861-5p",7.18,6.1
"hsa-miR-6862-3p",3.14,3.12
"hsa-miR-6862-5p",15.18,11.34
"hsa-miR-6863",3.2,3.12
"hsa-miR-6864-3p",3.18,3.12
"hsa-miR-6864-5p",3.21,3.12
"hsa-miR-6865-3p",8.38,6.56
"hsa-miR-6865-5p",3.34,7.39
"hsa-miR-6866-3p",3.14,3.12
"hsa-miR-6866-5p",3.07,3.12
"hsa-miR-6867-3p",3.13,3.12
"hsa-miR-6867-5p",9.7,9.29
"hsa-miR-6868-3p",3.2,3.12
"hsa-miR-6868-5p",6.16,6.7
"hsa-miR-6869-3p",3.01,3.12
"hsa-miR-6869-5p",8.63,8.28
"hsa-miR-6870-3p",3.08,6.25
"hsa-miR-6870-5p",9.32,9.87
"hsa-miR-6871-3p",3.28,3.12
"hsa-miR-6871-5p",3.33,3.12
"hsa-miR-6872-3p",8.29,7.13
"hsa-miR-6872-5p",6.63,8.52
"hsa-miR-6873-3p",3.16,3.12
"hsa-miR-6873-5p",7.18,6.56
"hsa-miR-6874-3p",3.02,3.12
"hsa-miR-6874-5p",3.22,3.12
"hsa-miR-6875-3p",3.3,3.12
"hsa-miR-6875-5p",7.07,9.16
"hsa-miR-6876-3p",2.79,3.12
"hsa-miR-6876-5p",6.57,3.12
"hsa-miR-6877-3p",3.28,3.12
"hsa-miR-6877-5p",5.59,7.11
"hsa-miR-6878-3p",3.13,3.12
"hsa-miR-6878-5p",3.17,3.12
"hsa-miR-6879-3p",3.25,3.12
"hsa-miR-6879-5p",13.74,13.18
"hsa-miR-6880-3p",3.29,6.66
"hsa-miR-6880-5p",8.3,8.37
"hsa-miR-6881-3p",3.21,3.12
"hsa-miR-6881-5p",7.95,7.63
"hsa-miR-6882-3p",3.18,3.12
"hsa-miR-6882-5p",3.26,3.12
"hsa-miR-6883-3p",3.21,3.12
"hsa-miR-6883-5p",3.19,3.12
"hsa-miR-6884-3p",6.24,3.12
"hsa-miR-6884-5p",3.19,3.12
"hsa-miR-6885-3p",3.26,3.12
"hsa-miR-6885-5p",9.12,9.32
"hsa-miR-6886-3p",6.04,3.12
"hsa-miR-6886-5p",8.05,6.67
"hsa-miR-6887-3p",3.1,3.12
"hsa-miR-6887-5p",9.63,8.39
"hsa-miR-6888-3p",3.06,3.12
"hsa-miR-6888-5p",3.14,3.12
"hsa-miR-6889-3p",3.27,6.93
"hsa-miR-6889-5p",11.96,9.06
"hsa-miR-6890-3p",3.29,3.12
"hsa-miR-6890-5p",7.14,8.48
"hsa-miR-6891-3p",3.21,3.12
"hsa-miR-6891-5p",10.02,9.18
"hsa-miR-6892-3p",3.3,3.12
"hsa-miR-6892-5p",9.96,9.09
"hsa-miR-6893-3p",3.35,3.12
"hsa-miR-6893-5p",10.24,9.91
"hsa-miR-6894-3p",3.17,3.12
"hsa-miR-6894-5p",7.02,7.49
"hsa-miR-6895-3p",3.13,3.12
"hsa-miR-6895-5p",3.19,3.12
"hsa-miR-7-1-3p",3.1,6.03
"hsa-miR-7-2-3p",3.15,3.12
"hsa-miR-7-5p",3.2,7.16
"hsa-miR-708-3p",3.38,3.12
"hsa-miR-708-5p",6.26,3.12
"hsa-miR-7106-3p",3.16,3.12
"hsa-miR-7106-5p",10.98,8.7
"hsa-miR-7107-3p",3.07,3.12
"hsa-miR-7107-5p",11.34,12.84
"hsa-miR-7108-3p",3.26,3.12
"hsa-miR-7108-5p",12.94,8.8
"hsa-miR-7109-3p",3.28,3.12
"hsa-miR-7109-5p",8.71,8.25
"hsa-miR-711",7.29,7.02
"hsa-miR-7110-3p",3.12,3.12
"hsa-miR-7110-5p",10.03,9.81
"hsa-miR-7111-3p",3.37,3.12
"hsa-miR-7111-5p",3.09,6.06
"hsa-miR-7112-3p",3.19,3.12
"hsa-miR-7112-5p",2.88,3.12
"hsa-miR-7113-3p",3.02,3.12
"hsa-miR-7113-5p",8.32,7.05
"hsa-miR-7114-3p",6.54,5.96
"hsa-miR-7114-5p",7.36,8.02
"hsa-miR-7150",9.16,9.16
"hsa-miR-7151-3p",6.14,8.32
"hsa-miR-7151-5p",2.91,3.12
"hsa-miR-7152-3p",3.23,8.41
"hsa-miR-7152-5p",3.3,6.96
"hsa-miR-7153-3p",2.95,3.12
"hsa-miR-7153-5p",3.22,5.96
"hsa-miR-7154-3p",3.36,3.12
"hsa-miR-7154-5p",3.35,3.12
"hsa-miR-7155-3p",3.34,6.79
"hsa-miR-7155-5p",3.27,3.12
"hsa-miR-7156-3p",5.95,3.12
"hsa-miR-7156-5p",3.35,3.12
"hsa-miR-7157-3p",8.22,3.12
"hsa-miR-7157-5p",7.76,6.66
"hsa-miR-7158-3p",2.91,3.12
"hsa-miR-7158-5p",3.03,3.12
"hsa-miR-7159-3p",3.22,3.12
"hsa-miR-7159-5p",3.28,7.21
"hsa-miR-7160-3p",3.22,3.12
"hsa-miR-7160-5p",2.99,3.12
"hsa-miR-7161-3p",3.21,3.12
"hsa-miR-7161-5p",9.36,6.84
"hsa-miR-7162-3p",10.11,7.3
"hsa-miR-7162-5p",3.01,3.12
"hsa-miR-718",8.95,8.11
"hsa-miR-744-3p",6.53,5.46
"hsa-miR-744-5p",3.22,6.89
"hsa-miR-7515",3.35,7.96
"hsa-miR-758-3p",3.15,3.12
"hsa-miR-758-5p",9.98,7.39
"hsa-miR-759",3.07,3.12
"hsa-miR-760",7.29,7.42
"hsa-miR-761",3.06,3.12
"hsa-miR-762",9.03,9.68
"hsa-miR-764",3.14,3.12
"hsa-miR-7641",11.84,12.04
"hsa-miR-765",8.38,8.2
"hsa-miR-766-3p",3.37,6.6
"hsa-miR-766-5p",3.25,3.12
"hsa-miR-767-3p",3.06,3.12
"hsa-miR-767-5p",3.13,3.12
"hsa-miR-769-3p",9.38,6.25
"hsa-miR-769-5p",3.38,3.12
"hsa-miR-770-5p",3.33,6.47
"hsa-miR-7702",3.23,3.12
"hsa-miR-7703",3.06,3.12
"hsa-miR-7704",10.63,8.31
"hsa-miR-7705",2.76,3.12
"hsa-miR-7706",8.13,3.12
"hsa-miR-7843-3p",3.05,3.12
"hsa-miR-7843-5p",3.25,3.12
"hsa-miR-7844-5p",3.17,3.12
"hsa-miR-7845-5p",11.88,9.33
"hsa-miR-7846-3p",3.38,7.61
"hsa-miR-7847-3p",7.72,9.5
"hsa-miR-7848-3p",3.27,3.12
"hsa-miR-7849-3p",3.28,3.12
"hsa-miR-7850-5p",6.71,3.12
"hsa-miR-7851-3p",3.23,3.12
"hsa-miR-7852-3p",3.19,3.12
"hsa-miR-7853-5p",3.13,3.12
"hsa-miR-7854-3p",6.7,6.79
"hsa-miR-7855-5p",6.1,3.12
"hsa-miR-7856-5p",3.27,3.12
"hsa-miR-7973",3.14,3.12
"hsa-miR-7974",7.54,6.16
"hsa-miR-7975",12.25,15.18
"hsa-miR-7976",3.37,3.12
"hsa-miR-7977",9.94,14.87
"hsa-miR-7978",7.03,3.12
"hsa-miR-802",2.93,3.12
"hsa-miR-8052",3.36,3.12
"hsa-miR-8053",3.16,3.12
"hsa-miR-8054",7.07,3.12
"hsa-miR-8055",7.53,7.58
"hsa-miR-8056",3.22,3.12
"hsa-miR-8057",3.15,3.12
"hsa-miR-8058",3.16,3.12
"hsa-miR-8059",2.95,3.12
"hsa-miR-8060",8.61,9.35
"hsa-miR-8061",3.17,3.12
"hsa-miR-8062",3.11,3.12
"hsa-miR-8063",11.61,8.51
"hsa-miR-8064",12.01,9.32
"hsa-miR-8065",7.13,3.12
"hsa-miR-8066",3.17,3.12
"hsa-miR-8067",3.17,3.12
"hsa-miR-8068",3.35,3.12
"hsa-miR-8069",11.28,11.42
"hsa-miR-8070",6.8,3.12
"hsa-miR-8071",8.02,7.2
"hsa-miR-8072",8.97,8.95
"hsa-miR-8073",8.77,8.2
"hsa-miR-8074",3.23,3.12
"hsa-miR-8075",2.99,3.12
"hsa-miR-8076",3.05,3.12
"hsa-miR-8077",7.15,7.89
"hsa-miR-8078",7.58,8.58
"hsa-miR-8079",3.22,3.12
"hsa-miR-8080",8.13,3.12
"hsa-miR-8081",3.01,3.12
"hsa-miR-8082",3.34,3.12
"hsa-miR-8083",3.34,3.12
"hsa-miR-8084",3.03,3.12
"hsa-miR-8085",3.3,3.12
"hsa-miR-8086",3.16,3.12
"hsa-miR-8087",9.04,6.63
"hsa-miR-8088",7.35,7.12
"hsa-miR-8089",8.83,8.24
"hsa-miR-8485",3.11,9.67
"hsa-miR-873-3p",3.06,3.12
"hsa-miR-873-5p",3.2,3.12
"hsa-miR-874-3p",10.3,8.34
"hsa-miR-874-5p",3.18,3.12
"hsa-miR-875-3p",3.1,3.12
"hsa-miR-875-5p",3.01,3.12
"hsa-miR-876-3p",3.12,3.12
"hsa-miR-876-5p",3.17,3.12
"hsa-miR-877-5p",6.7,7.14
"hsa-miR-885-3p",3.21,3.12
"hsa-miR-885-5p",3.21,3.12
"hsa-miR-887-3p",9.62,7.4
"hsa-miR-887-5p",3.17,3.12
"hsa-miR-888-3p",3.19,3.12
"hsa-miR-888-5p",3.11,3.12
"hsa-miR-889-3p",7.08,3.12
"hsa-miR-889-5p",3.18,3.12
"hsa-miR-890",3.15,3.12
"hsa-miR-891a-3p",6.74,3.12
"hsa-miR-891a-5p",7.17,3.12
"hsa-miR-891b",3.17,3.12
"hsa-miR-892a",3.28,3.12
"hsa-miR-892b",3.14,3.12
"hsa-miR-892c-3p",3.23,3.12
"hsa-miR-892c-5p",3.25,3.12
"hsa-miR-9-3p",11.9,9.25
"hsa-miR-9-5p",3.29,3.12
"hsa-miR-920",5.97,5.54
"hsa-miR-921",3.12,5.89
"hsa-miR-922",2.66,3.12
"hsa-miR-924",3.28,3.12
"hsa-miR-92a-1-5p",7.81,6.1
"hsa-miR-92a-2-5p",3.38,3.12
"hsa-miR-92a-3p",5.46,9.12
"hsa-miR-92b-3p",6.14,3.12
"hsa-miR-92b-5p",5.89,3.12
"hsa-miR-93-3p",6.12,3.12
"hsa-miR-93-5p",6.46,10.83
"hsa-miR-933",3.33,6.8
"hsa-miR-934",3.18,3.12
"hsa-miR-935",3.36,3.12
"hsa-miR-936",7.45,6.84
"hsa-miR-937-3p",3.25,3.12
"hsa-miR-937-5p",9.79,8.8
"hsa-miR-938",6.8,3.12
"hsa-miR-939-3p",3.17,3.12
"hsa-miR-939-5p",10.28,8.76
"hsa-miR-940",8.11,7.5
"hsa-miR-941",2.65,3.12
"hsa-miR-942-3p",8.02,6.35
"hsa-miR-942-5p",3.22,3.12
"hsa-miR-943",3.3,3.12
"hsa-miR-944",7.47,5.43
"hsa-miR-95-3p",3.33,3.12
"hsa-miR-95-5p",2.96,3.12
"hsa-miR-9500",3.12,3.12
"hsa-miR-96-3p",3.06,3.12
"hsa-miR-96-5p",7.26,9.72
"hsa-miR-98-3p",5.91,3.12
"hsa-miR-98-5p",6.48,8.17
"hsa-miR-99a-3p",6.05,3.12
"hsa-miR-99a-5p",3.27,7.95
"hsa-miR-99b-3p",11.47,7.07
"hsa-miR-99b-5p",6.62,8.66
