"","GSM2445880","GSM2445881","GSM2445882","GSM2445883","GSM2445884","GSM2445885","GSM2445886","GSM2445887","GSM2445888","GSM2445889","GSM2445890","GSM2445891","GSM2445892","GSM2445893","GSM2445894","GSM2445895","GSM2445896","GSM2445897","GSM2445898","GSM2445899","GSM2445900","GSM2445901","GSM2445902","GSM2445903","GSM2445904","GSM2445905","GSM2445906","GSM2445907","GSM2445908","GSM2445909","GSM2445910","GSM2445911","GSM2445912","GSM2445913","GSM2445914","GSM2445915","GSM2445916","GSM2445917","GSM2445918","GSM2445919","GSM2445920"
"hsa-miR-139-5p",3.74953426766926,3.71918344048179,3.68257329734758,3.72900887033786,3.71039319217052,3.71039319217052,3.73552217729654,3.72683121703249,3.70929063572336,3.72027846523333,3.70708299177171,3.71699089440494,3.69041709553247,3.68369645430652,3.69821847822441,3.71918344048179,3.73443866613717,3.72137265947682,3.69376571221778,3.72137265947682,3.67355642399014,3.68144926531496,3.73768676140986,3.73009646559547,3.7235585614721,3.70708299177171,3.71699089440494,3.67694435910691,3.70487196445635,3.70929063572336,3.72027846523333,3.72683121703249,3.69265037003553,3.71149490665009,3.70265754339091,3.70376517879341,3.70265754339091,3.72683121703249,3.70708299177171,3.7279204545632,3.71259578044703
"hsa-miR-140-3p",3.71259578044703,3.7279204545632,3.71918344048179,3.7158933705476,3.67694435910691,3.62993940943954,3.67016051412663,3.68481873755322,3.69488019279919,3.70487196445635,3.6724253419715,3.69376571221778,3.65191274464578,3.73876783680019,3.68481873755322,3.72900887033786,3.72465027173297,3.72574115650395,3.67919857056692,3.68369645430652,3.64385618977472,3.67355642399014,3.70597790168252,3.69265037003553,3.70043971814109,3.71039319217052,3.64154602908752,3.71259578044703,3.69932952567316,3.71479501111816,3.70708299177171,3.72465027173297,3.67355642399014,3.70597790168252,3.70487196445635,3.65535182861255,3.67581593117227,3.70376517879341,3.69488019279919,3.70376517879341,3.70265754339091
"hsa-let-7d-3p",3.73335434061383,3.64038956005495,3.605257262939,3.70818723602071,3.76341157447001,3.93168305705981,3.87970576628229,3.87970576628229,3.674686619928,3.64154602908752,3.68481873755322,3.70818723602071,3.74738739965272,3.63575439127776,3.605257262939,3.58616424593091,3.58014548442338,3.69376571221778,3.68818035858693,3.67016051412663,3.75060650483559,3.60050764534579,3.71808758396052,3.72574115650395,3.61235249875266,3.67807190511264,3.87381319835909,3.61235249875266,3.64270157183323,3.57410150808939,3.59693514238723,3.60762622084549,3.674686619928,3.6667565918848,3.68257329734758,3.76341157447001,3.70376517879341,3.67919857056692,3.73443866613717,3.66902676550963,3.69041709553247
"hsa-miR-219b-5p",3.67355642399014,3.69821847822441,3.66334461936608,3.71479501111816,3.70265754339091,3.66106547980695,3.65878273401283,3.63923216324928,3.68257329734758,3.65878273401283,3.66902676550963,3.66106547980695,3.67581593117227,3.70376517879341,3.73226919950145,3.69932952567316,3.68594014844598,3.66220549965362,3.68481873755322,3.67129337248158,3.68594014844598,3.69932952567316,3.67016051412663,3.68257329734758,3.6959938131099,3.67919857056692,3.69041709553247,3.73768676140986,3.7311832415722,3.73876783680019,3.7158933705476,3.72465027173297,3.70265754339091,3.69488019279919,3.68481873755322,3.67016051412663,3.6959938131099,3.68032435684402,3.69041709553247,3.69265037003553,3.68818035858693
"hsa-miR-92b-3p",3.71699089440494,3.69488019279919,3.58496250072116,3.65191274464578,3.72465027173297,3.81352468929781,3.81249822533356,3.81557542886257,3.64385618977472,3.67694435910691,3.68369645430652,3.65535182861255,3.65420637794429,3.6667565918848,3.64154602908752,3.69041709553247,3.70818723602071,3.67919857056692,3.61706334388818,3.68257329734758,3.68594014844598,3.59931779369823,3.6724253419715,3.67355642399014,3.64731450954714,3.674686619928,3.76977173924945,3.64154602908752,3.66106547980695,3.64731450954714,3.67016051412663,3.68929916053589,3.64616265715789,3.67129337248158,3.6507645591169,3.65191274464578,3.63923216324928,3.69376571221778,3.69041709553247,3.6915341649192,3.65191274464578
"hsa-miR-543",3.74092756031863,3.67919857056692,3.62643913669732,3.64270157183323,3.66902676550963,3.61470984411521,3.69710657447697,3.68032435684402,3.66220549965362,3.69041709553247,3.64616265715789,3.68481873755322,3.60762622084549,3.72027846523333,3.66902676550963,3.71699089440494,3.71699089440494,3.66562016406638,3.68594014844598,3.69710657447697,3.66220549965362,3.64385618977472,3.72900887033786,3.68481873755322,3.68594014844598,3.71808758396052,3.68818035858693,3.65535182861255,3.66448284036468,3.62410089462811,3.69821847822441,3.67355642399014,3.64038956005495,3.69488019279919,3.68481873755322,3.64731450954714,3.64961545906341,3.73876783680019,3.69265037003553,3.7158933705476,3.68257329734758
"hsa-miR-451a",3.69265037003553,3.64385618977472,3.63923216324928,3.65992455840238,3.68594014844598,3.71039319217052,3.79389588254888,3.78764141448333,3.83390207666916,3.66106547980695,3.56193705962243,3.85996954822103,3.61353165291793,3.62760683812965,3.47897180503294,3.75808993420181,3.82374936030827,3.70043971814109,3.73335434061383,3.76128527336162,3.65992455840238,3.83794324189103,3.67581593117227,3.63226821549951,3.72465027173297,3.6724253419715,3.53977919169849,3.62175885670973,3.54101915313356,3.54473265593262,3.68818035858693,3.5765221379205,3.73876783680019,3.6959938131099,3.85598969730848,3.68032435684402,3.63343121035563,3.67581593117227,3.65191274464578,3.54843662469604,3.5765221379205
"hsa-miR-9-3p",3.65191274464578,3.67355642399014,3.70487196445635,3.75808993420181,3.70929063572336,3.65535182861255,3.65535182861255,3.62760683812965,3.69932952567316,3.66562016406638,3.67694435910691,3.64616265715789,3.70376517879341,3.61823865559545,3.65764000520782,3.65420637794429,3.6564963705535,3.72900887033786,3.69821847822441,3.71369581484336,3.53480866123175,3.70597790168252,3.65992455840238,3.71259578044703,3.68818035858693,3.62643913669732,3.58014548442338,3.67807190511264,3.70818723602071,3.73226919950145,3.6724253419715,3.6724253419715,3.69041709553247,3.6564963705535,3.66334461936608,3.68594014844598,3.6724253419715,3.65420637794429,3.66334461936608,3.65535182861255,3.674686619928
"hsa-let-7a-5p",3.67129337248158,3.65992455840238,3.63691458035588,3.58736499093646,3.64385618977472,3.72574115650395,3.72900887033786,3.70265754339091,3.63923216324928,3.65764000520782,3.68369645430652,3.6667565918848,3.68144926531496,3.62760683812965,3.68369645430652,3.64500988439109,3.6507645591169,3.66106547980695,3.6507645591169,3.64385618977472,3.67919857056692,3.65878273401283,3.63575439127776,3.66562016406638,3.66562016406638,3.64961545906341,3.71259578044703,3.68706068833989,3.58976348698498,3.65191274464578,3.67129337248158,3.66334461936608,3.64270157183323,3.64385618977472,3.69932952567316,3.67919857056692,3.61235249875266,3.64846544302731,3.63691458035588,3.62058641045188,3.64154602908752
"hsa-miR-1224-5p",3.57893871309339,3.61470984411521,3.64270157183323,3.62760683812965,3.69821847822441,3.71259578044703,3.6724253419715,3.64270157183323,3.65535182861255,3.64038956005495,3.67694435910691,3.64500988439109,3.67919857056692,3.65764000520782,3.67581593117227,3.62410089462811,3.6564963705535,3.61588707391606,3.69932952567316,3.61706334388818,3.78972925137577,3.69710657447697,3.63575439127776,3.62175885670973,3.611172380044,3.64154602908752,3.70487196445635,3.66106547980695,3.64500988439109,3.67016051412663,3.63923216324928,3.63691458035588,3.64616265715789,3.64154602908752,3.61353165291793,3.6667565918848,3.66220549965362,3.5981269599196,3.64846544302731,3.61470984411521,3.6564963705535
"hsa-miR-222-3p",3.67581593117227,3.67129337248158,3.66448284036468,3.64154602908752,3.65992455840238,3.66902676550963,3.65535182861255,3.63807383718072,3.63459326844576,3.63343121035563,3.63226821549951,3.62877359520165,3.66106547980695,3.62760683812965,3.62993940943954,3.63575439127776,3.64270157183323,3.63110428236588,3.65878273401283,3.62760683812965,3.62760683812965,3.63807383718072,3.64038956005495,3.64500988439109,3.61235249875266,3.62293035092018,3.6507645591169,3.61941301059794,3.64500988439109,3.69041709553247,3.62410089462811,3.66562016406638,3.62993940943954,3.62760683812965,3.63691458035588,3.65764000520782,3.64038956005495,3.63110428236588,3.63459326844576,3.62293035092018,3.6507645591169
"hsa-miR-744-5p",3.72027846523333,3.66562016406638,3.66106547980695,3.65420637794429,3.61706334388818,3.61823865559545,3.65992455840238,3.65878273401283,3.63459326844576,3.66562016406638,3.63575439127776,3.64038956005495,3.59693514238723,3.68929916053589,3.63807383718072,3.66789212523023,3.70487196445635,3.65535182861255,3.60050764534579,3.63110428236588,3.63343121035563,3.5933537709803,3.62760683812965,3.62410089462811,3.64038956005495,3.66220549965362,3.64154602908752,3.61235249875266,3.5909612413426,3.64038956005495,3.6507645591169,3.64731450954714,3.59215800212536,3.65992455840238,3.61235249875266,3.61588707391606,3.59215800212536,3.65191274464578,3.6564963705535,3.674686619928,3.63110428236588
"hsa-miR-151a-3p",3.69376571221778,3.6507645591169,3.78450398292957,3.58736499093646,3.63807383718072,3.58736499093646,3.58976348698498,3.58014548442338,3.62175885670973,3.63459326844576,3.60644222813161,3.64270157183323,3.62760683812965,3.66448284036468,3.63691458035588,3.65191274464578,3.59215800212536,3.62877359520165,3.66448284036468,3.62527048937469,3.61235249875266,3.61470984411521,3.64731450954714,3.605257262939,3.61706334388818,3.63110428236588,3.5981269599196,3.62527048937469,3.62293035092018,3.58736499093646,3.59931779369823,3.58976348698498,3.60762622084549,3.64038956005495,3.60169651648096,3.64731450954714,3.63226821549951,3.61470984411521,3.62760683812965,3.62175885670973,3.63575439127776
"hsa-miR-320b",3.53106949272595,3.62058641045188,3.62643913669732,3.57531233068744,3.62643913669732,3.61941301059794,3.53977919169849,3.57410150808939,3.605257262939,3.611172380044,3.6564963705535,3.5909612413426,3.65764000520782,3.57773093149008,3.62877359520165,3.54225804976692,3.59931779369823,3.58736499093646,3.63923216324928,3.5909612413426,3.67016051412663,3.674686619928,3.59931779369823,3.61941301059794,3.58616424593091,3.59215800212536,3.62058641045188,3.63923216324928,3.64154602908752,3.64961545906341,3.63226821549951,3.64270157183323,3.64961545906341,3.62527048937469,3.63226821549951,3.62175885670973,3.65878273401283,3.58976348698498,3.61823865559545,3.605257262939,3.62527048937469
"hsa-miR-125b-2-3p",3.57773093149008,3.59215800212536,3.59454854955035,3.61470984411521,3.5957423394744,3.56803210477128,3.52857131887076,3.53106949272595,3.60050764534579,3.60050764534579,3.60050764534579,3.60288440871842,3.60999129521268,3.61470984411521,3.60169651648096,3.611172380044,3.59215800212536,3.61353165291793,3.63459326844576,3.58616424593091,3.56193705962243,3.59454854955035,3.57531233068744,3.5981269599196,3.59215800212536,3.59931779369823,3.55704241526372,3.63110428236588,3.60762622084549,3.60880924267552,3.5957423394744,3.611172380044,3.60644222813161,3.60762622084549,3.5957423394744,3.611172380044,3.61941301059794,3.5909612413426,3.60407132366886,3.59454854955035,3.59454854955035
"hsa-miR-221-3p",3.57288966842058,3.57893871309339,3.63923216324928,3.62993940943954,3.59931779369823,3.61941301059794,3.58976348698498,3.61588707391606,3.58856473740135,3.60407132366886,3.5837597536395,3.57410150808939,3.61353165291793,3.50842865253186,3.56924802986718,3.56437816856506,3.5933537709803,3.65764000520782,3.61823865559545,3.60288440871842,3.58014548442338,3.59931779369823,3.55336050333533,3.59454854955035,3.58135124716878,3.56437816856506,3.55336050333533,3.57167680997093,3.57773093149008,3.61353165291793,3.59454854955035,3.57893871309339,3.60050764534579,3.57288966842058,3.57410150808939,3.60169651648096,3.5957423394744,3.5765221379205,3.57531233068744,3.58014548442338,3.58014548442338
"hsa-miR-136-3p",3.58976348698498,3.61588707391606,3.60407132366886,3.63807383718072,3.57288966842058,3.52857131887076,3.52481592835751,3.47248777146274,3.5933537709803,3.58135124716878,3.5837597536395,3.56559717585422,3.5909612413426,3.56924802986718,3.58496250072116,3.5668151540109,3.60050764534579,3.60762622084549,3.605257262939,3.59931779369823,3.4276061727819,3.62058641045188,3.59693514238723,3.61706334388818,3.61706334388818,3.58014548442338,3.48155728070859,3.64731450954714,3.58856473740135,3.62293035092018,3.62175885670973,3.63691458035588,3.62527048937469,3.60169651648096,3.611172380044,3.60407132366886,3.62175885670973,3.60407132366886,3.5933537709803,3.58736499093646,3.59454854955035
"hsa-miR-330-3p",3.60644222813161,3.60999129521268,3.53729606709084,3.56559717585422,3.55090066464752,3.50716034911752,3.51349074558812,3.56315813040281,3.58135124716878,3.5981269599196,3.605257262939,3.58135124716878,3.5668151540109,3.611172380044,3.57410150808939,3.5981269599196,3.61823865559545,3.5837597536395,3.5837597536395,3.58135124716878,3.54843662469604,3.55090066464752,3.61706334388818,3.57773093149008,3.57167680997093,3.60644222813161,3.54596836910529,3.56559717585422,3.57288966842058,3.58014548442338,3.5981269599196,3.62410089462811,3.54966917072649,3.59931779369823,3.58616424593091,3.55213110825378,3.55826763405574,3.60762622084549,3.5933537709803,3.62410089462811,3.5957423394744
"hsa-let-7c-5p",3.58616424593091,3.54473265593262,3.54843662469604,3.47638168756724,3.55581615506164,3.62175885670973,3.64154602908752,3.61941301059794,3.5668151540109,3.61353165291793,3.56924802986718,3.61235249875266,3.56193705962243,3.60880924267552,3.56803210477128,3.605257262939,3.55949181320504,3.57410150808939,3.63923216324928,3.5837597536395,3.64500988439109,3.55213110825378,3.54843662469604,3.53356334821451,3.5765221379205,3.60169651648096,3.61235249875266,3.56803210477128,3.50589092972996,3.53356334821451,3.5668151540109,3.53977919169849,3.53231695933277,3.57773093149008,3.58014548442338,3.5837597536395,3.52732060787705,3.60762622084549,3.55213110825378,3.55458885167764,3.5668151540109
"hsa-let-7f-5p",3.59215800212536,3.5668151540109,3.55213110825378,3.4905701304462,3.53231695933277,3.60999129521268,3.62877359520165,3.58496250072116,3.54473265593262,3.55704241526372,3.57410150808939,3.55458885167764,3.57893871309339,3.52606881166759,3.59215800212536,3.54843662469604,3.56193705962243,3.55213110825378,3.55458885167764,3.55090066464752,3.52606881166759,3.56924802986718,3.53480866123175,3.5765221379205,3.5933537709803,3.54101915313356,3.59215800212536,3.5933537709803,3.4867143730307,3.53977919169849,3.58616424593091,3.57531233068744,3.53729606709084,3.54101915313356,3.605257262939,3.56559717585422,3.50207595604579,3.56193705962243,3.5197934862411,3.51601514700366,3.52857131887076
"hsa-miR-125b-1-3p",3.4995270242151,3.51601514700366,3.52105073690096,3.55336050333533,3.57531233068744,3.62643913669732,3.53231695933277,3.55213110825378,3.52606881166759,3.54473265593262,3.60644222813161,3.55090066464752,3.59215800212536,3.54966917072649,3.60880924267552,3.5385381636298,3.54101915313356,3.55581615506164,3.58255600301406,3.51475349843975,3.59931779369823,3.56559717585422,3.48800077083407,3.56315813040281,3.49697358099828,3.5385381636298,3.60880924267552,3.56559717585422,3.55949181320504,3.56924802986718,3.54966917072649,3.54720302475693,3.58014548442338,3.53106949272595,3.52356195605701,3.57531233068744,3.5668151540109,3.4995270242151,3.56559717585422,3.50462039240355,3.50842865253186
"hsa-miR-889-3p",3.53231695933277,3.55336050333533,3.54966917072649,3.55581615506164,3.54966917072649,3.50589092972996,3.5298209465287,3.53106949272595,3.55704241526372,3.54473265593262,3.48542682717024,3.53231695933277,3.49697358099828,3.58616424593091,3.5765221379205,3.58616424593091,3.55213110825378,3.57531233068744,3.5197934862411,3.57410150808939,3.45680614923047,3.5385381636298,3.54720302475693,3.54843662469604,3.58496250072116,3.5298209465287,3.44757919654888,3.60169651648096,3.56803210477128,3.5837597536395,3.5385381636298,3.56315813040281,3.5197934862411,3.54349588342577,3.53356334821451,3.50842865253186,3.52105073690096,3.56559717585422,3.54473265593262,3.5385381636298,3.52732060787705
"hsa-miR-409-3p",3.56193705962243,3.50969584193339,3.56803210477128,3.51349074558812,3.55826763405574,3.58496250072116,3.5909612413426,3.62643913669732,3.50716034911752,3.53729606709084,3.5385381636298,3.53977919169849,3.5033487351675,3.54966917072649,3.53231695933277,3.53356334821451,3.49825086752783,3.51727569320958,3.51096191927738,3.51727569320958,3.60288440871842,3.47248777146274,3.53605290024021,3.52732060787705,3.4944156103975,3.54966917072649,3.5957423394744,3.51601514700366,3.53356334821451,3.46597446450407,3.51475349843975,3.50589092972996,3.52732060787705,3.54596836910529,3.51475349843975,3.51475349843975,3.51853513898218,3.53356334821451,3.54596836910529,3.54966917072649,3.51349074558812
"hsa-miR-125b-5p",3.55090066464752,3.46597446450407,3.50589092972996,3.51096191927738,3.51853513898218,3.48026512205446,3.49697358099828,3.50589092972996,3.54966917072649,3.57893871309339,3.58736499093646,3.5933537709803,3.57046293102604,3.4995270242151,3.4944156103975,3.53231695933277,3.39643353125099,3.60644222813161,3.63343121035563,3.57410150808939,3.56071495447448,3.50462039240355,3.55581615506164,3.5298209465287,3.50716034911752,3.54473265593262,3.50207595604579,3.46466826700344,3.46597446450407,3.45680614923047,3.48542682717024,3.44757919654888,3.49697358099828,3.53729606709084,3.54101915313356,3.58976348698498,3.52732060787705,3.5668151540109,3.5197934862411,3.53106949272595,3.58255600301406
"hsa-miR-484",3.56924802986718,3.53977919169849,3.5668151540109,3.57893871309339,3.55581615506164,3.62993940943954,3.57167680997093,3.61588707391606,3.50589092972996,3.52857131887076,3.58856473740135,3.52105073690096,3.54349588342577,3.4594316186373,3.4867143730307,3.48155728070859,3.56071495447448,3.57288966842058,3.46988597627446,3.51475349843975,3.52105073690096,3.4905701304462,3.46336088581666,3.56559717585422,3.47508488294878,3.52230689287139,3.55826763405574,3.50716034911752,3.50716034911752,3.55704241526372,3.51727569320958,3.5033487351675,3.53231695933277,3.51349074558812,3.51475349843975,3.56315813040281,3.52732060787705,3.49569516262407,3.53106949272595,3.50462039240355,3.50716034911752
