"","GSM980306","GSM980307","GSM980308","GSM980309","GSM980310","GSM980311","GSM980312","GSM980313","GSM980314","GSM980315","GSM980316","GSM980317","GSM980318","GSM980319","GSM980320","GSM980321","GSM980322","GSM980323","GSM980324","GSM980325"
"hsa-miR-765",-0.683,0.158,1.038,0.683,0.038,0.047,-0.239,-0.057,0.223,0.223,-0.132,-0.093,0.283,-0.6,-0.004,0.415,0.135,-0.103,0.197,-0.033
"hsa-miR-770-5p",-0.053,-0.331,-0.012,0.053,-0.447,0.02,-0.053,0.201,-0.158,-0.121,0.054,-0.011,-0.018,-0.418,-0.284,0.062,0.195,0.021,0.016,0.011
"hsa-miR-675-5p",-1.418,0.013,-0.61,-1.943,0.021,-0.008,-1.944,-0.243,-0.013,-0.034,0.488,-0.279,-2.321,-1.575,0.008,0.973,-0.925,-0.074,0.084,0.274
"hsa-miR-675-3p",0.063,-0.489,-0.229,0.415,0.107,1.137,0.821,-0.029,-0.441,-0.602,0.682,1.013,-0.489,0.049,0.478,0.451,-0.16,0.196,-0.276,-0.018
"hsa-miR-298",-0.162,-0.271,0.273,0.013,-0.072,0.1,-0.156,-0.053,0.228,0.2,-0.26,-0.094,-0.355,-0.458,-0.013,-0.629,0.024,-0.158,0.065,0.154
"hsa-miR-891a-5p",0.597,-0.039,-0.278,0.302,0.162,0.284,-0.435,-0.433,0.19,-0.151,0.644,-0.326,-0.497,2.002,0.026,-0.327,0.015,0,0.414,0
"hsa-miR-300",-0.021,0.021,-0.056,0.215,-0.152,0.291,-0.195,-0.15,-0.088,0.154,-0.17,-0.17,0.741,1.038,0.179,-0.123,0.292,0.461,-0.313,0.022
"hsa-miR-892a",0.015,0.321,-0.261,0.049,-0.18,0.118,-0.235,0.028,0.218,-0.292,-0.34,-0.149,-0.095,0.122,-0.002,-0.253,0.111,0.006,-0.024,0.221
"hsa-miR-450b-5p",0.118,0.087,-0.139,1.555,-0.2,-0.077,3.971,0.064,-0.103,0.023,0.026,0.008,-0.082,-0.008,-0.389,0.033,0.16,-0.253,0.015,-0.327
"hsa-miR-450b-3p",-0.047,0.027,-0.051,0.066,-0.025,-0.025,0.052,0.012,0.131,0.226,-0.169,0.257,0.182,0.26,-0.188,-0.012,0.226,-0.12,-0.176,-0.108
"hsa-miR-874-3p",-2.586,-2.148,-0.42,-1.441,0.287,0.301,-2.941,-0.538,-1.658,0.14,-0.407,0.05,-3.821,-3.926,0.608,-0.921,-2.27,0.266,0.041,0.131
"hsa-miR-890",-0.029,-0.197,-0.33,0.881,-0.002,0.002,0.121,0.404,-0.026,-0.137,0.39,0.061,-0.2,-0.389,-0.09,0.134,0.522,-0.188,0.05,0.225
"hsa-miR-891b",1.072,1.298,0.398,-0.111,0,-0.099,0.514,0.103,1.286,0,0.085,-0.039,1.611,0.002,0.058,-0.052,1.412,-0.184,0.121,-0.267
"hsa-miR-888-5p",0.37,0.059,0.166,-0.117,-0.223,-0.352,-0.152,-0.026,-0.157,-0.013,0.411,-0.146,-0.176,0.619,-0.116,0.055,0.013,-0.139,0.076,-0.236
"hsa-miR-888-3p",0.328,-0.239,0.123,-0.114,-0.212,-0.224,0.272,0.162,0.134,-0.24,0.159,0.027,0.523,0.16,-0.272,-0.33,-0.153,-0.15,0.012,0.021
"hsa-miR-892b",-0.007,0.007,0.209,-0.311,0.103,0.174,-0.286,0.136,0.28,-0.067,0.041,0.312,0.995,0.314,-0.039,-0.292,-0.381,-0.014,-0.349,-0.275
"hsa-miR-541-5p",-0.743,0.088,0.165,0.123,0.154,0.647,-0.254,-0.586,-0.125,0.079,0.194,0.151,-0.039,0.404,-0.237,-0.115,-0.13,-0.354,0.039,0.114
"hsa-miR-541-3p",0.747,0.431,-0.19,0.251,0.22,0.063,0.193,-0.029,-0.055,-0.156,0.082,-0.322,0.266,-0.064,0.017,-0.02,-0.097,-0.263,-0.065,-0.053
"hsa-miR-889-3p",-0.192,-0.022,-0.132,-0.349,-0.061,0.248,0.655,-0.08,0.402,-0.171,0.303,-0.119,-0.006,-0.245,0.018,-0.059,0.151,0.031,0.196,-0.202
"hsa-miR-875-5p",0.406,1.11,0.049,-0.017,0.011,-0.278,-0.084,-0.235,0.266,0.184,0.201,-0.06,0.072,0.019,-0.193,-0.146,0.072,0.126,-0.003,0.142
"hsa-miR-875-3p",0.134,0.793,0.335,-0.137,-0.133,0.068,-0.291,-0.259,0.159,-0.161,-0.054,-0.399,0.266,0.506,0.029,-0.511,-0.02,-0.207,-0.117,-0.233
"hsa-miR-876-5p",-0.265,0.082,-0.091,0.062,0.071,-0.106,0.279,-0.004,0.119,-0.082,0.213,-0.107,-0.052,0.004,-0.144,0.648,0.25,-0.173,-0.063,0.346
"hsa-miR-876-3p",-0.031,0.256,-0.095,-0.078,-0.217,0.151,0.206,0.091,-0.007,0.037,0.084,-0.087,0.108,-0.261,-0.073,-0.042,0.299,-0.294,-0.001,-0.022
"hsa-miR-708-5p",-0.026,0.508,0.85,-0.446,-0.088,-0.65,-0.119,0.056,0.201,-0.036,-0.006,-0.184,-0.128,-0.033,0.093,-0.035,-0.047,0.006,-0.342,0.082
"hsa-miR-708-3p",-0.112,0.223,-0.044,-0.406,-0.044,-0.012,0.18,-0.294,0.049,0.012,-0.13,-0.188,0.271,0.59,-0.096,-0.237,0.049,-0.037,-0.491,0.18
"hsa-miR-147b-3p",0.079,-0.415,-0.512,-0.009,-0.452,-0.082,-0.103,0.009,0.545,-0.26,-0.038,-0.232,0.068,1.19,-0.318,-0.044,0.095,0.145,-0.035,-0.285
"hsa-miR-190b-5p",0.88,1.036,0.639,-0.148,0.04,0.11,0.341,-0.032,0.435,-0.005,0.068,0.005,0.378,-0.04,-0.012,-0.174,0.025,0.166,-0.28,-0.139
"hsa-miR-744-5p",-1.641,0.432,0.598,-0.178,0.244,0.043,-0.043,0.603,-0.005,0.52,0.273,0.303,-0.755,-0.593,0.595,0.532,0.23,0.005,0.035,-0.125
"hsa-miR-744-3p",2.92,-0.076,-0.118,-0.174,-0.388,0.006,-0.27,-0.481,-0.216,-0.101,-0.401,0.303,-0.006,1.266,2.065,-0.4,0.126,0.193,0.018,-0.24
"hsa-miR-885-5p",-0.416,-1.074,-0.009,0.009,0.734,1.49,0.319,0.867,-1.616,0.796,1.023,0.41,-1.38,-1.33,1.852,0.628,-1.826,0.415,0.377,0.395
"hsa-miR-885-3p",-2.954,-0.033,0.709,-0.339,1.114,1.009,-2.749,1.233,0.293,0.456,1.191,0.803,-3.98,-3.813,0.828,2.348,-1.135,0.96,0.033,0.53
"hsa-miR-877-5p",-3.24,0.794,-0.23,0.794,0.591,0.597,-1.721,0.23,-1.584,1.215,1.289,0.44,-2.748,-2.051,1.403,1.282,-0.409,0.614,0.398,0.261
"hsa-miR-877-3p",1.604,0.012,0.429,0.22,-0.239,-0.133,-0.066,-0.012,-0.126,0.114,-0.025,0.059,-0.247,1.954,2.171,0.834,-0.34,0.363,0.576,0.118
"hsa-miR-887-3p",-0.079,0.337,0.105,-0.201,-0.394,-0.036,-0.44,-0.248,-0.142,0.118,-0.255,-0.189,-0.082,0.113,0.019,0.087,-0.393,0.013,-0.032,-0.013
"hsa-miR-665",-0.752,-0.573,-0.25,-0.849,-0.251,-0.144,-0.971,0.561,-0.686,-0.09,0.455,0.153,-0.593,-1.134,-0.332,0.472,-0.035,0.035,0.434,0.126
"hsa-miR-873-5p",-0.121,0.259,0.024,0.165,-0.152,-0.052,0.066,-0.052,0.111,0.118,0.119,-0.228,0.321,0.28,0.012,0.006,0.252,-0.094,0.321,-0.006
"hsa-miR-543",-0.204,-0.279,0.044,-0.667,0.452,0.001,-0.185,-0.186,-0.207,-0.266,-0.463,0.305,-0.059,-0.258,-0.188,-0.001,-0.558,0.191,1.6,0.336
"hsa-miR-374b-5p",-0.382,-1.642,-0.492,0.724,0.054,1.016,-1.81,0.835,-1.291,0.285,0.32,0.497,-0.955,-2.775,0.573,1.06,-1.03,1.826,0.57,0.96
"hsa-miR-374b-3p",0,0,0.376,-0.074,0.402,-0.015,-0.094,0.158,-0.157,-0.102,0.369,0.418,0.239,-0.027,0.078,-0.043,0.087,0.185,0.229,-0.264
"hsa-miR-760",-2.304,-0.47,0.432,0.569,0.35,0.144,-1.11,0.367,0.628,0.153,0.784,0.497,-1.738,-1.014,0.14,0.305,0.018,0.213,-0.018,-0.034
"hsa-miR-301b-3p",-0.142,-0.189,-0.201,0.439,0.037,-0.238,-0.051,0.2,-0.046,0.116,0.021,0.026,-0.345,0.676,0.21,-0.001,-0.073,-0.023,0.096,-0.055
"hsa-miR-216b-5p",-0.242,0.398,-0.371,0.365,-0.204,-0.233,0.205,0.217,0.452,-0.111,0.304,0.094,-0.019,-0.207,-0.308,-0.033,0.7,-0.024,0.171,-0.021
"hsa-miR-208b-3p",-0.185,0.547,0.848,-0.124,-0.27,0.177,-0.203,0.332,0.346,-0.075,0.137,0.744,-0.005,-1.177,0.093,0.034,0.933,0.005,0.311,0.573
"hsa-miR-920",-0.784,2.364,0.729,-0.052,1.006,0.063,-0.084,-0.164,0.286,0.009,0.325,0.629,-0.631,-0.636,-0.232,0.694,-0.138,0.21,0.171,-0.009
"hsa-miR-921",0.616,-0.129,0.661,0.404,0.241,-0.003,-0.266,0.039,-0.077,-0.308,0.03,0.054,0.187,-0.224,0.189,0.176,0.003,-0.049,-0.211,-0.081
"hsa-miR-922",-0.082,0.4,0.052,0.368,0.001,0,0.307,-0.398,-0.074,-0.036,0.005,-0.041,0.16,-0.026,0,0.007,0.24,-0.164,0.009,-0.035
"hsa-miR-924",0.694,-0.085,0.205,-0.102,0.003,-0.046,-0.124,-0.291,0.467,0.014,0.297,-0.22,0.049,-0.126,-0.338,-0.098,0.054,-0.003,0.01,-0.009
"hsa-miR-509-3-5p",-0.014,0.23,-0.266,0.686,0.022,0.004,0.684,-0.175,0.003,-0.439,0.053,0.228,-0.029,-0.003,-0.288,-0.114,-0.133,-0.387,-0.02,0.11
"hsa-miR-933",-2.58,-0.368,0.303,-0.435,1.68,1.149,-2.712,1.345,-0.998,1.582,1.345,1.006,-2.757,-2.855,1.489,1.71,-0.926,0.775,1.375,1.747
"hsa-miR-934",0.058,0.311,-0.402,-0.038,-0.07,-0.24,0.441,0.348,-0.063,-0.061,0.046,0.256,1.352,0.235,-0.021,-0.084,0.009,-0.065,-0.194,-0.107
"hsa-miR-935",0.281,-0.115,-0.015,-0.923,0.456,1.437,0.306,0.404,-0.086,0.465,0.118,-0.146,-0.403,-0.794,0.015,0.078,-0.303,-0.124,-0.116,0.376
"hsa-miR-936",-0.088,-0.206,0.015,-0.469,0.106,0.167,-0.219,0.187,-0.493,-0.136,0.301,-0.125,-0.321,1.027,0.134,-0.119,0.002,-0.002,-0.24,-0.165
"hsa-miR-937-3p",1.077,-0.109,0.06,-0.132,0.071,0.314,0.382,-0.019,-0.358,0.578,-0.075,0.117,-0.472,-0.262,0.127,0.147,-0.043,-0.397,0.07,0.259
"hsa-miR-938",-0.001,0.048,-0.237,0.144,0.212,0.267,-0.038,-0.123,0.037,-0.122,0.057,-0.012,0.202,-0.111,0.38,-0.114,0.001,0.248,0.248,-0.073
"hsa-miR-939-5p",-4.66,0.419,0.151,0.048,0.443,0.262,-2.992,0.445,-0.063,0.381,0.397,0.286,-4.579,-4.744,0.339,0.664,0.177,-0.043,-0.195,0.043
"hsa-miR-940",-1.962,-1.229,0.025,0.351,1.112,0.949,-0.064,0.439,-0.985,0.969,0.482,-0.703,-2.251,-2.164,0.364,0.664,-0.025,0.385,0.838,0.701
"hsa-miR-941",-6.281,-0.363,0.084,-0.856,0.964,0.687,-0.692,0.769,0.298,0.93,1.072,0.142,-5.429,-5.819,0.75,0.967,-0.084,0.41,0.323,0.396
"hsa-miR-942-5p",1.038,0.202,0,-0.095,0.136,0.937,-0.038,0.299,0.055,0.218,0.08,0.037,1.011,-0.075,0,-0.292,-0.098,-0.181,-0.054,0.497
"hsa-miR-943",0.344,0.06,-0.136,-0.98,0.717,1.588,-1.769,0.903,-0.449,1.459,0.295,0.558,-0.865,-1.314,0.597,1.965,-0.072,0.542,0.516,0.584
"hsa-miR-944",0.281,0.214,-0.156,-0.008,-0.278,-0.073,-0.01,0.154,0.419,-0.296,-0.034,-0.087,0.33,0.996,-0.094,0.06,0.145,0.008,-0.181,-0.144
"hsa-miR-297",-0.373,0.959,0.795,-1.176,-0.132,0.267,-1.205,0.176,-0.824,0.786,1.454,0.211,1.719,-0.555,0.132,0.811,-0.867,0.721,0.702,0.869
"hsa-miR-1178-3p",0.24,0.138,0.109,0.109,-0.046,-0.067,-0.008,-0.032,0.311,-0.186,0.008,0.39,0.157,-0.112,0.402,0.024,-0.034,-0.06,-0.033,-0.137
"hsa-miR-1179",0.024,0.616,0.143,-0.127,0.201,0.027,-0.072,-0.054,0.335,-0.085,0.327,0.154,-0.002,0.002,0.454,0.378,1.063,0.167,-0.378,-0.252
"hsa-miR-1180-3p",-0.643,0.214,0.458,-0.315,0.19,0.13,0.201,0.152,-0.004,0.179,0.173,0.17,-0.647,-4.651,0.507,0.216,-0.216,0.013,0.004,-0.02
"hsa-miR-1181",-0.586,-0.264,-0.577,-0.545,0.102,1.501,-0.078,0.886,-0.117,1.238,0.418,0.596,-0.154,-0.824,0.946,1.197,-0.07,0.758,0.767,0.705
"hsa-miR-1182",-0.275,0.567,1.031,-0.152,0.476,-0.165,-0.199,-0.017,-0.149,0.049,0.059,0.263,-0.505,-0.283,0.217,0.464,-0.234,-0.157,0.461,0.017
"hsa-miR-1183",-1.139,-0.712,1.534,0.767,0.897,-0.007,-1.159,-0.933,-0.382,-0.21,0.054,0.36,-0.335,-0.466,0.168,-0.355,-0.239,0.186,0.007,0.588
"hsa-miR-1184",-0.42,-0.64,-0.466,-0.611,-0.104,1.089,1.002,-0.13,-0.286,0.016,0.461,0.005,-0.321,-0.729,0.461,0.077,-0.342,0.517,0.619,-0.005
"hsa-miR-1225-5p",-4.029,-0.092,-0.018,-0.166,1.348,0.803,-3.24,0.968,0.011,0.582,0.9,0.46,-4.081,-4.436,0.846,1.328,-0.335,0.772,-0.011,0.776
"hsa-miR-1225-3p",-0.473,-0.217,0.01,0,0.117,-0.019,0.159,0.458,0,0.374,0.195,-0.48,-0.166,-0.043,0.064,-0.154,-0.248,-0.353,0.204,-0.088
"hsa-miR-1226-5p",0.348,-0.537,-0.249,-1.184,0.471,-0.02,-1.292,-0.127,0.586,-0.135,0.462,0.082,-1.235,-1.384,0.213,0.476,-0.562,0.003,0.318,0.188
"hsa-miR-1226-3p",-1.743,-0.147,0.92,-1.131,2.118,1.955,-1.626,1.784,-0.927,2.849,1.928,2.039,-0.086,-2.154,1.911,1.395,0.086,1.768,1.994,2.099
"hsa-miR-1227-3p",-0.125,0.369,0.014,-0.238,-0.21,-0.014,-0.628,0.048,0.301,-0.172,0.789,0.177,0.161,-0.043,0.554,0.029,-0.48,0.413,0.312,-0.266
"hsa-miR-1228-5p",-0.202,0.794,0.57,0.223,0.485,0.368,-0.035,0.606,0.688,0.043,0.256,0.026,-2.446,0.57,0.042,0.958,-0.042,-0.026,-0.229,-0.174
"hsa-miR-1228-3p",-0.616,-1.069,-0.049,0.171,1.124,0.33,1.084,0.071,-0.692,1.112,0.96,0.487,-1.605,0.835,-0.119,0.886,-0.261,0.049,0.416,0.471
"hsa-miR-1229-3p",1.635,-1.206,0.791,-1.268,0.315,0.314,-1.132,-0.314,-1.087,0.939,0.533,0.928,-1.361,1.293,1.521,0.474,-1.272,0.469,0.517,0.69
"hsa-miR-1231",-2.878,-1.011,0.057,-0.261,1.189,0.663,-2.558,0.979,-0.817,0.626,0.199,0.143,-2.46,-2.088,-0.074,0.954,-0.856,0.502,-0.147,0.751
"hsa-miR-1233-3p",0.061,0.458,0.396,0.05,0.154,0.005,-0.426,0.16,0.623,-0.27,-0.126,-0.147,-0.322,-0.21,0.185,0.757,-0.461,0.178,0.115,-0.044
"hsa-miR-1234-3p",3.492,-0.732,0.165,0.872,-0.2,0.085,1.325,-0.605,-1.212,0.502,-0.129,-0.085,-1.113,0.361,2.125,-0.49,-0.324,0.34,-0.169,-0.179
"hsa-miR-1236-3p",0.067,0.939,0.595,-0.051,-0.045,0.23,0.025,-0.067,-0.132,0.229,0.211,-0.003,1.211,0.003,1.425,0.243,-0.163,-0.029,0.108,-0.262
"hsa-miR-1237-3p",1.715,-0.021,0.009,-0.217,0.013,0.012,-0.347,-0.445,0.079,-0.019,-0.415,0.352,-0.047,-0.43,0.417,0.737,0.142,0.142,0.099,0.312
"hsa-miR-1238-3p",-0.593,-0.656,0.997,-0.437,1.059,0.454,0.881,0.35,-0.895,0.251,0.885,0.839,-0.931,0.78,1.102,1.587,-0.814,-0.016,-0.051,0.842
"hsa-miR-1200",0.386,0.002,-0.314,0.159,0.399,-0.214,-0.241,-0.027,-0.16,-0.103,0.206,-0.099,0.479,0.227,-0.19,-0.002,-0.054,-0.276,0.418,-0.23
"hsa-miR-1202",-1.443,-0.231,-0.295,-1.272,0.888,0.044,-1.524,0.065,0.392,0.189,-0.291,-0.719,0.438,-1.174,-0.364,0.331,-0.773,0.304,-1.132,0.339
"hsa-miR-1203",0.607,-0.097,0.098,-0.079,0.216,0.52,-0.435,0.076,-0.001,0.012,-0.048,-0.295,0.17,0.305,-0.052,0.049,-0.082,0.284,-0.051,-0.18
"hsa-miR-663b",0.15,1.317,0.037,-0.718,0.06,0.095,-0.648,-0.305,-0.051,0.581,-0.166,-0.255,-0.696,-0.675,-0.293,-0.037,-0.045,-0.146,-0.313,0.085
"hsa-miR-1204",-0.115,0.372,0.096,-0.155,-0.246,0.32,-0.4,0.087,-0.036,-0.212,0.003,-0.059,-0.003,0.165,0.101,0.01,-0.021,0.127,0.092,0.113
"hsa-miR-1205",-0.091,0.638,0.334,-0.223,0.273,-0.182,-0.366,0.177,0.024,-0.011,-0.001,0.001,-0.013,0.51,0.001,-0.011,0.022,-0.052,0.104,0.138
"hsa-miR-1206",-0.07,0,0,-0.026,0.044,-0.081,0.338,0.103,-0.176,-0.063,-0.096,0.202,1.301,1.101,-0.147,0.096,0.081,0.041,-0.052,0.374
"hsa-miR-1207-5p",-6.647,0.801,0.321,0.731,0.611,0.412,0.941,0.269,-0.577,0.435,0.455,0.024,-3.988,3.052,-0.036,0.318,0.025,-0.067,-0.056,-0.024
"hsa-miR-1207-3p",0.47,0.549,0.019,0.283,-0.235,0.013,0.465,0.037,0.285,-0.295,-0.013,-0.075,0.223,1.495,0.083,-0.048,-0.188,-0.123,-0.225,-0.087
"hsa-miR-1208",1.045,-0.255,-0.343,0.084,0.585,0.126,0.78,0.081,-0.143,0.516,0.422,-0.248,0.489,-0.354,-0.361,-0.059,-0.254,-0.007,-0.054,0.243
"hsa-miR-548e-3p",-0.087,-0.178,-0.193,0.267,0.021,0.078,0.641,-0.034,0.176,0.512,0.315,0.134,1.284,0.029,-0.051,-0.161,-0.186,0.085,-0.246,0.002
"hsa-miR-548j-5p",0.015,-0.09,0.156,0.307,-0.04,0.253,-0.261,0.18,0.214,-0.393,-0.139,0.31,0.719,-0.106,0.326,-0.158,0.894,0.005,0.21,0.197
"hsa-miR-1285-3p",-5.552,0.526,-0.377,-0.07,0.204,0.743,-0.07,0.076,-0.634,1.029,1.137,0.236,-1.207,-5.908,1.306,1.28,0.07,0.772,0.343,0.309
"hsa-miR-1286",-0.347,0.163,0.246,0.641,-0.066,-0.003,0.017,0.044,-0.248,-0.022,0.36,0.222,-0.067,0.511,0.011,0.348,0.003,-0.182,0.235,-0.111
"hsa-miR-1287-5p",-3.697,-2.633,0.042,-0.05,0.456,1.724,-3.548,0.603,-0.179,2.233,0.887,2.298,-3.557,-2.607,2.155,1.707,-0.042,1.178,1.349,1.805
"hsa-miR-1289",-0.073,-0.185,0.115,-0.332,0.406,0.373,-0.161,0.073,0.116,-0.137,0.803,0.576,2.29,-0.209,0.504,-0.137,0.214,0.395,0.29,0.45
"hsa-miR-1290",0.03,0.412,-0.162,-0.638,-0.42,-0.476,-0.5,-0.563,-0.03,-0.198,-0.196,0.091,0.341,-0.307,-0.369,0.361,-0.271,0.081,-0.21,0.603
"hsa-miR-1291",0.009,-0.264,-0.236,0.325,-0.288,-0.345,-0.276,0.005,-0.051,-0.065,0.266,-0.294,-0.05,-0.294,0.021,-0.088,-0.285,0.051,-0.005,0.356
"hsa-miR-548k",0.541,-0.047,0.386,0.754,0.242,-0.143,-0.353,0.303,-0.075,0.035,0.453,-0.013,0.826,0.013,0.077,0.107,-0.069,-0.026,0.056,0.158
"hsa-miR-1293",0.006,0.22,1.269,0.11,0.722,-0.13,-0.295,0.581,-0.172,0.356,0.21,0.048,-0.113,-0.471,0.076,0.437,1.271,-0.271,-0.006,0.121
"hsa-miR-1294",-1.298,-1.367,0.407,-0.012,1.145,0.395,-1.037,0.995,-1.474,1.15,0.778,2.088,-1.511,-1.895,2,1.473,0.012,1.835,1.544,1.637
"hsa-miR-1295a",0.053,0.029,-0.222,-0.189,0.394,-0.052,-0.491,-0.009,-0.137,0.008,0.057,-0.008,0.085,0.109,0.013,0.316,-0.387,-0.392,-0.087,-0.275
"hsa-miR-1297",1.453,0.337,-0.081,0.026,-0.042,0.341,0.208,0.166,0.368,-0.251,-0.018,-0.008,-0.065,0.279,0,-0.106,0.179,0.168,-0.145,-0.152
"hsa-miR-1299",-0.902,-0.349,0.716,-0.133,0.634,2.531,-0.382,-0.149,-0.091,1.285,3.25,0.02,0.175,-0.89,3.516,2.787,0.654,2.143,0.572,2.21
"hsa-miR-548l",0.258,0.071,0.398,-0.152,-0.285,0.339,-0.197,0.565,-0.19,0.146,-0.037,-0.129,0.632,0.498,-0.165,-0.234,-0.302,0.138,-0.385,-0.181
"hsa-miR-1302",0.215,0.64,-0.19,0.101,-0.015,-0.001,0.399,0.474,-0.133,0.097,0.186,-0.131,0.27,0.86,-0.01,-0.129,-0.208,0.111,-0.256,-0.01
"hsa-miR-1303",-2.457,-2.196,-0.13,-1.541,0.81,2.483,-3.091,2.434,0.139,0.663,0.836,1.508,-2.74,-2.355,0.893,2.341,0.13,2.083,1.176,1.802
"hsa-miR-1304-5p",-1.755,-1.453,-0.199,1.218,1.617,1.335,-1.238,0.199,-1.59,1.755,2.363,1.458,-1.833,-1.593,2.352,2.13,0.219,1.928,1.573,1.594
"hsa-miR-1305",1.686,0.129,-0.091,-0.114,0.211,-0.012,-0.589,0.222,0.684,0.151,0.062,0.001,0.207,-0.036,0.184,0.016,-0.38,-0.001,0.15,0.089
"hsa-miR-1243",0.036,-0.073,-0.161,-0.153,-0.003,0.057,-0.08,-0.009,-0.309,-0.334,0.012,0.003,0.292,0.013,0.005,-0.114,-0.033,0.004,-0.231,0.226
"hsa-miR-548f-3p",0.053,0.112,-0.184,-0.216,-0.324,0.016,0.273,0.197,0.188,-0.334,-0.041,-0.366,0.503,0.518,-0.192,-0.032,0.253,0.192,-0.066,0.037
"hsa-miR-1244",-0.794,-0.218,-0.642,-0.488,0.397,-0.131,-0.718,-0.568,-0.495,0.158,-0.17,0.215,-0.274,-0.644,-0.009,0.009,-0.604,0.535,0.819,0.457
"hsa-miR-1245a",-0.335,-0.355,0.072,0.072,0.011,0.127,0.769,0.257,-0.184,0.02,-0.191,-0.225,0.088,-0.168,-0.254,0.332,0.007,0.07,0.429,-0.167
"hsa-miR-1246",-1.484,-1.712,-1.345,-1.228,-0.705,-0.055,-1.799,1.304,-1.209,0.239,0.87,-0.627,-0.293,-1.342,0.055,0.546,-0.503,0.26,-0.555,0.238
"hsa-miR-1247-5p",0.446,0.241,-0.025,-0.106,0.288,0.129,-0.008,-0.046,-0.078,0.008,-0.222,0.014,0.755,-0.184,-0.176,-0.123,-0.228,-0.156,-0.35,-0.221
"hsa-miR-1248",0.412,-0.212,0.118,-0.121,-0.14,-0.04,0.099,0,0.361,0,-0.281,-0.023,0.017,0.323,-0.283,0.258,0.278,0.095,-0.346,-0.235
"hsa-miR-1249-3p",0.001,-0.259,-0.213,-0.262,-0.054,-0.311,0.453,-0.323,-0.604,0.477,-0.024,-0.223,0.815,2.085,0.62,-0.102,-0.412,0.354,-0.001,0.18
"hsa-miR-1250-5p",-0.443,-0.268,1.361,-0.748,0.252,0.237,0.038,0.122,0.203,0.446,-0.165,0.47,-0.564,-0.826,0.997,0.37,-0.073,0.811,0.423,-0.038
"hsa-miR-1251-5p",1.244,0.331,-0.163,0.653,0.125,-0.331,0.082,0.174,0.191,0.233,-0.011,-0.17,1.01,0.207,-0.035,-0.057,0.222,-0.054,0.009,-0.225
"hsa-miR-1253",0.257,-0.21,-0.26,-0.056,0.111,0.063,0.818,0.079,0.16,-0.156,-0.035,0.061,0.997,-0.042,0.057,0.154,0.172,-0.017,-0.366,-0.332
"hsa-miR-1255a",-0.432,-0.014,-0.761,1.264,0.189,1.013,-0.584,-0.221,0.201,1.31,0.94,0.498,-0.38,-0.793,0.014,0.664,0.134,0.976,0.11,1.617
"hsa-miR-1256",0.167,0.061,0.01,-0.093,-0.032,0.032,-0.068,0.25,-0.116,0.014,0.269,0.391,0.144,-0.093,0.039,-0.113,-0.01,-0.082,-0.037,0.233
"hsa-miR-1257",-0.027,1.229,-0.205,0.402,-0.272,-0.106,-0.176,0.101,-0.146,-0.003,0.119,0.22,0.278,0.029,-0.158,0.22,0.103,0.24,-0.088,0.191
"hsa-miR-1258",-0.247,-0.049,-0.156,-0.254,0.469,0.043,0.005,-0.083,-0.345,0.251,-0.306,0.024,0.005,0.14,0.02,0.859,-0.005,0.116,0.822,0.104
"hsa-miR-1260a",0.223,-1.289,0.158,-1.85,0.526,-0.016,-1.016,0.345,-1.8,-0.041,-0.689,0.016,-0.471,4.381,1.293,-0.046,-0.798,0.53,0.484,-0.501
"hsa-miR-548g-3p",0.02,-0.1,0.016,0.545,-0.149,0.01,0.016,0.068,0.354,-0.095,0.072,-0.21,0.003,0.302,-0.061,-0.011,-0.075,-0.069,0.044,-0.019
"hsa-miR-1261",-0.226,-0.203,0.049,-0.31,0.429,0.048,0.424,0.049,0.08,-0.084,0.038,0.225,-0.085,0.121,-0.248,-0.098,-0.214,0.281,-0.038,-0.152
"hsa-miR-1262",0.017,1.01,-0.091,-0.261,0.268,-0.317,-0.357,-0.072,0.111,-0.458,0.04,0.331,-0.379,-0.387,-0.013,0.274,0.023,0.127,-0.268,0.275
"hsa-miR-1263",-0.676,0.053,-0.507,3.253,-0.244,0.028,0.372,-0.105,-0.195,-0.225,0.607,-0.552,-0.465,-0.355,0.043,-0.341,-0.578,-0.028,0.889,-0.077
"hsa-miR-548n",0.373,0.015,0.004,0.045,-0.166,0.328,0.015,0.239,0.004,-0.085,-0.039,0.265,0.187,-0.209,-0.188,-0.004,0.079,-0.303,-0.087,0.236
"hsa-miR-548m",-0.274,-0.443,0.307,-0.235,0.574,0.155,-0.168,-0.208,-0.045,0.428,-0.076,1.067,-0.104,0.207,0.48,0.768,-0.054,0.299,0.89,0.158
"hsa-miR-1265",-0.25,0.297,0.264,-0.069,-0.064,0.007,-0.596,0.01,0.35,0.113,-0.045,0.357,-0.229,0.001,-0.041,-0.001,0.267,-0.194,0.074,0.059
"hsa-miR-548o-3p",-0.12,0.508,-0.106,-0.125,0.011,-0.298,0.133,0.057,0.347,0.063,-0.145,-0.07,0.211,0.01,-0.141,-0.195,0.051,0.23,-0.272,0.177
"hsa-miR-1266-5p",-0.447,0.823,0.905,-0.357,-0.133,-0.068,0.009,-0.029,0.525,-0.203,0.399,0.516,-0.644,-0.272,0.404,0.035,0.392,-0.009,0.106,0.258
"hsa-miR-1267",0.457,-0.067,-0.092,0.259,-0.242,0.17,0.417,0.127,0.174,0.002,0.175,-0.139,-0.146,0.35,-0.472,-0.316,-0.379,-0.222,0.33,-0.103
