Unnamed: 0,samples
hsa-mir-29b-2,6
hsa-mir-29c,6
hsa-mir-300,6
hsa-mir-301a,6
hsa-mir-301b,6
hsa-mir-302a,6
hsa-mir-302b,6
hsa-mir-302c,6
hsa-mir-302d,6
hsa-mir-302f,6
hsa-mir-3064,6
hsa-mir-3065,6
hsa-mir-3074,6
hsa-mir-30a,6
hsa-mir-30b,6
hsa-mir-30c-1,6
hsa-mir-30c-2,6
hsa-mir-30d,6
hsa-mir-30e,6
hsa-mir-31,6
hsa-mir-3116-1,6
hsa-mir-3116-2,6
hsa-mir-3117,6
hsa-mir-3118-1,6
hsa-mir-3118-2,6
hsa-mir-3118-3,6
hsa-mir-3118-4,6
hsa-mir-3118-5,6
hsa-mir-3118-6,6
hsa-mir-3119-1,6
hsa-mir-3119-2,6
hsa-mir-3120,6
hsa-mir-3121,6
hsa-mir-3122,6
hsa-mir-3124,6
hsa-mir-3125,6
hsa-mir-3126,6
hsa-mir-3127,6
hsa-mir-3129,6
hsa-mir-3130-1,6
hsa-mir-3130-2,6
hsa-mir-3131,6
hsa-mir-3133,6
hsa-mir-3135a,6
hsa-mir-3135b,6
hsa-mir-3136,6
hsa-mir-3137,6
hsa-mir-3138,6
hsa-mir-3140,6
hsa-mir-3141,6
hsa-mir-3142,6
hsa-mir-3143,6
hsa-mir-3144,6
hsa-mir-3145,6
hsa-mir-3147,6
hsa-mir-3148,6
hsa-mir-3149,6
hsa-mir-3150a,6
hsa-mir-3150b,6
hsa-mir-3151,6
hsa-mir-3152,6
hsa-mir-3154,6
hsa-mir-3155a,6
hsa-mir-3156-1,6
hsa-mir-3156-2,6
hsa-mir-3156-3,6
hsa-mir-3157,6
hsa-mir-3158-1,6
hsa-mir-3158-2,6
hsa-mir-3159,6
hsa-mir-3160-1,6
hsa-mir-3160-2,6
hsa-mir-3161,6
hsa-mir-3162,6
hsa-mir-3163,6
hsa-mir-3166,6
hsa-mir-3170,6
hsa-mir-3171,6
hsa-mir-3173,6
hsa-mir-3175,6
hsa-mir-3176,6
hsa-mir-3177,6
hsa-mir-3179-1,6
hsa-mir-3179-2,6
hsa-mir-3179-3,6
hsa-mir-3180-1,6
hsa-mir-3180-2,6
hsa-mir-3180-3,6
hsa-mir-3180-4,6
hsa-mir-3180-5,6
hsa-mir-3181,6
hsa-mir-3184,6
hsa-mir-3186,6
hsa-mir-3187,6
hsa-mir-3188,6
hsa-mir-3189,6
hsa-mir-3190,6
hsa-mir-3191,6
hsa-mir-3192,6
hsa-mir-3194,6
hsa-mir-3197,6
hsa-mir-3198-1,6
hsa-mir-3198-2,6
hsa-mir-3199-1,6
hsa-mir-3199-2,6
hsa-mir-32,6
hsa-mir-3200,6
hsa-mir-3201,6
hsa-mir-3202-1,6
hsa-mir-3202-2,6
hsa-mir-320a,6
hsa-mir-320b-1,6
hsa-mir-320b-2,6
hsa-mir-320c-1,6
hsa-mir-320c-2,6
hsa-mir-320d-1,6
hsa-mir-320d-2,6
hsa-mir-320e,6
hsa-mir-323a,6
hsa-mir-323b,6
hsa-mir-324,6
hsa-mir-328,6
hsa-mir-329-1,6
hsa-mir-329-2,6
hsa-mir-330,6
hsa-mir-331,6
hsa-mir-335,6
hsa-mir-337,6
hsa-mir-338,6
hsa-mir-339,6
hsa-mir-33a,6
hsa-mir-33b,6
hsa-mir-340,6
hsa-mir-342,6
hsa-mir-345,6
hsa-mir-346,6
hsa-mir-34a,6
hsa-mir-34b,6
hsa-mir-34c,6
hsa-mir-3529,6
hsa-mir-3591,6
hsa-mir-3605,6
hsa-mir-3606,6
hsa-mir-3607,6
hsa-mir-361,6
hsa-mir-3610,6
hsa-mir-3611,6
hsa-mir-3612,6
hsa-mir-3613,6
hsa-mir-3614,6
hsa-mir-3617,6
hsa-mir-3619,6
hsa-mir-362,6
hsa-mir-3620,6
hsa-mir-3622a,6
hsa-mir-3622b,6
hsa-mir-363,6
hsa-mir-3646,6
hsa-mir-3648,6
hsa-mir-3653,6
hsa-mir-3655,6
hsa-mir-3657,6
hsa-mir-3658,6
hsa-mir-365a,6
hsa-mir-365b,6
hsa-mir-3661,6
hsa-mir-3662,6
hsa-mir-3663,6
hsa-mir-3664,6
hsa-mir-3667,6
hsa-mir-3669,6
hsa-mir-367,6
hsa-mir-3670-1,6
hsa-mir-3670-2,6
hsa-mir-3672,6
hsa-mir-3675,6
hsa-mir-3677,6
hsa-mir-3678,6
hsa-mir-3679,6
hsa-mir-3680-1,6
hsa-mir-3680-2,6
hsa-mir-3681,6
hsa-mir-3682,6
hsa-mir-3683,6
hsa-mir-3684,6
hsa-mir-3685,6
hsa-mir-3686,6
hsa-mir-3688-1,6
hsa-mir-3688-2,6
hsa-mir-3689a,6
hsa-mir-3689b,6
hsa-mir-3689c,6
hsa-mir-3689d-1,6
hsa-mir-3689d-2,6
hsa-mir-3689e,6
hsa-mir-3689f,6
hsa-mir-369,6
hsa-mir-3690-1,6
hsa-mir-3690-2,6
hsa-mir-3691,6
hsa-mir-3692,6
hsa-mir-370,6
hsa-mir-3714,6
hsa-mir-371a,6
hsa-mir-371b,6
hsa-mir-372,6
hsa-mir-373,6
hsa-mir-374a,6
hsa-mir-374b,6
hsa-mir-374c,6
hsa-mir-375,6
hsa-mir-376a-1,6
hsa-mir-376a-2,6
hsa-mir-376b,6
hsa-mir-376c,6
hsa-mir-377,6
hsa-mir-378a,6
hsa-mir-378b,6
hsa-mir-378d-1,6
hsa-mir-378d-2,6
hsa-mir-378f,6
hsa-mir-378g,6
hsa-mir-378h,6
hsa-mir-379,6
hsa-mir-380,6
hsa-mir-381,6
hsa-mir-382,6
hsa-mir-383,6
hsa-mir-384,6
hsa-mir-3907,6
hsa-mir-3909,6
hsa-mir-3910-1,6
hsa-mir-3910-2,6
hsa-mir-3911,6
hsa-mir-3912,6
hsa-mir-3913-1,6
hsa-mir-3913-2,6
hsa-mir-3914-1,6
hsa-mir-3914-2,6
hsa-mir-3915,6
hsa-mir-3916,6
hsa-mir-3917,6
hsa-mir-3918,6
hsa-mir-3920,6
hsa-mir-3922,6
hsa-mir-3923,6
hsa-mir-3925,6
hsa-mir-3926-1,6
hsa-mir-3926-2,6
hsa-mir-3927,6
hsa-mir-3928,6
hsa-mir-3934,6
hsa-mir-3936,6
hsa-mir-3937,6
hsa-mir-3940,6
hsa-mir-3942,6
hsa-mir-3944,6
hsa-mir-3960,6
hsa-mir-3972,6
hsa-mir-3973,6
hsa-mir-3976,6
hsa-mir-409,6
hsa-mir-410,6
hsa-mir-411,6
hsa-mir-412,6
hsa-mir-422a,6
hsa-mir-423,6
hsa-mir-424,6
hsa-mir-425,6
hsa-mir-4252,6
hsa-mir-4253,6
hsa-mir-4254,6
hsa-mir-4260,6
hsa-mir-4261,6
hsa-mir-4262,6
hsa-mir-4263,6
hsa-mir-4264,6
hsa-mir-4267,6
hsa-mir-4269,6
hsa-mir-4270,6
hsa-mir-4271,6
hsa-mir-4272,6
hsa-mir-4273,6
hsa-mir-4274,6
hsa-mir-4277,6
hsa-mir-4280,6
hsa-mir-4281,6
hsa-mir-4282,6
hsa-mir-4283-1,6
hsa-mir-4283-2,6
hsa-mir-4285,6
hsa-mir-4286,6
hsa-mir-4287,6
hsa-mir-429,6
hsa-mir-4290,6
hsa-mir-4295,6
hsa-mir-4298,6
hsa-mir-4299,6
hsa-mir-4302,6
hsa-mir-4306,6
hsa-mir-4309,6
hsa-mir-431,6
hsa-mir-4310,6
hsa-mir-4311,6
hsa-mir-4312,6
hsa-mir-4314,6
hsa-mir-4315-1,6
hsa-mir-4315-2,6
hsa-mir-432,6
hsa-mir-4320,6
hsa-mir-4321,6
hsa-mir-4324,6
hsa-mir-4326,6
hsa-mir-4327,6
hsa-mir-433,6
hsa-mir-4330,6
hsa-mir-4417,6
hsa-mir-4418,6
hsa-mir-4420,6
hsa-mir-4421,6
hsa-mir-4422,6
hsa-mir-4423,6
hsa-mir-4424,6
hsa-mir-4427,6
hsa-mir-4428,6
hsa-mir-4429,6
hsa-mir-4430,6
hsa-mir-4431,6
hsa-mir-4432,6
hsa-mir-4433,6
hsa-mir-4433b,6
hsa-mir-4435-1,6
hsa-mir-4435-2,6
hsa-mir-4436b-1,6
hsa-mir-4436b-2,6
hsa-mir-4438,6
hsa-mir-4440,6
hsa-mir-4443,6
hsa-mir-4444-1,6
hsa-mir-4444-2,6
hsa-mir-4445,6
hsa-mir-4446,6
hsa-mir-4451,6
hsa-mir-4454,6
hsa-mir-4455,6
hsa-mir-4457,6
hsa-mir-4460,6
hsa-mir-4462,6
hsa-mir-4464,6
hsa-mir-4465,6
hsa-mir-4466,6
hsa-mir-4468,6
hsa-mir-4469,6
hsa-mir-4471,6
hsa-mir-4472-1,6
hsa-mir-4474,6
hsa-mir-4475,6
hsa-mir-4477b,6
hsa-mir-4478,6
hsa-mir-4479,6
hsa-mir-448,6
hsa-mir-4481,6
hsa-mir-4482,6
hsa-mir-4483,6
hsa-mir-4485,6
hsa-mir-4486,6
hsa-mir-4490,6
hsa-mir-4491,6
hsa-mir-4493,6
hsa-mir-4494,6
hsa-mir-4496,6
hsa-mir-449a,6
hsa-mir-449b,6
hsa-mir-449c,6
hsa-mir-4502,6
hsa-mir-4504,6
hsa-mir-4509-1,6
hsa-mir-4509-2,6
hsa-mir-4509-3,6
hsa-mir-450a-1,6
hsa-mir-450a-2,6
hsa-mir-450b,6
hsa-mir-4512,6
hsa-mir-4513,6
hsa-mir-4514,6
hsa-mir-4518,6
hsa-mir-452,6
hsa-mir-4520a,6
hsa-mir-4520b,6
hsa-mir-4524a,6
hsa-mir-4524b,6
hsa-mir-4525,6
hsa-mir-4529,6
hsa-mir-4530,6
hsa-mir-4535,6
hsa-mir-4536-1,6
hsa-mir-4536-2,6
hsa-mir-4538,6
hsa-mir-4539,6
hsa-mir-454,6
hsa-mir-4540,6
hsa-mir-455,6
hsa-mir-4632,6
hsa-mir-4633,6
hsa-mir-4635,6
hsa-mir-4636,6
hsa-mir-4637,6
hsa-mir-4638,6
hsa-mir-4639,6
hsa-mir-4640,6
hsa-mir-4641,6
hsa-mir-4644,6
hsa-mir-4645,6
hsa-mir-4646,6
hsa-mir-4647,6
hsa-mir-4648,6
hsa-mir-4649,6
hsa-mir-4650-1,6
hsa-mir-4650-2,6
hsa-mir-4652,6
hsa-mir-4653,6
hsa-mir-4655,6
hsa-mir-4658,6
hsa-mir-4659b,6
hsa-mir-4660,6
hsa-mir-4661,6
hsa-mir-4662a,6
hsa-mir-4662b,6
hsa-mir-4664,6
hsa-mir-4665,6
hsa-mir-4666a,6
hsa-mir-4666b,6
hsa-mir-4667,6
hsa-mir-4668,6
hsa-mir-4670,6
hsa-mir-4671,6
hsa-mir-4676,6
hsa-mir-4677,6
hsa-mir-4678,6
hsa-mir-4679-1,6
hsa-mir-4679-2,6
hsa-mir-4680,6
hsa-mir-4682,6
hsa-mir-4683,6
hsa-mir-4684,6
hsa-mir-4685,6
hsa-mir-4687,6
hsa-mir-4688,6
hsa-mir-4690,6
hsa-mir-4691,6
hsa-mir-4692,6
hsa-mir-4693,6
hsa-mir-4694,6
hsa-mir-4695,6
hsa-mir-4697,6
hsa-mir-4699,6
hsa-mir-4700,6
hsa-mir-4701,6
hsa-mir-4703,6
hsa-mir-4704,6
hsa-mir-4707,6
hsa-mir-4708,6
hsa-mir-4709,6
hsa-mir-4710,6
hsa-mir-4711,6
hsa-mir-4712,6
hsa-mir-4713,6
hsa-mir-4714,6
hsa-mir-4715,6
hsa-mir-4716,6
hsa-mir-4717,6
hsa-mir-4718,6
hsa-mir-4719,6
hsa-mir-4720,6
hsa-mir-4721,6
hsa-mir-4722,6
hsa-mir-4723,6
hsa-mir-4724,6
hsa-mir-4725,6
hsa-mir-4726,6
hsa-mir-4727,6
hsa-mir-4728,6
hsa-mir-4729,6
hsa-mir-4731,6
hsa-mir-4732,6
hsa-mir-4733,6
hsa-mir-4735,6
hsa-mir-4736,6
hsa-mir-4737,6
hsa-mir-4738,6
hsa-mir-4740,6
hsa-mir-4742,6
hsa-mir-4743,6
hsa-mir-4744,6
hsa-mir-4745,6
hsa-mir-4746,6
hsa-mir-4747,6
hsa-mir-4748,6
hsa-mir-4749,6
hsa-mir-4750,6
hsa-mir-4751,6
hsa-mir-4753,6
hsa-mir-4754,6
hsa-mir-4755,6
hsa-mir-4756,6
hsa-mir-4757,6
hsa-mir-4758,6
hsa-mir-4760,6
hsa-mir-4761,6
hsa-mir-4762,6
hsa-mir-4764,6
hsa-mir-4766,6
hsa-mir-4768,6
hsa-mir-4769,6
hsa-mir-4770,6
hsa-mir-4771-1,6
hsa-mir-4771-2,6
hsa-mir-4772,6
hsa-mir-4773-1,6
hsa-mir-4773-2,6
hsa-mir-4774,6
hsa-mir-4776-1,6
hsa-mir-4776-2,6
hsa-mir-4777,6
hsa-mir-4778,6
hsa-mir-4781,6
hsa-mir-4782,6
hsa-mir-4783,6
hsa-mir-4785,6
hsa-mir-4786,6
hsa-mir-4787,6
hsa-mir-4789,6
hsa-mir-4790,6
hsa-mir-4792,6
hsa-mir-4793,6
hsa-mir-4794,6
hsa-mir-4795,6
hsa-mir-4796,6
hsa-mir-4797,6
hsa-mir-4798,6
hsa-mir-4799,6
hsa-mir-4800,6
hsa-mir-4802,6
hsa-mir-4803,6
hsa-mir-4804,6
hsa-mir-483,6
hsa-mir-485,6
hsa-mir-486,6
hsa-mir-486-2,6
hsa-mir-487a,6
hsa-mir-487b,6
hsa-mir-488,6
hsa-mir-489,6
hsa-mir-490,6
hsa-mir-491,6
hsa-mir-492,6
hsa-mir-493,6
hsa-mir-494,6
hsa-mir-495,6
hsa-mir-497,6
hsa-mir-4999,6
hsa-mir-499a,6
hsa-mir-499b,6
hsa-mir-5000,6
hsa-mir-5001,6
hsa-mir-5002,6
hsa-mir-5003,6
hsa-mir-5004,6
hsa-mir-5006,6
hsa-mir-5007,6
hsa-mir-5008,6
hsa-mir-5009,6
hsa-mir-500a,6
hsa-mir-500b,6
hsa-mir-501,6
hsa-mir-5010,6
hsa-mir-5011,6
hsa-mir-502,6
hsa-mir-503,6
hsa-mir-504,6
hsa-mir-505,6
hsa-mir-506,6
hsa-mir-507,6
hsa-mir-508,6
hsa-mir-5088,6
hsa-mir-5089,6
hsa-mir-509-1,6
hsa-mir-509-2,6
hsa-mir-509-3,6
hsa-mir-5092,6
hsa-mir-5093,6
hsa-mir-5094,6
hsa-mir-5095,6
hsa-mir-510,6
hsa-mir-5100,6
hsa-mir-511,6
hsa-mir-512-1,6
hsa-mir-512-2,6
hsa-mir-513a-1,6
hsa-mir-513a-2,6
hsa-mir-513b,6
hsa-mir-513c,6
hsa-mir-514a-1,6
hsa-mir-514a-2,6
hsa-mir-514a-3,6
hsa-mir-514b,6
hsa-mir-515-1,6
hsa-mir-515-2,6
hsa-mir-516a-1,6
hsa-mir-516a-2,6
hsa-mir-516b-1,6
hsa-mir-516b-2,6
hsa-mir-517a,6
hsa-mir-517b,6
hsa-mir-517c,6
hsa-mir-5187,6
hsa-mir-5188,6
hsa-mir-5189,6
hsa-mir-518a-1,6
hsa-mir-518a-2,6
hsa-mir-518c,6
hsa-mir-518d,6
hsa-mir-518e,6
hsa-mir-518f,6
hsa-mir-5191,6
hsa-mir-5192,6
hsa-mir-5195,6
hsa-mir-5196,6
hsa-mir-5197,6
hsa-mir-519a-1,6
hsa-mir-519a-2,6
hsa-mir-519b,6
hsa-mir-519c,6
hsa-mir-519d,6
hsa-mir-519e,6
hsa-mir-520a,6
hsa-mir-520c,6
hsa-mir-520d,6
hsa-mir-520e,6
hsa-mir-520f,6
hsa-mir-520g,6
hsa-mir-521-1,6
hsa-mir-521-2,6
hsa-mir-522,6
hsa-mir-523,6
hsa-mir-524,6
hsa-mir-525,6
hsa-mir-526a-1,6
hsa-mir-526a-2,6
hsa-mir-526b,6
hsa-mir-527,6
hsa-mir-532,6
hsa-mir-539,6
hsa-mir-541,6
hsa-mir-542,6
hsa-mir-543,6
hsa-mir-544a,6
hsa-mir-545,6
hsa-mir-548a-1,6
hsa-mir-548a-2,6
hsa-mir-548a-3,6
hsa-mir-548aa-1,6
hsa-mir-548ae-1,6
hsa-mir-548ae-2,6
hsa-mir-548ag-1,6
hsa-mir-548ag-2,6
hsa-mir-548ah,6
hsa-mir-548aj-1,6
hsa-mir-548aj-2,6
hsa-mir-548ak,6
hsa-mir-548am,6
hsa-mir-548an,6
hsa-mir-548ao,6
hsa-mir-548ap,6
hsa-mir-548aq,6
hsa-mir-548ar,6
hsa-mir-548at,6
hsa-mir-548au,6
hsa-mir-548av,6
hsa-mir-548ay,6
hsa-mir-548az,6
hsa-mir-548b,6
hsa-mir-548c,6
hsa-mir-548d-1,6
hsa-mir-548e,6
hsa-mir-548f-1,6
hsa-mir-548f-2,6
hsa-mir-548f-3,6
hsa-mir-548f-4,6
hsa-mir-548f-5,6
hsa-mir-548g,6
hsa-mir-548h-1,6
hsa-mir-548h-2,6
hsa-mir-548h-3,6
hsa-mir-548h-4,6
hsa-mir-548h-5,6
hsa-mir-548i-1,6
hsa-mir-548i-2,6
hsa-mir-548i-3,6
hsa-mir-548i-4,6
hsa-mir-548j,6
hsa-mir-548k,6
hsa-mir-548l,6
hsa-mir-548m,6
hsa-mir-548n,6
hsa-mir-548o,6
hsa-mir-548o-2,6
hsa-mir-548p,6
hsa-mir-548t,6
hsa-mir-548v,6
hsa-mir-548w,6
hsa-mir-548x,6
hsa-mir-548x-2,6
hsa-mir-548y,6
hsa-mir-549a,6
hsa-mir-550a-1,6
hsa-mir-550a-2,6
hsa-mir-550a-3,6
hsa-mir-550b-1,6
hsa-mir-550b-2,6
hsa-mir-551a,6
hsa-mir-551b,6
hsa-mir-552,6
hsa-mir-554,6
hsa-mir-555,6
hsa-mir-556,6
hsa-mir-557,6
hsa-mir-5571,6
hsa-mir-5572,6
hsa-mir-5579,6
hsa-mir-5580,6
hsa-mir-5581,6
hsa-mir-5582,6
hsa-mir-5583-1,6
hsa-mir-5583-2,6
hsa-mir-5584,6
hsa-mir-5585,6
hsa-mir-5586,6
hsa-mir-5587,6
hsa-mir-5589,6
hsa-mir-5590,6
hsa-mir-5591,6
hsa-mir-561,6
hsa-mir-562,6
hsa-mir-563,6
hsa-mir-5680,6
hsa-mir-5681a,6
hsa-mir-5681b,6
hsa-mir-5687,6
hsa-mir-5689,6
hsa-mir-569,6
hsa-mir-5691,6
hsa-mir-5692a-1,6
hsa-mir-5692a-2,6
hsa-mir-5692c-1,6
hsa-mir-5692c-2,6
hsa-mir-5693,6
hsa-mir-5694,6
hsa-mir-5696,6
hsa-mir-5697,6
hsa-mir-5698,6
hsa-mir-5699,6
hsa-mir-570,6
hsa-mir-5700,6
hsa-mir-5701-1,6
hsa-mir-5701-2,6
hsa-mir-5702,6
hsa-mir-5704,6
hsa-mir-5708,6
hsa-mir-571,6
hsa-mir-574,6
hsa-mir-575,6
hsa-mir-576,6
hsa-mir-577,6
hsa-mir-579,6
hsa-mir-580,6
hsa-mir-582,6
hsa-mir-583,6
hsa-mir-584,6
hsa-mir-585,6
hsa-mir-586,6
hsa-mir-587,6
hsa-mir-588,6
hsa-mir-589,6
hsa-mir-590,6
hsa-mir-592,6
hsa-mir-593,6
hsa-mir-595,6
hsa-mir-596,6
hsa-mir-597,6
hsa-mir-598,6
hsa-mir-600,6
hsa-mir-602,6
hsa-mir-605,6
hsa-mir-606,6
hsa-mir-6069,6
hsa-mir-607,6
hsa-mir-6070,6
hsa-mir-6071,6
hsa-mir-6073,6
hsa-mir-6076,6
hsa-mir-6077-1,6
hsa-mir-6077-2,6
hsa-mir-6079,6
hsa-mir-6080,6
hsa-mir-6081,6
hsa-mir-6083,6
hsa-mir-6084,6
hsa-mir-6089-1,6
hsa-mir-6089-2,6
hsa-mir-609,6
hsa-mir-6124,6
hsa-mir-6126,6
hsa-mir-6127,6
hsa-mir-613,6
hsa-mir-614,6
hsa-mir-615,6
hsa-mir-616,6
hsa-mir-6165,6
hsa-mir-618,6
hsa-mir-619,6
hsa-mir-622,6
hsa-mir-623,6
hsa-mir-624,6
hsa-mir-625,6
hsa-mir-627,6
hsa-mir-628,6
hsa-mir-629,6
hsa-mir-631,6
hsa-mir-633,6
hsa-mir-637,6
hsa-mir-640,6
hsa-mir-642a,6
hsa-mir-642b,6
hsa-mir-643,6
hsa-mir-645,6
hsa-mir-646,6
hsa-mir-648,6
hsa-mir-6499,6
hsa-mir-6500,6
hsa-mir-6501,6
hsa-mir-6502,6
hsa-mir-6503,6
hsa-mir-6504,6
hsa-mir-6505,6
hsa-mir-6506,6
hsa-mir-6507,6
hsa-mir-6508,6
hsa-mir-6509,6
hsa-mir-651,6
hsa-mir-6510,6
hsa-mir-6511a-1,6
hsa-mir-6511a-2,6
hsa-mir-6511a-3,6
hsa-mir-6511a-4,6
hsa-mir-6511b-1,6
hsa-mir-6511b-2,6
hsa-mir-6512,6
hsa-mir-6513,6
hsa-mir-6514,6
hsa-mir-6515,6
hsa-mir-6516,6
hsa-mir-652,6
hsa-mir-653,6
hsa-mir-654,6
hsa-mir-655,6
hsa-mir-656,6
hsa-mir-657,6
hsa-mir-658,6
hsa-mir-659,6
hsa-mir-660,6
hsa-mir-662,6
hsa-mir-663a,6
hsa-mir-664a,6
hsa-mir-664b,6
hsa-mir-668,6
hsa-mir-670,6
hsa-mir-671,6
hsa-mir-6715a,6
hsa-mir-6715b,6
hsa-mir-6716,6
hsa-mir-6717,6
hsa-mir-6718,6
hsa-mir-6719,6
hsa-mir-6720,6
hsa-mir-6721,6
hsa-mir-6722,6
hsa-mir-6723,6
hsa-mir-6724,6
hsa-mir-6726,6
hsa-mir-6727,6
hsa-mir-6728,6
hsa-mir-6729,6
hsa-mir-6730,6
hsa-mir-6731,6
hsa-mir-6732,6
hsa-mir-6733,6
hsa-mir-6734,6
hsa-mir-6735,6
hsa-mir-6736,6
hsa-mir-6738,6
hsa-mir-6739,6
hsa-mir-6740,6
hsa-mir-6741,6
hsa-mir-6742,6
hsa-mir-6743,6
hsa-mir-6744,6
hsa-mir-6745,6
hsa-mir-6746,6
hsa-mir-6747,6
hsa-mir-6748,6
hsa-mir-6749,6
hsa-mir-675,6
hsa-mir-6750,6
hsa-mir-6751,6
hsa-mir-6752,6
hsa-mir-6753,6
hsa-mir-6754,6
hsa-mir-6755,6
hsa-mir-6756,6
hsa-mir-6757,6
hsa-mir-6758,6
hsa-mir-6759,6
hsa-mir-676,6
hsa-mir-6761,6
hsa-mir-6762,6
hsa-mir-6763,6
hsa-mir-6764,6
hsa-mir-6765,6
hsa-mir-6766,6
hsa-mir-6767,6
hsa-mir-6768,6
hsa-mir-6769a,6
hsa-mir-6769b,6
hsa-mir-6770-1,6
hsa-mir-6770-2,6
hsa-mir-6770-3,6
hsa-mir-6771,6
hsa-mir-6772,6
hsa-mir-6773,6
hsa-mir-6774,6
hsa-mir-6775,6
hsa-mir-6776,6
hsa-mir-6777,6
hsa-mir-6778,6
hsa-mir-6779,6
hsa-mir-6780a,6
hsa-mir-6780b,6
hsa-mir-6781,6
hsa-mir-6782,6
hsa-mir-6783,6
hsa-mir-6784,6
hsa-mir-6785,6
hsa-mir-6786,6
hsa-mir-6787,6
hsa-mir-6788,6
hsa-mir-6789,6
hsa-mir-6790,6
hsa-mir-6791,6
hsa-mir-6792,6
hsa-mir-6793,6
hsa-mir-6794,6
hsa-mir-6795,6
hsa-mir-6796,6
hsa-mir-6797,6
hsa-mir-6798,6
hsa-mir-6799,6
hsa-mir-6800,6
hsa-mir-6801,6
hsa-mir-6802,6
hsa-mir-6803,6
hsa-mir-6804,6
hsa-mir-6805,6
hsa-mir-6806,6
hsa-mir-6807,6
hsa-mir-6808,6
hsa-mir-6809,6
hsa-mir-6810,6
hsa-mir-6811,6
hsa-mir-6812,6
hsa-mir-6813,6
hsa-mir-6814,6
hsa-mir-6815,6
hsa-mir-6816,6
hsa-mir-6817,6
hsa-mir-6818,6
hsa-mir-6819,6
hsa-mir-6820,6
hsa-mir-6821,6
hsa-mir-6822,6
hsa-mir-6823,6
hsa-mir-6824,6
hsa-mir-6825,6
hsa-mir-6826,6
hsa-mir-6827,6
hsa-mir-6828,6
hsa-mir-6829,6
hsa-mir-6830,6
hsa-mir-6831,6
hsa-mir-6832,6
hsa-mir-6833,6
hsa-mir-6834,6
hsa-mir-6835,6
hsa-mir-6836,6
hsa-mir-6837,6
hsa-mir-6838,6
hsa-mir-6839,6
hsa-mir-6840,6
hsa-mir-6841,6
hsa-mir-6842,6
hsa-mir-6843,6
hsa-mir-6844,6
hsa-mir-6845,6
hsa-mir-6846,6
hsa-mir-6847,6
hsa-mir-6848,6
hsa-mir-6849,6
hsa-mir-6850,6
hsa-mir-6851,6
hsa-mir-6852,6
hsa-mir-6853,6
hsa-mir-6854,6
hsa-mir-6855,6
hsa-mir-6856,6
hsa-mir-6857,6
hsa-mir-6858,6
hsa-mir-6859-1,6
hsa-mir-6859-2,6
hsa-mir-6859-3,6
hsa-mir-6861,6
hsa-mir-6862-1,6
hsa-mir-6862-2,6
hsa-mir-6863,6
hsa-mir-6864,6
hsa-mir-6865,6
hsa-mir-6866,6
hsa-mir-6867,6
hsa-mir-6868,6
hsa-mir-6869,6
hsa-mir-6870,6
hsa-mir-6871,6
hsa-mir-6872,6
hsa-mir-6873,6
hsa-mir-6874,6
hsa-mir-6875,6
hsa-mir-6876,6
hsa-mir-6877,6
hsa-mir-6878,6
hsa-mir-6879,6
hsa-mir-6880,6
hsa-mir-6881,6
hsa-mir-6882,6
hsa-mir-6883,6
hsa-mir-6884,6
hsa-mir-6885,6
hsa-mir-6886,6
hsa-mir-6887,6
hsa-mir-6888,6
hsa-mir-6889,6
hsa-mir-6890,6
hsa-mir-6891,6
hsa-mir-6892,6
hsa-mir-6893,6
hsa-mir-6894,6
hsa-mir-6895,6
hsa-mir-7-1,6
hsa-mir-7-2,6
hsa-mir-7-3,6
hsa-mir-708,6
hsa-mir-7106,6
hsa-mir-7107,6
hsa-mir-7108,6
hsa-mir-7109,6
hsa-mir-7110,6
hsa-mir-7111,6
hsa-mir-7112-1,6
hsa-mir-7112-2,6
hsa-mir-7113,6
hsa-mir-7114,6
hsa-mir-7150,6
hsa-mir-7151,6
hsa-mir-7152,6
hsa-mir-7153,6
hsa-mir-7154,6
hsa-mir-7155,6
hsa-mir-7156,6
hsa-mir-7157,6
hsa-mir-7158,6
hsa-mir-7159,6
hsa-mir-7160,6
hsa-mir-7161,6
hsa-mir-7162,6
hsa-mir-744,6
hsa-mir-758,6
hsa-mir-759,6
hsa-mir-760,6
hsa-mir-764,6
hsa-mir-765,6
hsa-mir-766,6
hsa-mir-767,6
hsa-mir-769,6
hsa-mir-770,6
hsa-mir-7703,6
hsa-mir-7704,6
hsa-mir-7706,6
hsa-mir-7843,6
hsa-mir-7844,6
hsa-mir-7845,6
hsa-mir-7846,6
hsa-mir-7847,6
hsa-mir-7848,6
hsa-mir-7849,6
hsa-mir-7850,6
hsa-mir-7851,6
hsa-mir-7852,6
hsa-mir-7853,6
hsa-mir-7854,6
hsa-mir-7855,6
hsa-mir-7856,6
hsa-mir-7973-1,6
hsa-mir-7973-2,6
hsa-mir-7974,6
hsa-mir-7977,6
hsa-mir-802,6
hsa-mir-8053,6
hsa-mir-8056,6
hsa-mir-8059,6
hsa-mir-8060,6
hsa-mir-8061,6
hsa-mir-8063,6
hsa-mir-8064,6
hsa-mir-8065,6
hsa-mir-8071-1,6
hsa-mir-8071-2,6
hsa-mir-8075,6
hsa-mir-8076,6
hsa-mir-8080,6
hsa-mir-8083,6
hsa-mir-8084,6
hsa-mir-8085,6
hsa-mir-8089,6
hsa-mir-873,6
hsa-mir-874,6
hsa-mir-875,6
hsa-mir-876,6
